Run Name,Group 4 (Lyso & Ribo)
Run Date,01:47:51 PM   03-28-16
Method Name,27% isocratic
Export Format Version, 1.00
Method ID, 3185
Points/Second, 1.00
Number of Records,   1398
Offset from Run Start Time,00:00:00
Run End Time,00:23:17
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,<Not Selected>
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,QuadTec 3,QuadTec 4,Conductivity,GP Pressure,Volume
   141.0,0.000599,0.000402,-0.017048,0.000448,  35.291,   68,     4.7
   142.0,0.000589,0.000389,-0.017240,0.000462,  35.160,   68,     4.7
   143.0,0.000580,0.000375,-0.017346,0.000409,  35.022,   69,     4.8
   144.0,0.000562,0.000364,-0.017690,0.000448,  34.892,   67,     4.8
   145.0,0.000552,0.000373,-0.017834,0.000434,  34.763,   67,     4.8
   146.0,0.000558,0.000376,-0.017901,0.000395,  34.635,   68,     4.9
   147.0,0.000563,0.000352,-0.017959,0.000434,  34.509,   68,     4.9
   148.0,0.000554,0.000349,-0.018255,0.000434,  34.394,   68,     4.9
   149.0,0.000554,0.000344,-0.018322,0.000420,  34.277,   68,     5.0
   150.0,0.000540,0.000329,-0.018390,0.000434,  34.166,   68,     5.0
   151.0,0.000540,0.000329,-0.018609,0.000381,  34.065,   67,     5.0
   152.0,0.000555,0.000325,-0.018647,0.000420,  33.959,   68,     5.1
   153.0,0.000549,0.000332,-0.018800,0.000434,  33.838,   68,     5.1
   154.0,0.000542,0.000316,-0.018925,0.000381,  33.709,   67,     5.1
   155.0,0.000538,0.000325,-0.019268,0.000420,  33.569,   68,     5.2
   156.0,0.000546,0.000329,-0.019154,0.000434,  33.457,   67,     5.2
   157.0,0.000544,0.000320,-0.019201,0.000395,  33.357,   67,     5.2
   158.0,0.000546,0.000323,-0.019201,0.000434,  33.263,   67,     5.3
   159.0,0.000549,0.000328,-0.019258,0.000409,  33.197,   68,     5.3
   160.0,0.000536,0.000323,-0.019249,0.000448,  33.147,   67,     5.3
   161.0,0.000537,0.000317,-0.019316,0.000423,  33.104,   67,     5.4
   162.0,0.000537,0.000310,-0.019401,0.000371,  33.063,   67,     5.4
   163.0,0.000532,0.000326,-0.019430,0.000395,  33.026,   68,     5.4
   164.0,0.000549,0.000326,-0.019421,0.000385,  32.987,   68,     5.5
   165.0,0.000541,0.000318,-0.019506,0.000357,  32.949,   68,     5.5
   166.0,0.000547,0.000317,-0.019602,0.000395,  32.914,   67,     5.5
   167.0,0.000542,0.000310,-0.019764,0.000357,  32.862,   68,     5.6
   168.0,0.000522,0.000298,-0.019850,0.000395,  32.816,   69,     5.6
   169.0,0.000527,0.000308,-0.019773,0.000409,  32.774,   69,     5.6
   170.0,0.000531,0.000305,-0.019840,0.000357,  32.733,   67,     5.7
   171.0,0.000511,0.000306,-0.019992,0.000381,  32.698,   67,     5.7
   172.0,0.000523,0.000295,-0.020202,0.000357,  32.672,   68,     5.7
   173.0,0.000502,0.000274,-0.020401,0.000343,  32.655,   68,     5.8
   174.0,0.000506,0.000295,-0.020268,0.000381,  32.643,   69,     5.8
   175.0,0.000506,0.000289,-0.020307,0.000357,  32.631,   68,     5.8
   176.0,0.000514,0.000292,-0.020411,0.000343,  32.619,   67,     5.9
   177.0,0.000522,0.000302,-0.020402,0.000381,  32.612,   68,     5.9
   178.0,0.000506,0.000304,-0.020316,0.000395,  32.594,   67,     5.9
   179.0,0.000510,0.000309,-0.020278,0.000381,  32.587,   68,     6.0
   180.0,0.000530,0.000308,-0.020193,0.000357,  32.573,   70,     6.0
   181.0,0.000521,0.000310,-0.020059,0.000343,  32.560,   67,     6.0
   182.0,0.000522,0.000324,-0.020097,0.000395,  32.539,   67,     6.1
   183.0,0.000533,0.000335,-0.020012,0.000357,  32.509,   67,     6.1
   184.0,0.000553,0.000328,-0.020050,0.000357,  32.489,   67,     6.1
   185.0,0.000553,0.000320,-0.019955,0.000409,  32.473,   68,     6.2
   186.0,0.000536,0.000328,-0.019926,0.000385,  32.448,   68,     6.2
   187.0,0.000536,0.000323,-0.019917,0.000395,  32.427,   67,     6.2
   188.0,0.000537,0.000314,-0.020012,0.000409,  32.414,   71,     6.3
   189.0,0.000517,0.000306,-0.020078,0.000357,  32.395,   67,     6.3
   190.0,0.000510,0.000302,-0.020088,0.000395,  32.375,   66,     6.3
   191.0,0.000526,0.000299,-0.020211,0.000357,  32.366,   67,     6.4
   192.0,0.000517,0.000312,-0.020306,0.000357,  32.354,   67,     6.4
   193.0,0.000514,0.000320,-0.020183,0.000395,  32.343,   67,     6.4
   194.0,0.000518,0.000311,-0.020354,0.000357,  32.334,   69,     6.5
   195.0,0.000510,0.000302,-0.020231,0.000357,  32.325,   67,     6.5
   196.0,0.000527,0.000307,-0.020183,0.000395,  32.315,   66,     6.5
   197.0,0.000523,0.000312,-0.020212,0.000395,  32.303,   67,     6.6
   198.0,0.000515,0.000301,-0.020383,0.000381,  32.285,   68,     6.6
   199.0,0.000523,0.000295,-0.020326,0.000357,  32.277,   67,     6.6
   200.0,0.000523,0.000309,-0.020373,0.000343,  32.267,   69,     6.7
   201.0,0.000515,0.000301,-0.020364,0.000381,  32.259,   68,     6.7
   202.0,0.000523,0.000294,-0.020440,0.000357,  32.250,   66,     6.7
   203.0,0.000527,0.000305,-0.020639,0.000381,  32.246,   67,     6.8
   204.0,0.000522,0.000308,-0.020431,0.000434,  32.230,   69,     6.8
   205.0,0.000527,0.000308,-0.020316,0.000434,  32.228,   67,     6.8
   206.0,0.000522,0.000312,-0.020298,0.000395,  32.220,   69,     6.9
   207.0,0.000526,0.000311,-0.020259,0.000409,  32.217,   68,     6.9
   208.0,0.000542,0.000323,-0.020335,0.000395,  32.210,   66,     6.9
   209.0,0.000526,0.000317,-0.020288,0.000434,  32.203,   67,     7.0
   210.0,0.000534,0.000315,-0.020354,0.000434,  32.195,   68,     7.0
   211.0,0.000531,0.000308,-0.020269,0.000381,  32.186,   67,     7.0
   212.0,0.000511,0.000294,-0.020326,0.000420,  32.163,   68,     7.1
   213.0,0.000508,0.000298,-0.020487,0.000434,  32.141,   68,     7.1
   214.0,0.000504,0.000306,-0.020468,0.000381,  32.114,   67,     7.1
   215.0,0.000508,0.000291,-0.020393,0.000381,  32.096,   68,     7.2
   216.0,0.000516,0.000309,-0.020373,0.000357,  32.069,   67,     7.2
   217.0,0.000511,0.000315,-0.020497,0.000395,  32.043,   66,     7.2
   218.0,0.000516,0.000309,-0.020573,0.000357,  32.025,   67,     7.3
   219.0,0.000512,0.000301,-0.020687,0.000357,  32.006,   68,     7.3
   220.0,0.000504,0.000294,-0.020621,0.000395,  31.995,   68,     7.3
   221.0,0.000505,0.000275,-0.020621,0.000357,  31.990,   67,     7.4
   222.0,0.000501,0.000266,-0.020687,0.000343,  31.991,   67,     7.4
   223.0,0.000494,0.000294,-0.020953,0.000367,  31.992,   67,     7.4
   224.0,0.000501,0.000286,-0.020744,0.000329,  32.001,   68,     7.5
   225.0,0.000488,0.000291,-0.020706,0.000329,  32.006,   67,     7.5
   226.0,0.000501,0.000297,-0.020773,0.000367,  32.015,   67,     7.5
   227.0,0.000505,0.000287,-0.020668,0.000329,  32.021,   68,     7.6
   228.0,0.000500,0.000300,-0.020678,0.000367,  32.032,   66,     7.6
   229.0,0.000507,0.000300,-0.020706,0.000343,  32.038,   67,     7.6
   230.0,0.000502,0.000300,-0.020659,0.000343,  32.046,   68,     7.7
   231.0,0.000502,0.000293,-0.020678,0.000381,  32.048,   69,     7.7
   232.0,0.000515,0.000293,-0.020649,0.000357,  32.049,   67,     7.7
   233.0,0.000515,0.000297,-0.020564,0.000343,  32.053,   67,     7.8
   234.0,0.000518,0.000295,-0.020564,0.000381,  32.051,   66,     7.8
   235.0,0.000517,0.000305,-0.020516,0.000357,  32.044,   68,     7.8
   236.0,0.000514,0.000314,-0.020583,0.000381,  32.045,   68,     7.9
   237.0,0.000518,0.000316,-0.020516,0.000357,  32.032,   68,     7.9
   238.0,0.000502,0.000298,-0.020421,0.000343,  32.022,   67,     7.9
   239.0,0.000499,0.000286,-0.020574,0.000381,  32.006,   70,     8.0
   240.0,0.000489,0.000284,-0.020612,0.000357,  31.998,   67,     8.0
   241.0,0.000476,0.000272,-0.020792,0.000329,  31.994,   67,     8.0
   242.0,0.000469,0.000283,-0.020773,0.000367,  31.988,   67,     8.1
   243.0,0.000469,0.000270,-0.020745,0.000329,  31.986,   69,     8.1
   244.0,0.000480,0.000266,-0.020793,0.000329,  31.982,   65,     8.1
   245.0,0.000485,0.000280,-0.020783,0.000367,  31.978,   68,     8.2
   246.0,0.000476,0.000265,-0.021096,0.000329,  31.980,   68,     8.2
   247.0,0.000480,0.000276,-0.020926,0.000367,  31.982,   69,     8.2
   248.0,0.000492,0.000279,-0.020906,0.000329,  31.988,   67,     8.3
   249.0,0.000488,0.000282,-0.021039,0.000329,  31.987,   68,     8.3
   250.0,0.000491,0.000287,-0.020897,0.000367,  31.989,   66,     8.3
   251.0,0.000507,0.000302,-0.020811,0.000367,  31.989,   70,     8.4
   252.0,0.000517,0.000309,-0.020735,0.000367,  31.993,   67,     8.4
   253.0,0.000522,0.000314,-0.020507,0.000420,  31.991,   67,     8.4
   254.0,0.000510,0.000320,-0.020678,0.000434,  31.990,   67,     8.5
   255.0,0.000514,0.000317,-0.020488,0.000434,  31.985,   71,     8.5
   256.0,0.000531,0.000311,-0.020602,0.000409,  31.988,   67,     8.5
   257.0,0.000523,0.000299,-0.020649,0.000343,  31.980,   69,     8.6
   258.0,0.000506,0.000309,-0.020536,0.000381,  31.975,   67,     8.6
   259.0,0.000515,0.000306,-0.020507,0.000434,  31.969,   69,     8.6
   260.0,0.000521,0.000303,-0.020450,0.000381,  31.964,   67,     8.7
   261.0,0.000518,0.000315,-0.020573,0.000420,  31.959,   71,     8.7
   262.0,0.000531,0.000324,-0.020526,0.000434,  31.951,   67,     8.7
   263.0,0.000522,0.000315,-0.020478,0.000381,  31.948,   70,     8.8
   264.0,0.000523,0.000318,-0.020345,0.000420,  31.948,   67,     8.8
   265.0,0.000523,0.000324,-0.020317,0.000434,  31.948,   68,     8.8
   266.0,0.000523,0.000318,-0.020583,0.000420,  31.945,   68,     8.9
   267.0,0.000532,0.000312,-0.020535,0.000434,  31.946,   70,     8.9
   268.0,0.000527,0.000311,-0.020393,0.000395,  31.942,   67,     8.9
   269.0,0.000515,0.000312,-0.020383,0.000434,  31.941,   68,     9.0
   270.0,0.000512,0.000300,-0.020393,0.000434,  31.944,   67,     9.0
   271.0,0.000507,0.000299,-0.020564,0.000381,  31.947,   69,     9.0
   272.0,0.000500,0.000288,-0.020725,0.000420,  31.947,   69,     9.1
   273.0,0.000499,0.000306,-0.020763,0.000434,  31.948,   69,     9.1
   274.0,0.000506,0.000312,-0.020554,0.000381,  31.959,   67,     9.1
   275.0,0.000527,0.000308,-0.020412,0.000381,  31.966,   68,     9.2
   276.0,0.000531,0.000309,-0.020498,0.000381,  31.969,   68,     9.2
   277.0,0.000522,0.000314,-0.020422,0.000420,  31.975,   67,     9.2
   278.0,0.000542,0.000337,-0.020336,0.000434,  31.978,   69,     9.3
   279.0,0.000540,0.000328,-0.020411,0.000395,  31.983,   69,     9.3
   280.0,0.000540,0.000346,-0.020145,0.000409,  31.985,   67,     9.3
   281.0,0.000532,0.000340,-0.020155,0.000385,  31.988,   68,     9.4
   282.0,0.000533,0.000324,-0.020088,0.000357,  31.983,   67,     9.4
   283.0,0.000534,0.000317,-0.020126,0.000395,  31.988,   67,     9.4
   284.0,0.000523,0.000308,-0.020259,0.000357,  31.992,   68,     9.5
   285.0,0.000511,0.000305,-0.020421,0.000395,  31.995,   67,     9.5
   286.0,0.000520,0.000312,-0.020421,0.000357,  32.002,   68,     9.5
   287.0,0.000516,0.000296,-0.020364,0.000357,  32.003,   68,     9.6
   288.0,0.000511,0.000317,-0.020393,0.000434,  32.000,   68,     9.6
   289.0,0.000523,0.000314,-0.020326,0.000434,  31.997,   66,     9.6
   290.0,0.000516,0.000314,-0.020383,0.000395,  32.000,   67,     9.7
   291.0,0.000515,0.000305,-0.020525,0.000434,  32.001,   68,     9.7
   292.0,0.000523,0.000310,-0.020364,0.000434,  32.004,   69,     9.7
   293.0,0.000515,0.000308,-0.020336,0.000395,  32.009,   67,     9.8
   294.0,0.000512,0.000297,-0.020459,0.000434,  32.014,   67,     9.8
   295.0,0.000516,0.000301,-0.020640,0.000409,  32.011,   66,     9.8
   296.0,0.000507,0.000291,-0.020602,0.000381,  32.020,   68,     9.9
   297.0,0.000516,0.000302,-0.020497,0.000357,  32.021,   68,     9.9
   298.0,0.000520,0.000320,-0.020488,0.000343,  32.023,   68,     9.9
   299.0,0.000515,0.000324,-0.020478,0.000381,  32.020,   35,    10.0
   300.0,0.000520,0.000308,-0.020355,0.000434,  32.019,   33,    10.0
   301.0,0.000534,0.000326,-0.020393,0.000381,  32.021,   33,    10.0
   302.0,0.000532,0.000328,-0.020060,0.000406,  32.024,   34,    10.0
   303.0,0.000490,0.000294,-0.019993,0.000378,  32.023,   33,    10.1
   304.0,0.000448,0.000268,-0.020002,0.000378,  32.020,   34,    10.1
   305.0,0.000438,0.000253,-0.020050,0.000353,  32.023,   35,    10.1
   306.0,0.000431,0.000248,-0.020107,0.000339,  32.020,   33,    10.1
   307.0,0.000415,0.000236,-0.020031,0.000325,  32.016,   33,    10.1
   308.0,0.000423,0.000239,-0.020192,0.000287,  32.013,   34,    10.1
   309.0,0.000415,0.000236,-0.020097,0.000287,  32.011,   33,    10.2
   310.0,0.000402,0.000231,-0.020097,0.000311,  32.003,   34,    10.2
   311.0,0.000407,0.000232,-0.020325,0.000273,  32.005,   35,    10.2
   312.0,0.000391,0.000222,-0.020154,0.000273,  31.999,   34,    10.2
   313.0,0.000380,0.000207,-0.020335,0.000297,  31.997,   33,    10.2
   314.0,0.000387,0.000217,-0.020145,0.000311,  31.994,   34,    10.2
   315.0,0.000391,0.000221,-0.020097,0.000297,  31.993,   32,    10.3
   316.0,0.000411,0.000224,-0.019993,0.000259,  31.990,   34,    10.3
   317.0,0.000413,0.000229,-0.019907,0.000273,  31.987,   35,    10.3
   318.0,0.000410,0.000232,-0.020050,0.000322,  31.980,   34,    10.3
   319.0,0.000422,0.000243,-0.019907,0.000336,  31.978,   34,    10.3
   320.0,0.000410,0.000233,-0.019869,0.000311,  31.972,   34,    10.3
   321.0,0.000423,0.000239,-0.019774,0.000350,  31.969,   33,    10.4
   322.0,0.000434,0.000263,-0.019745,0.000364,  31.962,   33,    10.4
   323.0,0.000445,0.000262,-0.019811,0.000339,  31.952,   35,    10.4
   324.0,0.000458,0.000259,-0.019745,0.000325,  31.948,   35,    10.4
   325.0,0.000449,0.000274,-0.019592,0.000353,  31.945,   34,    10.4
   326.0,0.000460,0.000280,-0.019545,0.000392,  31.936,   34,    10.4
   327.0,0.000476,0.000276,-0.019497,0.000392,  31.937,   33,    10.5
   328.0,0.000468,0.000276,-0.019649,0.000353,  31.929,   31,    10.5
   329.0,0.000448,0.000266,-0.019497,0.000392,  31.931,   35,    10.5
   330.0,0.000442,0.000252,-0.019525,0.000392,  31.927,   35,    10.5
   331.0,0.000422,0.000244,-0.019649,0.000301,  31.925,   34,    10.5
   332.0,0.000419,0.000244,-0.019621,0.000325,  31.919,   35,    10.5
   333.0,0.000402,0.000240,-0.019716,0.000364,  31.923,   32,    10.6
   334.0,0.000399,0.000233,-0.019840,0.000364,  31.922,   33,    10.6
   335.0,0.000419,0.000236,-0.019773,0.000364,  31.917,   35,    10.6
   336.0,0.000419,0.000234,-0.019669,0.000325,  31.912,   34,    10.6
   337.0,0.000407,0.000227,-0.019659,0.000350,  31.916,   34,    10.6
