Run Name,Group 4 (Chymo & Ribo)
Run Date,02:57:51 PM   03-28-16
Method Name,23% isocratic
Export Format Version, 1.00
Method ID, 2894
Points/Second, 1.00
Number of Records,   1133
Offset from Run Start Time,00:00:00
Run End Time,00:18:53
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,<Not Selected>
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,QuadTec 3,QuadTec 4,Conductivity,GP Pressure,Volume
    70.0,0.000969,0.001152,0.006464,0.000440,  84.910,   64,     2.3
    71.0,0.001160,0.001295,0.007406,0.000591,  84.334,   65,     2.4
    72.0,0.001304,0.001501,0.008158,0.000636,  83.626,   63,     2.4
    73.0,0.001410,0.001636,0.008992,0.000759,  82.789,   67,     2.4
    74.0,0.001621,0.001863,0.009715,0.000804,  81.919,   65,     2.5
    75.0,0.001768,0.001979,0.010399,0.000902,  80.903,   65,     2.5
    76.0,0.001856,0.002067,0.010705,0.000997,  79.828,   68,     2.5
    77.0,0.001976,0.002181,0.010967,0.001106,  78.628,   64,     2.6
    78.0,0.002022,0.002260,0.011214,0.001081,  77.349,   68,     2.6
    79.0,0.002004,0.002326,0.011279,0.001109,  76.031,   66,     2.6
    80.0,0.002073,0.002369,0.010958,0.001085,  74.609,   66,     2.7
    81.0,0.002024,0.002277,0.010724,0.001095,  73.161,   65,     2.7
    82.0,0.002025,0.002293,0.010480,0.001162,  71.671,   65,     2.7
    83.0,0.001999,0.002271,0.010092,0.001151,  70.207,   65,     2.8
    84.0,0.001999,0.002217,0.009479,0.001081,  68.731,   65,     2.8
    85.0,0.001924,0.002128,0.008888,0.001057,  67.222,   64,     2.8
    86.0,0.001910,0.002080,0.008165,0.001029,  65.791,   65,     2.9
    87.0,0.001787,0.001923,0.007589,0.001025,  64.328,   65,     2.9
    88.0,0.001810,0.001918,0.006836,0.000972,  62.940,   62,     2.9
    89.0,0.001750,0.001847,0.006149,0.000930,  61.548,   65,     3.0
    90.0,0.001675,0.001713,0.005139,0.000927,  60.194,   64,     3.0
    91.0,0.001620,0.001670,0.004604,0.000941,  58.875,   64,     3.0
    92.0,0.001575,0.001599,0.003968,0.000913,  57.605,   66,     3.1
    93.0,0.001538,0.001548,0.003185,0.000832,  56.405,   65,     3.1
    94.0,0.001527,0.001528,0.002391,0.000846,  55.218,   65,     3.1
    95.0,0.001429,0.001436,0.001558,0.000843,  54.076,   64,     3.2
    96.0,0.001393,0.001365,0.001049,0.000762,  52.981,   65,     3.2
    97.0,0.001382,0.001339,0.000127,0.000762,  51.932,   66,     3.2
    98.0,0.001367,0.001303,-0.000349,0.000773,  50.912,   64,     3.3
    99.0,0.001296,0.001224,-0.000896,0.000734,  49.946,   65,     3.3
   100.0,0.001236,0.001155,-0.001523,0.000731,  49.010,   64,     3.3
   101.0,0.001189,0.001146,-0.001930,0.000731,  48.124,   64,     3.4
   102.0,0.001207,0.001118,-0.002676,0.000678,  47.264,   63,     3.4
   103.0,0.001165,0.001059,-0.003170,0.000703,  46.458,   65,     3.4
   104.0,0.001118,0.000981,-0.003795,0.000650,  45.678,   62,     3.5
   105.0,0.001079,0.000984,-0.004288,0.000650,  44.923,   64,     3.5
   106.0,0.001064,0.000944,-0.005009,0.000675,  44.207,   63,     3.5
   107.0,0.001070,0.000918,-0.005344,0.000608,  43.518,   65,     3.6
   108.0,0.001070,0.000900,-0.005826,0.000608,  42.861,   65,     3.6
   109.0,0.001025,0.000852,-0.006535,0.000633,  42.230,   64,     3.6
   110.0,0.000992,0.000811,-0.007085,0.000619,  41.631,   68,     3.7
   111.0,0.001002,0.000807,-0.007457,0.000633,  41.067,   64,     3.7
   112.0,0.000996,0.000787,-0.008076,0.000608,  40.505,   65,     3.7
   113.0,0.000966,0.000764,-0.008428,0.000594,  39.986,   66,     3.8
   114.0,0.000935,0.000740,-0.008720,0.000619,  39.485,   64,     3.8
   115.0,0.000914,0.000736,-0.009053,0.000566,  38.990,   64,     3.8
   116.0,0.000904,0.000711,-0.009482,0.000580,  38.523,   65,     3.9
   117.0,0.000909,0.000698,-0.009882,0.000580,  38.101,   64,     3.9
   118.0,0.000887,0.000639,-0.010194,0.000580,  37.677,   65,     3.9
   119.0,0.000860,0.000639,-0.010613,0.000514,  37.273,   63,     4.0
   120.0,0.000861,0.000648,-0.010953,0.000514,  36.904,   66,     4.0
   121.0,0.000860,0.000633,-0.011187,0.000514,  36.538,   64,     4.0
   122.0,0.000852,0.000605,-0.011614,0.000566,  36.185,   62,     4.1
   123.0,0.000855,0.000591,-0.011964,0.000580,  35.855,   66,     4.1
   124.0,0.000829,0.000596,-0.012168,0.000514,  35.527,   64,     4.1
   125.0,0.000836,0.000592,-0.012585,0.000552,  35.190,   64,     4.2
   126.0,0.000837,0.000574,-0.012875,0.000552,  34.838,   66,     4.2
   127.0,0.000819,0.000561,-0.013117,0.000500,  34.520,   64,     4.2
   128.0,0.000820,0.000564,-0.013282,0.000577,  34.221,   65,     4.3
   129.0,0.000814,0.000558,-0.013417,0.000605,  33.938,   64,     4.3
   130.0,0.000814,0.000544,-0.013572,0.000577,  33.692,   66,     4.3
   131.0,0.000830,0.000557,-0.013862,0.000538,  33.445,   63,     4.4
   132.0,0.000804,0.000521,-0.014007,0.000538,  33.232,   65,     4.4
   133.0,0.000788,0.000512,-0.014287,0.000577,  33.036,   65,     4.4
   134.0,0.000793,0.000500,-0.014586,0.000538,  32.856,   64,     4.5
   135.0,0.000784,0.000497,-0.014817,0.000538,  32.666,   65,     4.5
   136.0,0.000785,0.000500,-0.015116,0.000577,  32.494,   62,     4.5
   137.0,0.000790,0.000486,-0.015270,0.000538,  32.339,   64,     4.6
   138.0,0.000778,0.000485,-0.015405,0.000500,  32.182,   63,     4.6
   139.0,0.000783,0.000483,-0.015675,0.000500,  32.038,   65,     4.6
   140.0,0.000779,0.000486,-0.015790,0.000500,  31.908,   63,     4.7
   141.0,0.000767,0.000465,-0.016069,0.000538,  31.779,   65,     4.7
   142.0,0.000763,0.000470,-0.016271,0.000538,  31.662,   66,     4.7
   143.0,0.000758,0.000476,-0.016415,0.000538,  31.539,   64,     4.8
   144.0,0.000755,0.000466,-0.016472,0.000563,  31.426,   70,     4.8
   145.0,0.000763,0.000454,-0.016588,0.000538,  31.319,   64,     4.8
   146.0,0.000747,0.000441,-0.016722,0.000538,  31.209,   63,     4.9
   147.0,0.000729,0.000441,-0.016876,0.000563,  31.108,   66,     4.9
   148.0,0.000732,0.000441,-0.017269,0.000510,  31.007,   64,     4.9
   149.0,0.000740,0.000424,-0.017259,0.000549,  30.901,   65,     5.0
   150.0,0.000737,0.000430,-0.017547,0.000510,  30.806,   65,     5.0
   151.0,0.000732,0.000430,-0.017575,0.000524,  30.713,   63,     5.0
   152.0,0.000740,0.000440,-0.017585,0.000549,  30.620,   65,     5.1
   153.0,0.000745,0.000430,-0.017623,0.000510,  30.533,   64,     5.1
   154.0,0.000736,0.000421,-0.017882,0.000524,  30.448,   65,     5.1
   155.0,0.000716,0.000406,-0.018006,0.000549,  30.366,   64,     5.2
   156.0,0.000729,0.000412,-0.018283,0.000510,  30.288,   62,     5.2
   157.0,0.000716,0.000409,-0.018150,0.000510,  30.205,   65,     5.2
   158.0,0.000725,0.000401,-0.018379,0.000535,  30.126,   64,     5.3
   159.0,0.000721,0.000395,-0.018484,0.000563,  30.050,   64,     5.3
   160.0,0.000705,0.000392,-0.018456,0.000524,  29.966,   66,     5.3
   161.0,0.000714,0.000398,-0.018494,0.000510,  29.897,   64,     5.4
   162.0,0.000710,0.000398,-0.018733,0.000524,  29.827,   64,     5.4
   163.0,0.000701,0.000393,-0.018790,0.000549,  29.760,   66,     5.4
   164.0,0.000706,0.000392,-0.018867,0.000510,  29.700,   66,     5.5
   165.0,0.000703,0.000392,-0.018857,0.000524,  29.636,   65,     5.5
   166.0,0.000707,0.000399,-0.018972,0.000549,  29.589,   64,     5.5
   167.0,0.000699,0.000391,-0.019000,0.000510,  29.542,   65,     5.6
   168.0,0.000707,0.000393,-0.019248,0.000549,  29.499,   64,     5.6
   169.0,0.000689,0.000391,-0.019182,0.000549,  29.455,   64,     5.6
   170.0,0.000699,0.000382,-0.019448,0.000510,  29.414,   62,     5.7
   171.0,0.000695,0.000378,-0.019353,0.000535,  29.370,   65,     5.7
   172.0,0.000704,0.000376,-0.019363,0.000510,  29.327,   63,     5.7
   173.0,0.000692,0.000381,-0.019344,0.000510,  29.299,   64,     5.8
   174.0,0.000679,0.000366,-0.019458,0.000521,  29.260,   64,     5.8
   175.0,0.000692,0.000362,-0.019459,0.000482,  29.228,   64,     5.8
   176.0,0.000692,0.000359,-0.019573,0.000496,  29.190,   65,     5.9
   177.0,0.000688,0.000349,-0.019896,0.000521,  29.144,   64,     5.9
   178.0,0.000684,0.000357,-0.019820,0.000521,  29.110,   68,     5.9
   179.0,0.000680,0.000351,-0.019706,0.000521,  29.073,   64,     6.0
   180.0,0.000689,0.000344,-0.019744,0.000482,  29.041,   65,     6.0
   181.0,0.000677,0.000346,-0.019821,0.000496,  29.012,   66,     6.0
   182.0,0.000672,0.000347,-0.019783,0.000521,  28.989,   65,     6.1
   183.0,0.000682,0.000355,-0.019868,0.000482,  28.970,   64,     6.1
   184.0,0.000684,0.000357,-0.019850,0.000510,  28.945,   64,     6.1
   185.0,0.000696,0.000353,-0.019821,0.000535,  28.934,   64,     6.2
   186.0,0.000700,0.000358,-0.019982,0.000510,  28.920,   65,     6.2
   187.0,0.000683,0.000369,-0.019764,0.000524,  28.904,   64,     6.2
   188.0,0.000692,0.000369,-0.019726,0.000563,  28.895,   65,     6.3
   189.0,0.000695,0.000378,-0.019640,0.000524,  28.882,   65,     6.3
   190.0,0.000687,0.000362,-0.019669,0.000549,  28.864,   62,     6.3
   191.0,0.000704,0.000375,-0.019621,0.000510,  28.855,   66,     6.4
   192.0,0.000692,0.000382,-0.019878,0.000524,  28.842,   64,     6.4
   193.0,0.000695,0.000385,-0.019716,0.000549,  28.829,   64,     6.4
   194.0,0.000704,0.000382,-0.019649,0.000524,  28.814,   66,     6.5
   195.0,0.000687,0.000372,-0.019659,0.000524,  28.804,   64,     6.5
   196.0,0.000692,0.000375,-0.019583,0.000549,  28.793,   65,     6.5
   197.0,0.000692,0.000378,-0.019878,0.000510,  28.772,   64,     6.6
   198.0,0.000687,0.000376,-0.019878,0.000549,  28.762,   65,     6.6
   199.0,0.000699,0.000369,-0.019745,0.000549,  28.748,   64,     6.6
   200.0,0.000695,0.000364,-0.019688,0.000510,  28.731,   64,     6.7
   201.0,0.000683,0.000361,-0.019849,0.000521,  28.708,   65,     6.7
   202.0,0.000693,0.000358,-0.019850,0.000482,  28.690,   64,     6.7
   203.0,0.000684,0.000357,-0.019945,0.000496,  28.666,   64,     6.8
   204.0,0.000680,0.000351,-0.020068,0.000535,  28.634,   63,     6.8
   205.0,0.000677,0.000350,-0.020087,0.000510,  28.604,   65,     6.8
   206.0,0.000677,0.000349,-0.020145,0.000510,  28.574,   63,     6.9
   207.0,0.000677,0.000349,-0.020097,0.000535,  28.549,   65,     6.9
   208.0,0.000673,0.000349,-0.020372,0.000535,  28.526,   64,     6.9
   209.0,0.000673,0.000338,-0.020278,0.000521,  28.512,   65,     7.0
   210.0,0.000670,0.000343,-0.021472,0.000482,  28.508,   69,     7.0
   211.0,0.000669,0.000343,-0.020610,0.000496,  28.503,   64,     7.0
   212.0,0.000673,0.000349,-0.020525,0.000521,  28.504,   69,     7.1
   213.0,0.000689,0.000337,-0.020421,0.000482,  28.504,   64,     7.1
   214.0,0.000677,0.000354,-0.020269,0.000496,  28.514,   65,     7.1
   215.0,0.000682,0.000363,-0.020250,0.000521,  28.524,   67,     7.2
   216.0,0.000682,0.000371,-0.020240,0.000482,  28.528,   64,     7.2
   217.0,0.000673,0.000358,-0.020610,0.000496,  28.534,   64,     7.2
   218.0,0.000674,0.000347,-0.020478,0.000535,  28.536,   65,     7.3
   219.0,0.000662,0.000343,-0.020506,0.000510,  28.537,   64,     7.3
   220.0,0.000669,0.000336,-0.020677,0.000521,  28.535,   65,     7.3
   221.0,0.000683,0.000340,-0.020734,0.000482,  28.531,   64,     7.4
   222.0,0.000666,0.000340,-0.020952,0.000482,  28.520,   65,     7.4
   223.0,0.000657,0.000337,-0.020649,0.000535,  28.514,   65,     7.4
   224.0,0.000669,0.000355,-0.020545,0.000482,  28.493,   62,     7.5
   225.0,0.000678,0.000361,-0.020526,0.000510,  28.481,   65,     7.5
   226.0,0.000678,0.000355,-0.020611,0.000535,  28.457,   65,     7.5
   227.0,0.000669,0.000356,-0.020497,0.000510,  28.440,   63,     7.6
   228.0,0.000673,0.000362,-0.020421,0.000535,  28.418,   65,     7.6
   229.0,0.000678,0.000351,-0.020497,0.000510,  28.408,   65,     7.6
   230.0,0.000669,0.000361,-0.020563,0.000510,  28.403,   65,     7.7
   231.0,0.000673,0.000357,-0.020459,0.000535,  28.396,   64,     7.7
   232.0,0.000682,0.000364,-0.020421,0.000510,  28.397,   66,     7.7
   233.0,0.000677,0.000364,-0.020345,0.000510,  28.402,   65,     7.8
   234.0,0.000680,0.000369,-0.020373,0.000535,  28.405,   65,     7.8
   235.0,0.000693,0.000370,-0.020496,0.000510,  28.419,   65,     7.8
   236.0,0.000693,0.000363,-0.020278,0.000510,  28.424,   64,     7.9
   237.0,0.000678,0.000363,-0.020364,0.000535,  28.441,   64,     7.9
   238.0,0.000690,0.000372,-0.020297,0.000535,  28.448,   63,     7.9
   239.0,0.000693,0.000375,-0.020288,0.000535,  28.455,   65,     8.0
   240.0,0.000693,0.000368,-0.020306,0.000510,  28.463,   62,     8.0
   241.0,0.000673,0.000378,-0.020278,0.000510,  28.466,   64,     8.0
   242.0,0.000677,0.000362,-0.020278,0.000535,  28.473,   64,     8.1
   243.0,0.000694,0.000369,-0.020249,0.000482,  28.479,   65,     8.1
   244.0,0.000689,0.000360,-0.020307,0.000496,  28.483,   66,     8.1
   245.0,0.000682,0.000366,-0.020278,0.000496,  28.483,   64,     8.2
   246.0,0.000677,0.000367,-0.020240,0.000510,  28.483,   67,     8.2
   247.0,0.000680,0.000360,-0.020307,0.000482,  28.484,   64,     8.2
   248.0,0.000689,0.000362,-0.020335,0.000458,  28.487,   65,     8.3
   249.0,0.000680,0.000360,-0.020345,0.000510,  28.490,   66,     8.3
   250.0,0.000689,0.000363,-0.020288,0.000535,  28.488,   64,     8.3
   251.0,0.000694,0.000366,-0.020288,0.000510,  28.488,   65,     8.4
   252.0,0.000697,0.000366,-0.020392,0.000524,  28.485,   65,     8.4
   253.0,0.000706,0.000364,-0.020392,0.000535,  28.480,   64,     8.4
   254.0,0.000694,0.000365,-0.020392,0.000510,  28.471,   64,     8.5
   255.0,0.000678,0.000365,-0.020354,0.000496,  28.456,   65,     8.5
   256.0,0.000683,0.000346,-0.020421,0.000521,  28.441,   65,     8.5
   257.0,0.000683,0.000349,-0.020488,0.000535,  28.423,   66,     8.6
   258.0,0.000674,0.000341,-0.020497,0.000535,  28.395,   63,     8.6
   259.0,0.000683,0.000346,-0.020696,0.000510,  28.373,   66,     8.6
   260.0,0.000666,0.000357,-0.020753,0.000510,  28.356,   65,     8.7
   261.0,0.000666,0.000351,-0.020640,0.000535,  28.345,   63,     8.7
   262.0,0.000670,0.000361,-0.020848,0.000482,  28.344,   67,     8.7
   263.0,0.000683,0.000357,-0.020697,0.000496,  28.347,   64,     8.8
   264.0,0.000679,0.000358,-0.020659,0.000535,  28.356,   64,     8.8
   265.0,0.000674,0.000361,-0.020573,0.000510,  28.370,   63,     8.8
   266.0,0.000685,0.000361,-0.020620,0.000510,  28.379,   66,     8.9
   267.0,0.000697,0.000376,-0.020658,0.000535,  28.396,   66,     8.9
   268.0,0.000697,0.000371,-0.020525,0.000510,  28.408,   65,     8.9
   269.0,0.000700,0.000380,-0.020440,0.000535,  28.421,   65,     9.0
   270.0,0.000705,0.000386,-0.020392,0.000510,  28.428,   63,     9.0
   271.0,0.000716,0.000389,-0.020421,0.000524,  28.427,   64,     9.0
   272.0,0.000711,0.000400,-0.020363,0.000549,  28.429,   63,     9.1
   273.0,0.000712,0.000403,-0.020211,0.000510,  28.422,   65,     9.1
   274.0,0.000712,0.000395,-0.020392,0.000524,  28.413,   62,     9.1
   275.0,0.000725,0.000402,-0.020353,0.000549,  28.405,   64,     9.2
   276.0,0.000720,0.000399,-0.020211,0.000510,  28.395,   68,     9.2
   277.0,0.000707,0.000413,-0.020258,0.000549,  28.383,   64,     9.2
   278.0,0.000709,0.000397,-0.020126,0.000510,  28.379,   67,     9.3
   279.0,0.000709,0.000384,-0.020040,0.000524,  28.378,   65,     9.3
   280.0,0.000696,0.000378,-0.020078,0.000535,  28.376,   67,     9.3
   281.0,0.000705,0.000373,-0.020107,0.000510,  28.377,   66,     9.4
   282.0,0.000690,0.000386,-0.020155,0.000510,  28.381,   66,     9.4
   283.0,0.000682,0.000382,-0.020155,0.000535,  28.386,   66,     9.4
   284.0,0.000682,0.000376,-0.020250,0.000510,  28.386,   64,     9.5
   285.0,0.000685,0.000364,-0.020259,0.000510,  28.401,   65,     9.5
   286.0,0.000690,0.000367,-0.020202,0.000535,  28.406,   64,     9.5
   287.0,0.000690,0.000373,-0.020259,0.000535,  28.410,   64,     9.6
   288.0,0.000682,0.000370,-0.020421,0.000521,  28.415,   63,     9.6
   289.0,0.000701,0.000379,-0.020269,0.000496,  28.422,   64,     9.6
   290.0,0.000712,0.000392,-0.020164,0.000510,  28.426,   65,     9.7
   291.0,0.000711,0.000385,-0.020154,0.000549,  28.429,   65,     9.7
   292.0,0.000712,0.000396,-0.020059,0.000510,  28.441,   64,     9.7
   293.0,0.000716,0.000385,-0.020069,0.000524,  28.443,   65,     9.8
   294.0,0.000712,0.000387,-0.020002,0.000549,  28.440,   65,     9.8
   295.0,0.000709,0.000384,-0.020002,0.000524,  28.444,   63,     9.8
   296.0,0.000693,0.000379,-0.020078,0.000549,  28.444,   65,     9.9
   297.0,0.000705,0.000389,-0.020031,0.000563,  28.443,   64,     9.9
   298.0,0.000705,0.000392,-0.020097,0.000524,  28.437,   64,     9.9
   299.0,0.000700,0.000391,-0.020087,0.000549,  28.436,   31,    10.0
   300.0,0.000709,0.000391,-0.019964,0.000510,  28.445,   32,    10.0
   301.0,0.000711,0.000411,-0.019954,0.000510,  28.443,   33,    10.0
   302.0,0.000688,0.000414,-0.019621,0.000535,  28.440,   32,    10.0
   303.0,0.000659,0.000376,-0.019564,0.000496,  28.444,   32,    10.1
   304.0,0.000648,0.000338,-0.019564,0.000468,  28.450,   33,    10.1
   305.0,0.000622,0.000324,-0.019516,0.000479,  28.443,   32,    10.1
   306.0,0.000606,0.000300,-0.019706,0.000479,  28.445,   30,    10.1
   307.0,0.000610,0.000291,-0.019650,0.000465,  28.439,   33,    10.1
   308.0,0.000607,0.000297,-0.019783,0.000426,  28.441,   31,    10.1
   309.0,0.000599,0.000297,-0.019773,0.000426,  28.440,   32,    10.2
   310.0,0.000584,0.000290,-0.019716,0.000504,  28.435,   34,    10.2
   311.0,0.000585,0.000285,-0.019754,0.000504,  28.432,   32,    10.2
   312.0,0.000594,0.000283,-0.019859,0.000465,  28.430,   32,    10.2
   313.0,0.000597,0.000289,-0.019992,0.000504,  28.423,   31,    10.2
   314.0,0.000593,0.000284,-0.019812,0.000504,  28.421,   32,    10.2
   315.0,0.000584,0.000279,-0.019726,0.000465,  28.420,   31,    10.3
   316.0,0.000589,0.000283,-0.019897,0.000479,  28.415,   33,    10.3
   317.0,0.000585,0.000289,-0.019764,0.000426,  28.403,   31,    10.3
   318.0,0.000578,0.000280,-0.019754,0.000451,  28.397,   33,    10.3
   319.0,0.000583,0.000287,-0.019764,0.000412,  28.394,   32,    10.3
   320.0,0.000583,0.000280,-0.019869,0.000412,  28.390,   32,    10.3
   321.0,0.000570,0.000285,-0.019926,0.000451,  28.382,   31,    10.4
   322.0,0.000583,0.000280,-0.019888,0.000412,  28.382,   31,    10.4
   323.0,0.000581,0.000279,-0.019926,0.000412,  28.373,   32,    10.4
   324.0,0.000597,0.000306,-0.019821,0.000465,  28.367,   32,    10.4
   325.0,0.000604,0.000311,-0.019688,0.000426,  28.366,   31,    10.4
   326.0,0.000594,0.000308,-0.019745,0.000440,  28.362,   31,    10.4
   327.0,0.000607,0.000318,-0.019583,0.000440,  28.360,   32,    10.5
   328.0,0.000606,0.000317,-0.019544,0.000388,  28.357,   32,    10.5
   329.0,0.000611,0.000315,-0.019554,0.000426,  28.360,   32,    10.5
   330.0,0.000620,0.000311,-0.019459,0.000426,  28.358,   32,    10.5
   331.0,0.000627,0.000314,-0.019554,0.000402,  28.366,   31,    10.5
   332.0,0.000614,0.000309,-0.019401,0.000440,  28.374,   34,    10.5
   333.0,0.000611,0.000319,-0.019421,0.000454,  28.379,   32,    10.6
   334.0,0.000622,0.000318,-0.019316,0.000402,  28.380,   31,    10.6
   335.0,0.000615,0.000313,-0.019430,0.000440,  28.385,   32,    10.6
   336.0,0.000614,0.000315,-0.019325,0.000402,  28.389,   31,    10.6
   337.0,0.000610,0.000320,-0.019287,0.000440,  28.386,   32,    10.6
