Run Name,Group 4 (Chymo & Ribo)
Run Date,02:26:08 PM   03-28-16
Method Name,20% isocratic
Export Format Version, 1.00
Method ID, 3199
Points/Second, 1.00
Number of Records,   1524
Offset from Run Start Time,00:00:00
Run End Time,00:25:23
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,<Not Selected>
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,QuadTec 3,QuadTec 4,Conductivity,GP Pressure,Volume
    23.0,0.000022,0.000093,-0.001038,-0.000049,  87.616,   68,     0.8
    24.0,0.000014,0.000083,-0.001088,-0.000063,  87.650,   65,     0.8
    25.0,0.000019,0.000082,-0.001188,-0.000088,  87.672,   68,     0.8
    26.0,0.000017,0.000084,-0.001098,-0.000049,  87.691,   65,     0.9
    27.0,0.000031,0.000083,-0.001168,-0.000049,  87.703,   66,     0.9
    28.0,0.000033,0.000083,-0.001249,-0.000088,  87.692,   65,     0.9
    29.0,0.000030,0.000083,-0.001148,-0.000049,  87.688,   65,     1.0
    30.0,0.000042,0.000095,-0.001068,-0.000088,  87.673,   66,     1.0
    31.0,0.000030,0.000086,-0.001229,-0.000049,  87.652,   67,     1.0
    32.0,0.000014,0.000072,-0.001258,-0.000049,  87.641,   66,     1.1
    33.0,0.000026,0.000085,-0.001218,-0.000116,  87.636,   67,     1.1
    34.0,0.000026,0.000100,-0.001168,-0.000049,  87.625,   66,     1.1
    35.0,0.000033,0.000105,-0.001118,-0.000025,  87.629,   65,     1.2
    36.0,0.000048,0.000113,-0.001168,-0.000011,  87.609,   67,     1.2
    37.0,0.000043,0.000115,-0.001168,0.000017,  87.599,   66,     1.2
    38.0,0.000057,0.000101,-0.001247,0.000003,  87.564,   67,     1.3
    39.0,0.000052,0.000127,-0.001128,0.000003,  87.453,   68,     1.3
    40.0,0.000063,0.000121,-0.001028,0.000003,  87.433,   66,     1.3
    41.0,0.000079,0.000133,-0.000888,-0.000021,  87.401,   65,     1.4
    42.0,0.000078,0.000138,-0.000919,-0.000021,  87.365,   67,     1.4
    43.0,0.000067,0.000135,-0.000879,-0.000021,  87.337,   66,     1.4
    44.0,0.000079,0.000138,-0.000879,-0.000046,  87.307,   65,     1.5
    45.0,0.000064,0.000121,-0.001059,-0.000007,  87.287,   67,     1.5
    46.0,0.000062,0.000114,-0.000958,-0.000007,  87.287,   68,     1.5
    47.0,0.000053,0.000121,-0.001239,-0.000046,  87.266,   65,     1.6
    48.0,0.000041,0.000106,-0.001158,-0.000046,  87.271,   64,     1.6
    49.0,0.000053,0.000105,-0.001258,-0.000085,  87.282,   67,     1.6
    50.0,0.000048,0.000103,-0.001298,-0.000085,  87.292,   65,     1.7
    51.0,0.000048,0.000099,-0.001287,-0.000046,  87.317,   65,     1.7
    52.0,0.000037,0.000104,-0.001267,-0.000046,  87.347,   66,     1.7
    53.0,0.000044,0.000099,-0.001306,-0.000099,  87.379,   67,     1.8
    54.0,0.000052,0.000108,-0.001437,-0.000074,  87.413,   65,     1.8
    55.0,0.000059,0.000129,-0.001288,-0.000074,  87.433,   66,     1.8
    56.0,0.000077,0.000142,-0.001178,-0.000113,  87.422,   65,     1.9
    57.0,0.000101,0.000170,-0.001049,-0.000060,  87.407,   65,     1.9
    58.0,0.000134,0.000210,-0.000759,-0.000046,  87.382,   65,     1.9
    59.0,0.000161,0.000238,-0.000732,0.000007,  87.359,   64,     2.0
    60.0,0.000195,0.000273,-0.000301,-0.000018,  87.314,   67,     2.0
    61.0,0.000218,0.000301,-0.000033,0.000035,  87.274,   65,     2.0
    62.0,0.000255,0.000366,0.000567,0.000063,  87.216,   65,     2.1
    63.0,0.000320,0.000432,0.001197,0.000038,  87.109,   68,     2.1
    64.0,0.000386,0.000528,0.001828,0.000091,  87.029,   66,     2.1
    65.0,0.000442,0.000609,0.002540,0.000119,  86.913,   65,     2.2
    66.0,0.000552,0.000745,0.003272,0.000080,  86.722,   64,     2.2
    67.0,0.000658,0.000888,0.004169,0.000202,  86.516,   65,     2.2
    68.0,0.000778,0.001009,0.004783,0.000244,  86.240,   66,     2.3
    69.0,0.000938,0.001217,0.005823,0.000314,  85.875,   67,     2.3
    70.0,0.001105,0.001393,0.006825,0.000398,  85.441,   66,     2.3
    71.0,0.001239,0.001568,0.007870,0.000482,  84.921,   65,     2.4
    72.0,0.001462,0.001750,0.008889,0.000538,  84.283,   65,     2.4
    73.0,0.001643,0.001907,0.009715,0.000664,  83.548,   65,     2.4
    74.0,0.001758,0.002085,0.010584,0.000724,  82.714,   67,     2.5
    75.0,0.001886,0.002254,0.011021,0.000875,  81.758,   66,     2.5
    76.0,0.001835,0.002349,0.011505,0.000920,  80.717,   67,     2.5
    77.0,0.002044,0.002503,0.011905,0.000920,  79.588,   65,     2.6
    78.0,0.002171,0.002564,0.012009,0.000976,  78.336,   63,     2.6
    79.0,0.002229,0.002597,0.011905,0.001074,  77.036,   65,     2.6
    80.0,0.002285,0.002623,0.011926,0.001078,  75.605,   65,     2.7
    81.0,0.002206,0.002596,0.011607,0.001186,  74.157,   64,     2.7
    82.0,0.002236,0.002565,0.011247,0.001172,  72.640,   66,     2.7
    83.0,0.002243,0.002594,0.010714,0.001134,  71.100,   66,     2.8
    84.0,0.002214,0.002547,0.010236,0.001144,  69.532,   64,     2.8
    85.0,0.002192,0.002458,0.009613,0.001130,  67.932,   66,     2.8
    86.0,0.002127,0.002361,0.008869,0.001078,  66.389,   63,     2.9
    87.0,0.001976,0.002155,0.008227,0.001102,  64.869,   66,     2.9
    88.0,0.001950,0.002210,0.007340,0.001008,  63.348,   65,     2.9
    89.0,0.001908,0.002180,0.006653,0.001043,  61.868,   64,     3.0
    90.0,0.001872,0.002093,0.005770,0.001018,  60.454,   64,     3.0
    91.0,0.001861,0.002032,0.005185,0.000973,  59.043,   66,     3.0
    92.0,0.001753,0.001899,0.004552,0.000987,  57.694,   65,     3.1
    93.0,0.001674,0.001845,0.003714,0.000934,  56.376,   65,     3.1
    94.0,0.001600,0.001776,0.003143,0.000945,  55.120,   65,     3.1
    95.0,0.001593,0.001721,0.002380,0.000903,  53.891,   64,     3.2
    96.0,0.001562,0.001694,0.001324,0.000822,  52.697,   65,     3.2
    97.0,0.001521,0.001596,0.000917,0.000819,  51.553,   65,     3.2
    98.0,0.001457,0.001487,0.000177,0.000819,  50.472,   65,     3.3
    99.0,0.001422,0.001461,-0.000391,0.000805,  49.420,   67,     3.3
   100.0,0.001406,0.001430,-0.000928,0.000791,  48.378,   66,     3.3
   101.0,0.001348,0.001421,-0.001895,0.000787,  47.391,   66,     3.4
   102.0,0.001352,0.001388,-0.002411,0.000773,  46.462,   65,     3.4
   103.0,0.001314,0.001320,-0.002925,0.000759,  45.559,   65,     3.4
   104.0,0.001280,0.001274,-0.003530,0.000759,  44.692,   64,     3.5
   105.0,0.001262,0.001222,-0.004172,0.000759,  43.872,   65,     3.5
   106.0,0.001218,0.001203,-0.004765,0.000745,  43.092,   67,     3.5
   107.0,0.001237,0.001195,-0.005110,0.000706,  42.319,   65,     3.6
   108.0,0.001196,0.001162,-0.005583,0.000678,  41.604,   62,     3.6
   109.0,0.001186,0.001124,-0.006144,0.000626,  40.929,   65,     3.6
   110.0,0.001188,0.001109,-0.006370,0.000664,  40.270,   65,     3.7
   111.0,0.001171,0.001103,-0.006725,0.000678,  39.647,   64,     3.7
   112.0,0.001164,0.001077,-0.006990,0.000640,  39.028,   67,     3.7
   113.0,0.001148,0.001070,-0.007373,0.000678,  38.458,   66,     3.8
   114.0,0.001122,0.001041,-0.007696,0.000664,  37.897,   65,     3.8
   115.0,0.001122,0.001015,-0.008167,0.000626,  37.363,   65,     3.8
   116.0,0.001080,0.000977,-0.008627,0.000664,  36.862,   63,     3.9
   117.0,0.001040,0.000937,-0.009125,0.000650,  36.396,   65,     3.9
   118.0,0.001012,0.000937,-0.009653,0.000650,  35.937,   65,     3.9
   119.0,0.000989,0.000890,-0.010218,0.000636,  35.508,   64,     4.0
   120.0,0.000994,0.000875,-0.010686,0.000598,  35.111,   64,     4.0
   121.0,0.001005,0.000891,-0.010997,0.000608,  34.725,   65,     4.0
   122.0,0.001003,0.000857,-0.011367,0.000622,  34.360,   64,     4.1
   123.0,0.000979,0.000856,-0.011707,0.000584,  33.994,   66,     4.1
   124.0,0.000977,0.000841,-0.012037,0.000622,  33.654,   65,     4.1
   125.0,0.000962,0.000828,-0.012376,0.000622,  33.317,   64,     4.2
   126.0,0.000966,0.000839,-0.012687,0.000584,  33.000,   64,     4.2
   127.0,0.000950,0.000818,-0.013152,0.000608,  32.687,   64,     4.2
   128.0,0.000951,0.000795,-0.013471,0.000584,  32.407,   64,     4.3
   129.0,0.000955,0.000789,-0.013887,0.000608,  32.122,   66,     4.3
   130.0,0.000928,0.000780,-0.014128,0.000608,  31.857,   65,     4.3
   131.0,0.000936,0.000784,-0.014321,0.000584,  31.602,   65,     4.4
   132.0,0.000935,0.000786,-0.014572,0.000594,  31.364,   66,     4.4
   133.0,0.000952,0.000780,-0.014669,0.000594,  31.134,   64,     4.4
   134.0,0.000951,0.000772,-0.014852,0.000556,  30.917,   65,     4.5
   135.0,0.000960,0.000767,-0.015054,0.000531,  30.707,   65,     4.5
   136.0,0.000945,0.000769,-0.015449,0.000570,  30.512,   66,     4.5
   137.0,0.000940,0.000761,-0.015382,0.000545,  30.320,   65,     4.6
   138.0,0.000929,0.000746,-0.015497,0.000570,  30.142,   62,     4.6
   139.0,0.000930,0.000751,-0.015796,0.000584,  29.966,   66,     4.6
   140.0,0.000914,0.000751,-0.016017,0.000531,  29.801,   65,     4.7
   141.0,0.000896,0.000722,-0.016209,0.000570,  29.641,   64,     4.7
   142.0,0.000882,0.000707,-0.016594,0.000556,  29.473,   63,     4.7
   143.0,0.000878,0.000714,-0.016795,0.000489,  29.307,   66,     4.8
   144.0,0.000885,0.000707,-0.016968,0.000556,  29.145,   65,     4.8
   145.0,0.000880,0.000696,-0.017179,0.000542,  28.970,   64,     4.8
   146.0,0.000878,0.000675,-0.017352,0.000556,  28.818,   64,     4.9
   147.0,0.000856,0.000658,-0.017610,0.000517,  28.675,   65,     4.9
   148.0,0.000864,0.000674,-0.017792,0.000503,  28.534,   64,     4.9
   149.0,0.000857,0.000673,-0.018022,0.000528,  28.405,   65,     5.0
   150.0,0.000857,0.000674,-0.018194,0.000542,  28.289,   68,     5.0
   151.0,0.000853,0.000660,-0.018414,0.000503,  28.175,   64,     5.0
   152.0,0.000853,0.000656,-0.018481,0.000528,  28.078,   63,     5.1
   153.0,0.000848,0.000652,-0.018615,0.000542,  27.985,   65,     5.1
   154.0,0.000848,0.000646,-0.018873,0.000580,  27.894,   64,     5.1
   155.0,0.000833,0.000650,-0.018968,0.000566,  27.817,   64,     5.2
   156.0,0.000840,0.000652,-0.019007,0.000514,  27.738,   65,     5.2
   157.0,0.000856,0.000660,-0.019274,0.000566,  27.673,   64,     5.2
   158.0,0.000863,0.000665,-0.019131,0.000542,  27.596,   64,     5.3
   159.0,0.000855,0.000656,-0.019074,0.000580,  27.529,   66,     5.3
   160.0,0.000867,0.000651,-0.019112,0.000580,  27.455,   66,     5.3
   161.0,0.000867,0.000646,-0.019121,0.000542,  27.387,   67,     5.4
   162.0,0.000855,0.000633,-0.019188,0.000580,  27.304,   66,     5.4
   163.0,0.000856,0.000640,-0.019408,0.000580,  27.231,   64,     5.4
   164.0,0.000847,0.000638,-0.019503,0.000542,  27.153,   65,     5.5
   165.0,0.000848,0.000632,-0.019637,0.000580,  27.079,   65,     5.5
   166.0,0.000841,0.000627,-0.019760,0.000580,  27.010,   66,     5.5
   167.0,0.000836,0.000629,-0.019703,0.000580,  26.948,   66,     5.6
   168.0,0.000837,0.000631,-0.019732,0.000580,  26.887,   63,     5.6
   169.0,0.000830,0.000627,-0.019837,0.000542,  26.834,   65,     5.6
   170.0,0.000817,0.000614,-0.020056,0.000566,  26.775,   65,     5.7
   171.0,0.000826,0.000613,-0.020246,0.000552,  26.734,   65,     5.7
   172.0,0.000826,0.000616,-0.020152,0.000514,  26.684,   66,     5.7
   173.0,0.000827,0.000624,-0.020247,0.000566,  26.634,   66,     5.8
   174.0,0.000831,0.000614,-0.020389,0.000552,  26.600,   66,     5.8
   175.0,0.000842,0.000620,-0.020560,0.000500,  26.559,   64,     5.8
   176.0,0.000846,0.000624,-0.020447,0.000552,  26.523,   63,     5.9
   177.0,0.000833,0.000618,-0.020437,0.000514,  26.493,   65,     5.9
   178.0,0.000821,0.000619,-0.020475,0.000566,  26.463,   64,     5.9
   179.0,0.000830,0.000616,-0.020618,0.000566,  26.432,   65,     6.0
   180.0,0.000822,0.000624,-0.020514,0.000542,  26.402,   64,     6.0
   181.0,0.000842,0.000627,-0.020590,0.000580,  26.373,   64,     6.0
   182.0,0.000842,0.000624,-0.020561,0.000552,  26.352,   64,     6.1
   183.0,0.000829,0.000626,-0.020552,0.000514,  26.325,   65,     6.1
   184.0,0.000826,0.000610,-0.020656,0.000566,  26.313,   65,     6.1
   185.0,0.000819,0.000606,-0.020675,0.000514,  26.294,   65,     6.2
   186.0,0.000829,0.000623,-0.020637,0.000566,  26.275,   65,     6.2
   187.0,0.000841,0.000624,-0.020656,0.000552,  26.256,   64,     6.2
   188.0,0.000848,0.000633,-0.020580,0.000514,  26.234,   67,     6.3
   189.0,0.000840,0.000627,-0.020599,0.000566,  26.214,   65,     6.3
   190.0,0.000852,0.000629,-0.020637,0.000566,  26.198,   65,     6.3
   191.0,0.000852,0.000639,-0.020533,0.000542,  26.176,   65,     6.4
   192.0,0.000852,0.000635,-0.020722,0.000580,  26.157,   65,     6.4
   193.0,0.000852,0.000642,-0.020751,0.000580,  26.145,   65,     6.4
   194.0,0.000843,0.000642,-0.020713,0.000542,  26.131,   65,     6.5
   195.0,0.000849,0.000621,-0.020647,0.000580,  26.124,   65,     6.5
   196.0,0.000838,0.000606,-0.020884,0.000542,  26.110,   66,     6.5
   197.0,0.000838,0.000619,-0.020751,0.000580,  26.096,   66,     6.6
   198.0,0.000838,0.000615,-0.020941,0.000566,  26.091,   63,     6.6
   199.0,0.000833,0.000611,-0.020799,0.000542,  26.079,   65,     6.6
   200.0,0.000821,0.000619,-0.020856,0.000580,  26.062,   67,     6.7
   201.0,0.000822,0.000609,-0.020932,0.000552,  26.055,   65,     6.7
   202.0,0.000810,0.000613,-0.020923,0.000514,  26.035,   65,     6.7
   203.0,0.000819,0.000607,-0.020904,0.000566,  26.014,   66,     6.8
   204.0,0.000819,0.000613,-0.020923,0.000500,  25.999,   65,     6.8
   205.0,0.000825,0.000626,-0.021169,0.000461,  25.984,   64,     6.8
   206.0,0.000833,0.000622,-0.021131,0.000500,  25.963,   63,     6.9
   207.0,0.000837,0.000624,-0.020903,0.000514,  25.955,   65,     6.9
   208.0,0.000837,0.000627,-0.020941,0.000475,  25.950,   64,     6.9
   209.0,0.000849,0.000624,-0.020799,0.000500,  25.943,   65,     7.0
   210.0,0.000851,0.000625,-0.020780,0.000514,  25.941,   66,     7.0
   211.0,0.000854,0.000619,-0.020790,0.000489,  25.932,   64,     7.0
   212.0,0.000846,0.000615,-0.021008,0.000514,  25.930,   63,     7.1
   213.0,0.000838,0.000610,-0.020837,0.000514,  25.928,   66,     7.1
   214.0,0.000838,0.000609,-0.020847,0.000528,  25.925,   65,     7.1
   215.0,0.000831,0.000606,-0.020875,0.000475,  25.918,   65,     7.2
   216.0,0.000846,0.000628,-0.020809,0.000489,  25.917,   65,     7.2
   217.0,0.000842,0.000616,-0.020847,0.000514,  25.908,   64,     7.2
   218.0,0.000838,0.000626,-0.020894,0.000514,  25.905,   62,     7.3
   219.0,0.000838,0.000613,-0.020866,0.000489,  25.903,   65,     7.3
   220.0,0.000835,0.000622,-0.020866,0.000514,  25.902,   66,     7.3
   221.0,0.000838,0.000620,-0.020885,0.000514,  25.893,   65,     7.4
   222.0,0.000823,0.000623,-0.020952,0.000489,  25.888,   66,     7.4
   223.0,0.000831,0.000613,-0.021009,0.000552,  25.876,   65,     7.4
   224.0,0.000831,0.000613,-0.021094,0.000514,  25.875,   64,     7.5
   225.0,0.000838,0.000625,-0.020980,0.000524,  25.877,   65,     7.5
   226.0,0.000838,0.000625,-0.020894,0.000514,  25.873,   68,     7.5
   227.0,0.000826,0.000625,-0.020847,0.000566,  25.868,   65,     7.6
   228.0,0.000831,0.000621,-0.020885,0.000552,  25.869,   63,     7.6
   229.0,0.000835,0.000631,-0.020894,0.000514,  25.875,   64,     7.6
   230.0,0.000826,0.000624,-0.020894,0.000566,  25.869,   67,     7.7
   231.0,0.000819,0.000603,-0.020971,0.000552,  25.873,   65,     7.7
   232.0,0.000810,0.000613,-0.021122,0.000514,  25.874,   66,     7.7
   233.0,0.000819,0.000603,-0.021122,0.000552,  25.875,   66,     7.8
   234.0,0.000815,0.000612,-0.021085,0.000552,  25.873,   65,     7.8
   235.0,0.000842,0.000619,-0.021283,0.000566,  25.870,   64,     7.8
   236.0,0.000838,0.000612,-0.021065,0.000552,  25.870,   63,     7.9
   237.0,0.000851,0.000635,-0.021132,0.000514,  25.869,   66,     7.9
   238.0,0.000846,0.000632,-0.020932,0.000566,  25.870,   65,     7.9
   239.0,0.000838,0.000621,-0.021075,0.000552,  25.868,   65,     8.0
   240.0,0.000831,0.000622,-0.020961,0.000514,  25.868,   66,     8.0
   241.0,0.000831,0.000628,-0.020970,0.000566,  25.871,   64,     8.0
   242.0,0.000831,0.000616,-0.021198,0.000552,  25.868,   64,     8.1
   243.0,0.000838,0.000618,-0.021027,0.000514,  25.863,   65,     8.1
   244.0,0.000831,0.000616,-0.021198,0.000552,  25.854,   64,     8.1
   245.0,0.000823,0.000605,-0.021084,0.000514,  25.851,   65,     8.2
   246.0,0.000820,0.000602,-0.021094,0.000552,  25.843,   66,     8.2
   247.0,0.000816,0.000602,-0.021360,0.000538,  25.833,   65,     8.2
   248.0,0.000827,0.000610,-0.021312,0.000514,  25.829,   64,     8.3
   249.0,0.000822,0.000628,-0.021265,0.000552,  25.813,   65,     8.3
   250.0,0.000838,0.000624,-0.021217,0.000538,  25.802,   66,     8.3
   251.0,0.000842,0.000642,-0.021170,0.000514,  25.796,   66,     8.4
   252.0,0.000853,0.000644,-0.021141,0.000566,  25.783,   66,     8.4
   253.0,0.000861,0.000656,-0.021017,0.000552,  25.780,   66,     8.4
   254.0,0.000872,0.000671,-0.020913,0.000580,  25.779,   64,     8.5
   255.0,0.000872,0.000668,-0.020865,0.000566,  25.776,   65,     8.5
   256.0,0.000875,0.000659,-0.020675,0.000542,  25.778,   66,     8.5
   257.0,0.000864,0.000653,-0.020732,0.000580,  25.773,   65,     8.6
   258.0,0.000861,0.000648,-0.020685,0.000566,  25.772,   64,     8.6
   259.0,0.000845,0.000660,-0.020732,0.000542,  25.778,   65,     8.6
   260.0,0.000838,0.000641,-0.020837,0.000580,  25.777,   68,     8.7
   261.0,0.000835,0.000628,-0.020951,0.000566,  25.778,   65,     8.7
   262.0,0.000838,0.000625,-0.020979,0.000528,  25.769,   66,     8.7
   263.0,0.000835,0.000619,-0.021018,0.000552,  25.775,   66,     8.8
   264.0,0.000820,0.000616,-0.021027,0.000514,  25.772,   66,     8.8
   265.0,0.000820,0.000620,-0.021132,0.000552,  25.765,   64,     8.8
   266.0,0.000832,0.000610,-0.021132,0.000538,  25.756,   64,     8.9
   267.0,0.000820,0.000601,-0.021246,0.000500,  25.754,   64,     8.9
   268.0,0.000816,0.000602,-0.021350,0.000538,  25.751,   65,     8.9
   269.0,0.000812,0.000598,-0.021417,0.000524,  25.742,   65,     9.0
   270.0,0.000791,0.000604,-0.021379,0.000486,  25.740,   66,     9.0
   271.0,0.000804,0.000598,-0.021474,0.000538,  25.738,   65,     9.0
   272.0,0.000804,0.000603,-0.021502,0.000524,  25.737,   64,     9.1
   273.0,0.000804,0.000604,-0.021559,0.000538,  25.740,   65,     9.1
   274.0,0.000816,0.000611,-0.021512,0.000524,  25.742,   65,     9.1
   275.0,0.000816,0.000610,-0.021502,0.000486,  25.743,   66,     9.2
   276.0,0.000807,0.000607,-0.021531,0.000552,  25.749,   65,     9.2
   277.0,0.000811,0.000615,-0.021531,0.000538,  25.751,   66,     9.2
   278.0,0.000822,0.000623,-0.021550,0.000514,  25.761,   65,     9.3
   279.0,0.000826,0.000628,-0.021360,0.000552,  25.752,   64,     9.3
   280.0,0.000830,0.000630,-0.021502,0.000538,  25.745,   66,     9.3
   281.0,0.000821,0.000640,-0.021511,0.000514,  25.733,   65,     9.4
   282.0,0.000830,0.000650,-0.021274,0.000538,  25.709,   66,     9.4
   283.0,0.000838,0.000639,-0.021208,0.000514,  25.682,   66,     9.4
   284.0,0.000842,0.000645,-0.021426,0.000552,  25.661,   64,     9.5
   285.0,0.000835,0.000630,-0.021293,0.000538,  25.642,   64,     9.5
   286.0,0.000838,0.000632,-0.021331,0.000514,  25.628,   66,     9.5
   287.0,0.000817,0.000630,-0.021208,0.000566,  25.618,   65,     9.6
   288.0,0.000837,0.000632,-0.021085,0.000552,  25.613,   64,     9.6
   289.0,0.000832,0.000642,-0.021085,0.000514,  25.616,   65,     9.6
   290.0,0.000824,0.000644,-0.021094,0.000566,  25.619,   69,     9.7
   291.0,0.000836,0.000647,-0.021132,0.000552,  25.618,   65,     9.7
   292.0,0.000836,0.000638,-0.021245,0.000528,  25.624,   66,     9.7
   293.0,0.000841,0.000635,-0.021236,0.000552,  25.635,   65,     9.8
   294.0,0.000830,0.000638,-0.021046,0.000514,  25.649,   65,     9.8
   295.0,0.000829,0.000645,-0.021018,0.000566,  25.657,   65,     9.8
   296.0,0.000841,0.000648,-0.021188,0.000552,  25.670,   64,     9.9
   297.0,0.000841,0.000657,-0.021217,0.000514,  25.686,   64,     9.9
   298.0,0.000833,0.000636,-0.021056,0.000566,  25.697,   65,     9.9
   299.0,0.000814,0.000632,-0.021132,0.000538,  25.705,   65,    10.0
   300.0,0.000806,0.000634,-0.021227,0.000514,  25.719,   31,    10.0
   301.0,0.000831,0.000645,-0.021008,0.000538,  25.742,   32,    10.0
   302.0,0.000820,0.000632,-0.020809,0.000538,  25.740,   31,    10.0
   303.0,0.000770,0.000607,-0.020685,0.000510,  25.752,   32,    10.1
   304.0,0.000760,0.000584,-0.020733,0.000510,  25.759,   33,    10.1
   305.0,0.000742,0.000566,-0.020809,0.000458,  25.762,   33,    10.1
   306.0,0.000725,0.000554,-0.020733,0.000468,  25.772,   32,    10.1
   307.0,0.000733,0.000545,-0.021017,0.000468,  25.778,   32,    10.1
   308.0,0.000714,0.000552,-0.020866,0.000416,  25.784,   32,    10.1
   309.0,0.000718,0.000543,-0.020960,0.000454,  25.786,   31,    10.2
   310.0,0.000707,0.000528,-0.020923,0.000454,  25.794,   30,    10.2
   311.0,0.000691,0.000540,-0.020942,0.000416,  25.795,   33,    10.2
   312.0,0.000708,0.000533,-0.020913,0.000440,  25.797,   31,    10.2
   313.0,0.000708,0.000539,-0.020971,0.000416,  25.797,   34,    10.2
   314.0,0.000712,0.000530,-0.021141,0.000454,  25.801,   31,    10.2
   315.0,0.000708,0.000529,-0.021198,0.000440,  25.800,   33,    10.3
   316.0,0.000708,0.000531,-0.020999,0.000416,  25.802,   35,    10.3
   317.0,0.000704,0.000535,-0.021008,0.000454,  25.801,   32,    10.3
   318.0,0.000708,0.000541,-0.020990,0.000426,  25.799,   32,    10.3
   319.0,0.000708,0.000534,-0.021037,0.000388,  25.795,   32,    10.3
   320.0,0.000696,0.000531,-0.020999,0.000440,  25.792,   31,    10.3
   321.0,0.000692,0.000519,-0.021037,0.000440,  25.786,   32,    10.4
   322.0,0.000677,0.000512,-0.021084,0.000454,  25.785,   33,    10.4
   323.0,0.000685,0.000512,-0.021113,0.000426,  25.780,   32,    10.4
   324.0,0.000681,0.000506,-0.021274,0.000388,  25.770,   32,    10.4
   325.0,0.000677,0.000499,-0.021407,0.000440,  25.763,   32,    10.4
   326.0,0.000681,0.000505,-0.021255,0.000426,  25.753,   34,    10.4
   327.0,0.000678,0.000503,-0.021208,0.000388,  25.748,   32,    10.5
   328.0,0.000685,0.000512,-0.021199,0.000440,  25.738,   32,    10.5
   329.0,0.000681,0.000521,-0.021123,0.000465,  25.731,   32,    10.5
   330.0,0.000677,0.000517,-0.021179,0.000426,  25.724,   33,    10.5
   331.0,0.000696,0.000514,-0.021331,0.000465,  25.722,   33,    10.5
   332.0,0.000713,0.000521,-0.021265,0.000388,  25.714,   31,    10.5
   333.0,0.000701,0.000526,-0.021122,0.000440,  25.716,   33,    10.6
   334.0,0.000697,0.000519,-0.021255,0.000426,  25.710,   32,    10.6
   335.0,0.000713,0.000531,-0.021170,0.000388,  25.711,   32,    10.6
   336.0,0.000724,0.000538,-0.021028,0.000440,  25.711,   32,    10.6
   337.0,0.000736,0.000542,-0.021065,0.000426,  25.707,   33,    10.6
   338.0,0.000738,0.000553,-0.021188,0.000416,  25.708,   32,    10.6
   339.0,0.000746,0.000560,-0.020941,0.000454,  25.701,   32,    10.7
   340.0,0.000742,0.000560,-0.020799,0.000440,  25.705,   31,    10.7
