Run Name,Lysozyme_32%Isocratic_Test1
Run Date,05:28:34 PM   02-05-23
Method Name,TA_IsocraticRun_32
Export Format Version, 1.00
Method ID, 4165
Points/Second, 1.00
Number of Records,   1800
Offset from Run Start Time,00:00:00
Run End Time,00:30:00
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,Conductivity,Volume
     0.0,-0.028162, 32,  35.104,     0.0
     1.0,0.000000, 32,  35.075,     0.0
     2.0,0.000000, 32,  35.036,     0.0
     3.0,0.000000, 32,  35.005,     0.1
     4.0,0.000000, 32,  34.988,     0.1
     5.0,0.000088, 32,  34.949,     0.1
     6.0,0.000103, 32,  34.936,     0.1
     7.0,0.000125, 32,  34.906,     0.1
     8.0,0.000137, 32,  34.888,     0.1
     9.0,0.000142, 32,  34.871,     0.2
    10.0,0.000137, 32,  34.830,     0.2
    11.0,0.000159, 32,  34.811,     0.2
    12.0,0.000185, 32,  34.786,     0.2
    13.0,0.000203, 32,  34.773,     0.2
    14.0,0.000221, 32,  34.742,     0.2
    15.0,0.000236, 32,  34.737,     0.3
    16.0,0.000251, 32,  34.725,     0.3
    17.0,0.000251, 32,  34.705,     0.3
    18.0,0.000266, 32,  34.699,     0.3
    19.0,0.000290, 32,  34.683,     0.3
    20.0,0.000308, 32,  34.693,     0.3
    21.0,0.000303, 32,  34.694,     0.3
    22.0,0.000315, 32,  34.687,     0.4
    23.0,0.000320, 32,  34.695,     0.4
    24.0,0.000322, 32,  34.708,     0.4
    25.0,0.000342, 32,  34.719,     0.4
    26.0,0.000344, 32,  34.735,     0.4
    27.0,0.000353, 32,  34.754,     0.4
    28.0,0.000359, 32,  34.764,     0.5
    29.0,0.000357, 32,  34.778,     0.5
    30.0,0.000383, 32,  34.794,     0.5
    31.0,0.000387, 32,  34.803,     0.5
    32.0,0.000399, 32,  34.815,     0.5
    33.0,0.000408, 32,  34.836,     0.6
    34.0,0.000416, 32,  34.850,     0.6
    35.0,0.000388, 32,  34.862,     0.6
    36.0,0.000392, 32,  34.866,     0.6
    37.0,0.000389, 32,  34.875,     0.6
    38.0,0.000406, 32,  34.877,     0.6
    39.0,0.000411, 32,  34.878,     0.6
    40.0,0.000411, 32,  34.879,     0.7
    41.0,0.000409, 32,  34.869,     0.7
    42.0,0.000393, 32,  34.866,     0.7
    43.0,0.000387, 32,  34.855,     0.7
    44.0,0.000410, 32,  34.837,     0.7
    45.0,0.000410, 32,  34.828,     0.8
    46.0,0.000406, 32,  34.819,     0.8
    47.0,0.000406, 32,  34.812,     0.8
    48.0,0.000387, 32,  34.810,     0.8
    49.0,0.000399, 32,  34.807,     0.8
    50.0,0.000403, 32,  34.804,     0.8
    51.0,0.000410, 32,  34.801,     0.9
    52.0,0.000419, 32,  34.804,     0.9
    53.0,0.000410, 32,  34.805,     0.9
    54.0,0.000399, 32,  34.803,     0.9
    55.0,0.000384, 32,  34.810,     0.9
    56.0,0.000395, 32,  34.810,     0.9
    57.0,0.000423, 32,  34.815,     0.9
    58.0,0.000417, 32,  34.817,     1.0
    59.0,0.000421, 32,  34.818,     1.0
