Run Name,Lysozyme_38%Isocratic_Test1
Run Date,06:53:19 PM   02-05-23
Method Name,TA_IsocraticRun_38%
Export Format Version, 1.00
Method ID, 4032
Points/Second, 1.00
Number of Records,    960
Offset from Run Start Time,00:00:00
Run End Time,00:16:00
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,Conductivity,Volume
     0.0,0.000653, 38,  40.333,     0.0
     1.0,0.000660, 38,  40.298,     0.0
     2.0,0.000651, 38,  40.286,     0.0
     3.0,-0.001214, 38,  40.266,     0.1
     4.0,0.000000, 38,  40.251,     0.1
     5.0,0.000000, 38,  40.247,     0.1
     6.0,0.000000, 38,  40.238,     0.1
     7.0,0.000061, 38,  40.209,     0.1
     8.0,0.000110, 38,  40.195,     0.1
     9.0,0.000154, 38,  40.181,     0.2
    10.0,0.000183, 38,  40.169,     0.2
    11.0,0.000169, 38,  40.161,     0.2
    12.0,0.000189, 38,  40.152,     0.2
    13.0,0.000180, 38,  40.128,     0.2
    14.0,0.000196, 38,  40.116,     0.2
    15.0,0.000210, 38,  40.112,     0.3
    16.0,0.000224, 38,  40.108,     0.3
    17.0,0.000239, 38,  40.097,     0.3
    18.0,0.000250, 38,  40.089,     0.3
    19.0,0.000252, 38,  40.097,     0.3
    20.0,0.000279, 38,  40.097,     0.3
    21.0,0.000281, 38,  40.099,     0.3
    22.0,0.000309, 38,  40.105,     0.4
    23.0,0.000319, 38,  40.112,     0.4
    24.0,0.000329, 38,  40.117,     0.4
    25.0,0.000344, 38,  40.127,     0.4
    26.0,0.000355, 38,  40.131,     0.4
    27.0,0.000358, 38,  40.136,     0.4
    28.0,0.000359, 38,  40.142,     0.5
    29.0,0.000367, 38,  40.143,     0.5
    30.0,0.000370, 38,  40.147,     0.5
    31.0,0.000370, 38,  40.138,     0.5
    32.0,0.000351, 38,  40.129,     0.5
    33.0,0.000345, 38,  40.129,     0.6
    34.0,0.000338, 38,  40.130,     0.6
    35.0,0.000334, 38,  40.120,     0.6
    36.0,0.000328, 38,  40.129,     0.6
    37.0,0.000314, 38,  40.126,     0.6
    38.0,0.000314, 38,  40.128,     0.6
    39.0,0.000318, 38,  40.133,     0.6
    40.0,0.000320, 38,  40.143,     0.7
    41.0,0.000336, 38,  40.155,     0.7
    42.0,0.000340, 38,  40.170,     0.7
    43.0,0.000327, 38,  40.187,     0.7
    44.0,0.000341, 38,  40.193,     0.7
    45.0,0.000367, 38,  40.208,     0.8
    46.0,0.000363, 38,  40.223,     0.8
