Run Name,group6_32
Run Date,10:59:03 AM   04-09-08
Method Name,32%B-Isocratic
Export Format Version, 1.00
Method ID,  373
Points/Second, 5.00
Number of Records,   4766
Offset from Run Start Time,00:00:00
Run End Time,00:15:53
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity,Volume
     0.0,0.000179,0.000208, 32,-0.000743,0.000196,  32.376,     0.0
     0.2,0.000179,0.000205, 32,-0.000743,0.000196,  32.378,     0.0
     0.4,0.000177,0.000209, 32,-0.000759,0.000161,  32.374,     0.0
     0.6,0.000180,0.000205, 32,-0.000795,0.000182,  32.373,     0.0
     0.8,0.000182,0.000207, 32,-0.000780,0.000196,  32.376,     0.0
     1.0,0.000182,0.000206, 32,-0.000754,0.000161,  32.372,     0.0
     1.2,0.000182,0.000208, 32,-0.000718,0.000182,  32.371,     0.0
     1.4,0.000184,0.000207, 32,-0.000702,0.000210,  32.371,     0.0
     1.6,0.000179,0.000210, 32,-0.000698,0.000175,  32.366,     0.0
     1.8,0.000179,0.000214, 32,-0.000696,0.000210,  32.368,     0.0
     2.0,0.000179,0.000213, 32,-0.000736,0.000224,  32.368,     0.0
     2.2,0.000174,0.000213, 32,-0.000801,0.000189,  32.368,     0.0
     2.4,0.000000,0.000213, 32,-0.001054,0.000210,  32.366,     0.0
     2.6,0.000000,0.000000, 32,-0.001054,0.000196,  32.362,     0.0
     2.8,0.000000,0.000000, 32,-0.001054,0.000161,  32.365,     0.0
     3.0,0.000000,0.000000, 32,-0.001054,0.000196,  32.359,     0.1
     3.2,0.000000,0.000000, 32,0.000000,0.000217,  32.362,     0.1
     3.4,0.000000,0.000000, 32,0.000000,0.000189,  32.364,     0.1
     3.6,0.000000,0.000000, 32,0.000000,0.000000,  32.359,     0.1
     3.8,0.000000,0.000000, 32,0.000000,0.000000,  32.363,     0.1
     4.0,0.000000,0.000000, 32,0.000000,0.000000,  32.359,     0.1
     4.2,0.000000,0.000000, 32,0.000000,0.000000,  32.356,     0.1
     4.4,0.000000,0.000000, 32,0.000000,0.000000,  32.351,     0.1
     4.6,0.000000,0.000000, 32,0.000000,0.000000,  32.354,     0.1
     4.8,0.000000,0.000000, 32,0.000000,0.000000,  32.353,     0.1
     5.0,0.000000,0.000000, 32,0.000000,0.000000,  32.354,     0.1
     5.2,0.000000,0.000000, 32,0.000000,0.000000,  32.348,     0.1
     5.4,0.000000,0.000000, 32,0.000000,0.000000,  32.350,     0.1
     5.6,0.000000,0.000000, 32,0.000000,0.000000,  32.347,     0.1
     5.8,0.000000,0.000000, 32,0.000000,0.000000,  32.348,     0.1
     6.0,0.000000,0.000000, 32,0.000000,0.000000,  32.345,     0.1
     6.2,0.000000,0.000000, 32,0.000000,0.000000,  32.346,     0.1
     6.4,-0.000010,0.000000, 32,0.000000,0.000000,  32.347,     0.1
     6.6,-0.000007,0.000000, 32,0.000000,0.000000,  32.346,     0.1
     6.8,-0.000013,-0.000002, 32,0.000010,0.000000,  32.344,     0.1
     7.0,-0.000007,0.000003, 32,-0.000066,0.000000,  32.339,     0.1
     7.2,-0.000007,0.000003, 32,-0.000131,0.000000,  32.338,     0.1
     7.4,-0.000013,0.000005, 32,-0.000178,0.000000,  32.337,     0.1
     7.6,-0.000010,0.000001, 32,-0.000209,0.000000,  32.338,     0.1
     7.8,-0.000010,-0.000002, 32,-0.000224,-0.000035,  32.339,     0.1
     8.0,-0.000010,-0.000000, 32,-0.000224,-0.000070,  32.343,     0.1
     8.2,-0.000017,-0.000004, 32,-0.000207,-0.000070,  32.342,     0.1
     8.4,-0.000022,-0.000011, 32,-0.000165,-0.000049,  32.342,     0.1
     8.6,-0.000024,-0.000015, 32,-0.000109,-0.000070,  32.339,     0.1
     8.8,-0.000027,-0.000016, 32,-0.000109,-0.000084,  32.340,     0.1
     9.0,-0.000026,-0.000017, 32,-0.000130,-0.000049,  32.339,     0.2
     9.2,-0.000026,-0.000023, 32,-0.000176,-0.000070,  32.341,     0.2
     9.4,-0.000026,-0.000023, 32,-0.000177,-0.000084,  32.339,     0.2
     9.6,-0.000024,-0.000022, 32,-0.000177,-0.000049,  32.338,     0.2
     9.8,-0.000021,-0.000022, 32,-0.000171,-0.000070,  32.339,     0.2
    10.0,-0.000021,-0.000018, 32,-0.000161,-0.000070,  32.340,     0.2
    10.2,-0.000024,-0.000012, 32,-0.000145,-0.000035,  32.344,     0.2
    10.4,-0.000021,-0.000014, 32,-0.000121,-0.000035,  32.338,     0.2
    10.6,-0.000026,-0.000014, 32,-0.000096,-0.000021,  32.338,     0.2
    10.8,-0.000031,-0.000010, 32,-0.000131,-0.000056,  32.340,     0.2
    11.0,-0.000029,-0.000014, 32,-0.000193,-0.000035,  32.342,     0.2
    11.2,-0.000031,-0.000013, 32,-0.000267,-0.000021,  32.341,     0.2
    11.4,-0.000031,-0.000015, 32,-0.000267,-0.000021,  32.339,     0.2
    11.6,-0.000029,-0.000013, 32,-0.000237,-0.000021,  32.336,     0.2
    11.8,-0.000029,-0.000015, 32,-0.000176,-0.000042,  32.339,     0.2
    12.0,-0.000029,-0.000017, 32,-0.000145,-0.000056,  32.341,     0.2
    12.2,-0.000026,-0.000019, 32,-0.000118,-0.000021,  32.340,     0.2
    12.4,-0.000032,-0.000019, 32,-0.000091,-0.000042,  32.341,     0.2
    12.6,-0.000032,-0.000019, 32,-0.000115,-0.000056,  32.340,     0.2
    12.8,-0.000032,-0.000016, 32,-0.000158,-0.000056,  32.340,     0.2
    13.0,-0.000042,-0.000022, 32,-0.000233,-0.000077,  32.339,     0.2
    13.2,-0.000041,-0.000025, 32,-0.000227,-0.000070,  32.339,     0.2
    13.4,-0.000041,-0.000031, 32,-0.000200,-0.000084,  32.340,     0.2
    13.6,-0.000041,-0.000030, 32,-0.000149,-0.000119,  32.342,     0.2
    13.8,-0.000036,-0.000031, 32,-0.000127,-0.000098,  32.341,     0.2
    14.0,-0.000036,-0.000026, 32,-0.000106,-0.000077,  32.338,     0.2
    14.2,-0.000033,-0.000026, 32,-0.000086,-0.000112,  32.343,     0.2
    14.4,-0.000033,-0.000028, 32,-0.000065,-0.000098,  32.343,     0.2
    14.6,-0.000031,-0.000028, 32,-0.000035,-0.000063,  32.341,     0.2
    14.8,-0.000031,-0.000026, 32,-0.000005,-0.000084,  32.339,     0.2
    15.0,-0.000031,-0.000028, 32,-0.000014,-0.000084,  32.339,     0.3
    15.2,-0.000031,-0.000029, 32,-0.000046,-0.000049,  32.339,     0.3
    15.4,-0.000036,-0.000026, 32,-0.000098,-0.000070,  32.339,     0.3
    15.6,-0.000031,-0.000026, 32,-0.000112,-0.000084,  32.337,     0.3
    15.8,-0.000031,-0.000024, 32,-0.000121,-0.000084,  32.329,     0.3
    16.0,-0.000034,-0.000023, 32,-0.000120,-0.000105,  32.333,     0.3
    16.2,-0.000031,-0.000018, 32,-0.000124,-0.000070,  32.331,     0.3
    16.4,-0.000026,-0.000019, 32,-0.000119,-0.000070,  32.333,     0.3
    16.6,-0.000018,-0.000019, 32,-0.000111,-0.000091,  32.326,     0.3
    16.8,-0.000018,-0.000015, 32,-0.000260,-0.000070,  32.331,     0.3
    17.0,-0.000021,-0.000014, 32,-0.000467,-0.000049,  32.331,     0.3
    17.2,-0.000021,-0.000014, 32,-0.000750,-0.000070,  32.334,     0.3
    17.4,-0.000021,-0.000015, 32,-0.000733,-0.000084,  32.330,     0.3
    17.6,-0.000019,-0.000012, 32,-0.000601,-0.000049,  32.333,     0.3
    17.8,-0.000019,-0.000014, 32,-0.000354,-0.000070,  32.327,     0.3
    18.0,-0.000021,-0.000016, 32,-0.000294,-0.000084,  32.329,     0.3
    18.2,-0.000021,-0.000018, 32,-0.000276,-0.000084,  32.331,     0.3
    18.4,-0.000015,-0.000018, 32,-0.000297,-0.000105,  32.327,     0.3
    18.6,-0.000018,-0.000018, 32,-0.000263,-0.000084,  32.329,     0.3
    18.8,-0.000023,-0.000013, 32,-0.000232,-0.000084,  32.331,     0.3
    19.0,-0.000021,-0.000011, 32,-0.000188,-0.000084,  32.326,     0.3
    19.2,-0.000021,-0.000012, 32,-0.000143,-0.000105,  32.326,     0.3
    19.4,-0.000023,-0.000012, 32,-0.000125,-0.000084,  32.328,     0.3
