Run Name,Group6_26
Run Date,12:09:20 PM   04-09-08
Method Name,26%B-Isocratic
Export Format Version, 1.00
Method ID,  382
Points/Second, 5.00
Number of Records,   2849
Offset from Run Start Time,00:00:00
Run End Time,00:09:30
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity,Volume
     0.0,0.000052,0.000143, 26,-0.001000,-0.000007,  29.346,     0.0
     0.2,0.000047,0.000140, 26,-0.001010,0.000007,  29.346,     0.0
     0.4,0.000055,0.000144, 26,-0.000989,0.000007,  29.340,     0.0
     0.6,0.000058,0.000150, 26,-0.000928,0.000007,  29.342,     0.0
     0.8,0.000055,0.000153, 26,-0.000872,0.000021,  29.339,     0.0
     1.0,0.000057,0.000153, 26,-0.000800,0.000021,  29.339,     0.0
     1.2,0.000060,0.000158, 26,-0.000721,0.000007,  29.341,     0.0
     1.4,0.000060,0.000156, 26,-0.000715,0.000021,  29.338,     0.0
     1.6,0.000052,0.000156, 26,-0.000725,0.000021,  29.339,     0.0
     1.8,0.000049,0.000151, 26,-0.000765,0.000007,  29.336,     0.0
     2.0,0.000045,0.000149, 26,-0.000743,0.000021,  29.335,     0.0
     2.2,0.000047,0.000148, 26,-0.000701,0.000007,  29.336,     0.0
     2.4,0.000050,0.000150, 26,-0.000637,-0.000007,  29.340,     0.0
     2.6,0.000050,0.000151, 26,-0.000606,0.000007,  29.333,     0.0
     2.8,0.000045,0.000155, 26,-0.000585,0.000007,  29.337,     0.0
     3.0,0.000052,0.000159, 26,-0.000565,0.000007,  29.331,     0.1
     3.2,0.000058,0.000164, 26,-0.000695,0.000021,  29.331,     0.1
     3.4,0.000050,0.000169, 26,-0.000913,0.000007,  29.331,     0.1
     3.6,0.000048,0.000182, 26,-0.001210,-0.000007,  29.330,     0.1
     3.8,0.000434,0.000178, 26,-0.001233,0.000007,  29.334,     0.1
     4.0,0.000454,0.000177, 26,-0.001167,-0.000007,  29.327,     0.1
     4.2,0.000427,0.000171, 26,-0.001001,-0.000007,  29.320,     0.1
     4.4,0.000418,0.000169, 26,-0.000957,-0.000007,  29.322,     0.1
     4.6,0.000000,0.000169, 26,-0.000930,-0.000007,  29.318,     0.1
     4.8,0.000000,0.000000, 26,-0.000911,0.000007,  29.320,     0.1
     5.0,0.000000,0.000000, 26,-0.000788,-0.000007,  29.320,     0.1
     5.2,0.000000,0.000000, 26,-0.000788,-0.000007,  29.321,     0.1
     5.4,0.000000,0.000000, 26,-0.000788,-0.000028,  29.319,     0.1
     5.6,0.000000,0.000000, 26,-0.000788,-0.000007,  29.320,     0.1
     5.8,0.000000,0.000000, 26,0.000000,0.000042,  29.322,     0.1
     6.0,0.000000,0.000000, 26,0.000000,0.000014,  29.321,     0.1
     6.2,0.000000,0.000000, 26,0.000000,0.000000,  29.319,     0.1
     6.4,0.000000,0.000000, 26,0.000000,0.000000,  29.317,     0.1
     6.6,0.000000,0.000000, 26,0.000000,0.000000,  29.316,     0.1
     6.8,0.000000,0.000000, 26,0.000000,0.000000,  29.312,     0.1
     7.0,0.000000,0.000000, 26,0.000000,0.000000,  29.313,     0.1
     7.2,0.000000,0.000000, 26,0.000000,0.000000,  29.314,     0.1
     7.4,0.000000,0.000000, 26,0.000000,0.000000,  29.314,     0.1
     7.6,0.000000,0.000000, 26,0.000000,0.000000,  29.307,     0.1
     7.8,0.000000,0.000000, 26,0.000000,0.000000,  29.306,     0.1
     8.0,0.000000,0.000000, 26,0.000000,0.000000,  29.309,     0.1
     8.2,0.000007,0.000000, 26,0.000000,0.000000,  29.308,     0.1
     8.4,0.000007,0.000000, 26,0.000000,0.000000,  29.308,     0.1
     8.6,-0.000001,0.000000, 26,0.000000,0.000000,  29.310,     0.1
     8.8,-0.000008,0.000000, 26,0.000000,0.000000,  29.311,     0.1
     9.0,-0.000013,0.000000, 26,0.000000,0.000000,  29.311,     0.2
     9.2,-0.000015,0.000000, 26,0.000000,0.000000,  29.315,     0.2
     9.4,-0.000017,-0.000012, 26,0.000000,0.000000,  29.313,     0.2
     9.6,-0.000020,-0.000017, 26,-0.000382,0.000000,  29.309,     0.2
     9.8,-0.000022,-0.000016, 26,-0.000308,0.000000,  29.311,     0.2
    10.0,-0.000027,-0.000014, 26,-0.000267,0.000000,  29.312,     0.2
    10.2,-0.000036,-0.000014, 26,-0.000262,0.000000,  29.310,     0.2
    10.4,-0.000053,-0.000016, 26,-0.000283,0.000000,  29.310,     0.2
    10.6,-0.000058,-0.000016, 26,-0.000345,0.000028,  29.309,     0.2
    10.8,-0.000060,-0.000018, 26,-0.000438,-0.000021,  29.310,     0.2
    11.0,-0.000065,-0.000021, 26,-0.000464,0.000000,  29.308,     0.2
    11.2,-0.000063,-0.000019, 26,-0.000475,0.000000,  29.309,     0.2
    11.4,-0.000060,-0.000017, 26,-0.000481,0.000000,  29.310,     0.2
    11.6,-0.000056,-0.000022, 26,-0.000498,-0.000021,  29.316,     0.2
    11.8,-0.000051,-0.000036, 26,-0.000509,0.000014,  29.312,     0.2
    12.0,-0.000048,-0.000049, 26,-0.000528,0.000014,  29.310,     0.2
    12.2,-0.000046,-0.000053, 26,-0.000507,-0.000007,  29.307,     0.2
    12.4,-0.000044,-0.000052, 26,-0.000461,0.000014,  29.302,     0.2
    12.6,-0.000041,-0.000044, 26,-0.000407,0.000000,  29.305,     0.2
    12.8,-0.000036,-0.000044, 26,-0.000369,-0.000035,  29.308,     0.2
    13.0,-0.000034,-0.000046, 26,-0.000323,-0.000028,  29.303,     0.2
    13.2,-0.000032,-0.000040, 26,-0.000282,-0.000028,  29.307,     0.2
    13.4,-0.000029,-0.000035, 26,-0.000264,-0.000063,  29.303,     0.2
    13.6,-0.000029,-0.000037, 26,-0.000248,-0.000014,  29.300,     0.2
    13.8,-0.000035,-0.000032, 26,-0.000238,0.000000,  29.299,     0.2
    14.0,-0.000027,-0.000032, 26,-0.000243,-0.000021,  29.292,     0.2
    14.2,-0.000027,-0.000036, 26,-0.000267,-0.000021,  29.293,     0.2
    14.4,-0.000027,-0.000035, 26,-0.000303,-0.000007,  29.294,     0.2
    14.6,-0.000030,-0.000033, 26,-0.000307,0.000007,  29.293,     0.2
    14.8,-0.000032,-0.000034, 26,-0.000297,-0.000007,  29.289,     0.2
    15.0,-0.000032,-0.000026, 26,-0.000282,-0.000007,  29.292,     0.3
    15.2,-0.000040,-0.000022, 26,-0.000412,-0.000007,  29.293,     0.3
    15.4,-0.000040,-0.000024, 26,-0.000604,0.000014,  29.287,     0.3
    15.6,-0.000044,-0.000023, 26,-0.000862,0.000014,  29.284,     0.3
    15.8,-0.000055,-0.000023, 26,-0.000827,-0.000021,  29.284,     0.3
    16.0,-0.000056,-0.000019, 26,-0.000685,0.000000,  29.280,     0.3
    16.2,-0.000063,-0.000022, 26,-0.000422,0.000000,  29.280,     0.3
    16.4,-0.000076,-0.000025, 26,-0.000351,-0.000021,  29.281,     0.3
    16.6,-0.000078,-0.000025, 26,-0.000330,0.000014,  29.280,     0.3
    16.8,-0.000082,-0.000027, 26,-0.000346,0.000014,  29.284,     0.3
    17.0,-0.000085,-0.000027, 26,-0.000316,-0.000007,  29.283,     0.3
    17.2,-0.000079,-0.000028, 26,-0.000283,0.000014,  29.288,     0.3
    17.4,-0.000079,-0.000025, 26,-0.000246,0.000014,  29.290,     0.3
    17.6,-0.000077,-0.000032, 26,-0.000210,0.000028,  29.292,     0.3
    17.8,-0.000075,-0.000043, 26,-0.000184,0.000028,  29.288,     0.3
    18.0,-0.000072,-0.000048, 26,-0.000166,0.000014,  29.281,     0.3
    18.2,-0.000068,-0.000053, 26,-0.000150,-0.000035,  29.277,     0.3
    18.4,-0.000070,-0.000057, 26,-0.000279,-0.000028,  29.274,     0.3
    18.6,-0.000068,-0.000056, 26,-0.000490,-0.000056,  29.277,     0.3
    18.8,-0.000065,-0.000060, 26,-0.000772,-0.000056,  29.279,     0.3
    19.0,-0.000065,-0.000063, 26,-0.000791,-0.000077,  29.273,     0.3
    19.2,-0.000060,-0.000065, 26,-0.000725,-0.000028,  29.276,     0.3
    19.4,-0.000056,-0.000069, 26,-0.000563,-0.000014,  29.275,     0.3
    19.6,-0.000053,-0.000071, 26,-0.000482,-0.000049,  29.275,     0.3
    19.8,-0.000048,-0.000068, 26,-0.000404,-0.000014,  29.276,     0.3
    20.0,-0.000044,-0.000069, 26,-0.000317,0.000000,  29.276,     0.3
    20.2,-0.000041,-0.000071, 26,-0.000249,-0.000035,  29.274,     0.3
    20.4,-0.000033,-0.000066, 26,-0.000198,0.000000,  29.274,     0.3
    20.6,-0.000033,-0.000062, 26,-0.000148,0.000014,  29.273,     0.3
    20.8,-0.000033,-0.000063, 26,-0.000148,-0.000007,  29.276,     0.3
    21.0,-0.000029,-0.000060, 26,-0.000183,0.000014,  29.275,     0.3
    21.2,-0.000032,-0.000054, 26,-0.000246,0.000014,  29.276,     0.4
    21.4,-0.000035,-0.000053, 26,-0.000225,-0.000021,  29.277,     0.4
    21.6,-0.000050,-0.000046, 26,-0.000179,0.000000,  29.272,     0.4
    21.8,-0.000074,-0.000042, 26,-0.000103,0.000000,  29.276,     0.4
    22.0,-0.000090,-0.000044, 26,-0.000112,-0.000021,  29.275,     0.4
    22.2,-0.000097,-0.000042, 26,-0.000150,0.000014,  29.274,     0.4
    22.4,-0.000105,-0.000041, 26,-0.000219,0.000014,  29.270,     0.4
    22.6,-0.000094,-0.000042, 26,-0.000240,-0.000007,  29.273,     0.4
    22.8,-0.000087,-0.000044, 26,-0.000254,0.000014,  29.276,     0.4
    23.0,-0.000090,-0.000045, 26,-0.000262,0.000014,  29.278,     0.4
    23.2,-0.000082,-0.000052, 26,-0.000267,-0.000007,  29.282,     0.4
    23.4,-0.000070,-0.000056, 26,-0.000258,0.000014,  29.274,     0.4
    23.6,-0.000065,-0.000068, 26,-0.000239,0.000014,  29.268,     0.4
    23.8,-0.000060,-0.000075, 26,-0.000212,-0.000021,  29.266,     0.4
    24.0,-0.000060,-0.000069, 26,-0.000171,-0.000035,  29.267,     0.4
    24.2,-0.000056,-0.000061, 26,-0.000119,-0.000035,  29.268,     0.4
    24.4,-0.000056,-0.000055, 26,-0.000098,-0.000035,  29.264,     0.4
    24.6,-0.000056,-0.000053, 26,-0.000093,-0.000035,  29.267,     0.4
    24.8,-0.000053,-0.000053, 26,-0.000107,-0.000049,  29.266,     0.4
    25.0,-0.000053,-0.000051, 26,-0.000169,-0.000049,  29.265,     0.4
    25.2,-0.000056,-0.000051, 26,-0.000265,-0.000049,  29.265,     0.4
    25.4,-0.000058,-0.000058, 26,-0.000394,-0.000049,  29.264,     0.4
    25.6,-0.000058,-0.000060, 26,-0.000381,-0.000049,  29.259,     0.4
    25.8,-0.000060,-0.000055, 26,-0.000309,-0.000035,  29.261,     0.4
    26.0,-0.000060,-0.000050, 26,-0.000172,-0.000021,  29.259,     0.4
    26.2,-0.000066,-0.000050, 26,-0.000176,-0.000021,  29.264,     0.4
    26.4,-0.000063,-0.000052, 26,-0.000222,-0.000035,  29.266,     0.4
    26.6,-0.000063,-0.000054, 26,-0.000301,-0.000035,  29.264,     0.4
    26.8,-0.000063,-0.000058, 26,-0.000326,-0.000035,  29.259,     0.4
    27.0,-0.000060,-0.000050, 26,-0.000330,-0.000035,  29.263,     0.4
    27.2,-0.000063,-0.000050, 26,-0.000330,-0.000035,  29.260,     0.5
