Run Name,grp2-10_26%
Run Date,05:49:40 PM   03-26-08
Method Name,26%B-Isocratic
Export Format Version, 1.00
Method ID,  345
Points/Second, 5.00
Number of Records,   2847
Offset from Run Start Time,00:00:00
Run End Time,00:09:30
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity,Volume
     0.0,-0.000170,-0.000269, 26,-0.002653,-0.000217,  27.241,     0.0
     0.2,-0.000037,-0.000271, 26,-0.002662,-0.000217,  27.246,     0.0
     0.4,-0.000032,-0.000271, 26,-0.002426,-0.000203,  27.240,     0.0
     0.6,-0.000052,-0.000271, 26,-0.001958,-0.000189,  27.239,     0.0
     0.8,0.000000,-0.000264, 26,-0.001753,-0.000189,  27.237,     0.0
     1.0,0.000000,-0.000259, 26,-0.001554,-0.000154,  27.229,     0.0
     1.2,0.000000,0.000000, 26,-0.001109,-0.000182,  27.236,     0.0
     1.4,0.000000,0.000000, 26,-0.001109,0.000000,  27.229,     0.0
     1.6,0.000000,0.000000, 26,-0.001109,0.000000,  27.229,     0.0
     1.8,0.000000,0.000000, 26,-0.001109,0.000000,  27.230,     0.0
     2.0,0.000000,0.000000, 26,0.000000,0.000000,  27.223,     0.0
     2.2,0.000000,0.000000, 26,0.000000,0.000000,  27.225,     0.0
     2.4,0.000000,0.000000, 26,0.000000,0.000000,  27.225,     0.0
     2.6,0.000000,0.000000, 26,0.000000,0.000000,  27.222,     0.0
     2.8,0.000000,0.000000, 26,0.000000,0.000000,  27.226,     0.0
     3.0,0.000000,0.000000, 26,0.000000,0.000000,  27.226,     0.1
     3.2,0.000000,0.000000, 26,0.000000,0.000000,  27.225,     0.1
     3.4,0.000000,0.000000, 26,0.000000,0.000000,  27.221,     0.1
     3.6,0.000000,0.000000, 26,0.000000,0.000000,  27.227,     0.1
     3.8,-0.000008,0.000000, 26,0.000000,0.000000,  27.222,     0.1
     4.0,-0.000005,0.000000, 26,0.000000,0.000000,  27.216,     0.1
     4.2,0.000000,0.000000, 26,0.000000,0.000000,  27.213,     0.1
     4.4,0.000013,0.000000, 26,0.000000,0.000000,  27.212,     0.1
     4.6,0.000015,0.000000, 26,0.000000,0.000000,  27.209,     0.1
     4.8,0.000022,0.000000, 26,0.000000,0.000000,  27.206,     0.1
     5.0,0.000035,0.000000, 26,0.000000,0.000000,  27.209,     0.1
     5.2,0.000040,-0.000059, 26,0.000233,-0.000134,  27.209,     0.1
     5.4,0.000039,-0.000054, 26,0.000132,-0.000078,  27.204,     0.1
     5.6,0.000038,-0.000050, 26,0.000042,-0.000064,  27.201,     0.1
     5.8,0.000041,-0.000045, 26,-0.000031,-0.000070,  27.201,     0.1
     6.0,0.000041,-0.000042, 26,-0.000098,-0.000077,  27.199,     0.1
     6.2,0.000043,-0.000038, 26,-0.000147,-0.000049,  27.192,     0.1
     6.4,0.000045,-0.000035, 26,-0.000185,-0.000035,  27.192,     0.1
     6.6,0.000053,-0.000032, 26,-0.000234,-0.000042,  27.189,     0.1
     6.8,0.000056,-0.000033, 26,-0.000293,-0.000042,  27.186,     0.1
     7.0,0.000058,-0.000025, 26,-0.000356,0.000007,  27.184,     0.1
     7.2,0.000053,-0.000022, 26,-0.000404,0.000021,  27.183,     0.1
     7.4,0.000052,-0.000022, 26,-0.000452,0.000036,  27.185,     0.1
