Run Name,Tues02_CreativeRun2
Run Date,04:14:50 PM   02-16-23
Method Name,Tues02_S23_CreativeRun2
Export Format Version, 1.00
Method ID, 4178
Points/Second, 1.00
Number of Records,   2796
Offset from Run Start Time,00:00:00
Run End Time,00:46:35
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,Conductivity,Volume
   126.0,0.000560,  5,   9.666,     2.1
   127.0,0.000547,  5,   9.681,     2.1
   128.0,0.000550,  5,   9.696,     2.1
   129.0,0.000570,  5,   9.717,     2.2
   130.0,0.000562,  5,   9.737,     2.2
   131.0,0.000558,  5,   9.761,     2.2
   132.0,0.000567,  5,   9.781,     2.2
   133.0,0.000571,  5,   9.808,     2.2
   134.0,0.000571,  5,   9.831,     2.2
   135.0,0.000579,  5,   9.853,     2.3
   136.0,0.000558,  5,   9.877,     2.3
   137.0,0.000556,  5,   9.900,     2.3
   138.0,0.000546,  5,   9.918,     2.3
   139.0,0.000550,  5,   9.934,     2.3
   140.0,0.000567,  5,   9.950,     2.3
   141.0,0.000554,  5,   9.961,     2.4
   142.0,0.000539,  5,   9.970,     2.4
   143.0,0.000521,  5,   9.975,     2.4
   144.0,0.000514,  5,   9.979,     2.4
   145.0,0.000524,  5,   9.979,     2.4
   146.0,0.000531,  5,   9.969,     2.4
   147.0,0.000523,  5,   9.961,     2.5
   148.0,0.000527,  5,   9.950,     2.5
   149.0,0.000524,  5,   9.932,     2.5
   150.0,0.000510,  5,   9.909,     2.5
   151.0,0.000511,  5,   9.888,     2.5
   152.0,0.000514,  5,   9.862,     2.5
   153.0,0.000526,  5,   9.834,     2.5
   154.0,0.000526,  5,   9.800,     2.6
   155.0,0.000501,  5,   9.774,     2.6
   156.0,0.000502,  5,   9.745,     2.6
   157.0,0.000498,  5,   9.712,     2.6
   158.0,0.000510,  5,   9.680,     2.6
   159.0,0.000503,  5,   9.647,     2.7
   160.0,0.000507,  5,   9.612,     2.7
   161.0,0.000515,  5,   9.582,     2.7
   162.0,0.000522,  5,   9.552,     2.7
   163.0,0.000530,  5,   9.522,     2.7
   164.0,0.000532,  5,   9.494,     2.7
   165.0,0.000527,  5,   9.468,     2.8
   166.0,0.000535,  5,   9.439,     2.8
   167.0,0.000547,  5,   9.416,     2.8
   168.0,0.000553,  5,   9.392,     2.8
   169.0,0.000576,  5,   9.374,     2.8
   170.0,0.000568,  5,   9.354,     2.8
   171.0,0.000576,  5,   9.335,     2.9
   172.0,0.000581,  5,   9.325,     2.9
   173.0,0.000600,  5,   9.311,     2.9
   174.0,0.000603,  5,   9.302,     2.9
   175.0,0.000626,  5,   9.292,     2.9
   176.0,0.000640,  5,   9.286,     2.9
   177.0,0.000651,  5,   9.278,     3.0
   178.0,0.000639,  5,   9.274,     3.0
   179.0,0.000658,  5,   9.266,     3.0
   180.0,0.000655,  5,   9.265,     3.0
   181.0,0.000658,  5,   9.264,     3.0
   182.0,0.000666,  5,   9.261,     3.0
   183.0,0.000668,  5,   9.254,     3.0
   184.0,0.000671,  5,   9.257,     3.1
   185.0,0.000695,  5,   9.257,     3.1
   186.0,0.000701,  5,   9.253,     3.1
   187.0,0.000728,  5,   9.257,     3.1
   188.0,0.000735,  5,   9.257,     3.1
   189.0,0.000762,  5,   9.262,     3.2
   190.0,0.000791,  5,   9.260,     3.2
   191.0,0.000809,  5,   9.261,     3.2
   192.0,0.000833,  5,   9.262,     3.2
   193.0,0.000870,  5,   9.266,     3.2
   194.0,0.000902,  5,   9.265,     3.2
   195.0,0.000952,  5,   9.265,     3.3
   196.0,0.001015,  5,   9.269,     3.3
   197.0,0.001080,  5,   9.273,     3.3
   198.0,0.001154,  5,   9.274,     3.3
   199.0,0.001257,  5,   9.279,     3.3
   200.0,0.001356,  5,   9.282,     3.3
   201.0,0.001467,  5,   9.284,     3.4
   202.0,0.001589,  5,   9.286,     3.4
   203.0,0.001687,  5,   9.292,     3.4
   204.0,0.001842,  5,   9.293,     3.4
   205.0,0.001985,  5,   9.300,     3.4
   206.0,0.002162,  5,   9.307,     3.4
   207.0,0.002327,  5,   9.309,     3.5
   208.0,0.002522,  5,   9.314,     3.5
   209.0,0.002714,  5,   9.319,     3.5
   210.0,0.002906,  5,   9.321,     3.5
   211.0,0.003083,  5,   9.323,     3.5
   212.0,0.003254,  5,   9.326,     3.5
   213.0,0.003433,  5,   9.328,     3.5
   214.0,0.003630,  5,   9.334,     3.6
   215.0,0.003807,  5,   9.337,     3.6
   216.0,0.003984,  5,   9.335,     3.6
   217.0,0.004155,  5,   9.335,     3.6
   218.0,0.004303,  5,   9.334,     3.6
   219.0,0.004449,  5,   9.337,     3.7
   220.0,0.004553,  5,   9.327,     3.7
   221.0,0.004675,  5,   9.322,     3.7
   222.0,0.004778,  5,   9.316,     3.7
   223.0,0.004847,  5,   9.302,     3.7
   224.0,0.004896,  5,   9.284,     3.7
   225.0,0.004922,  5,   9.266,     3.8
   226.0,0.004941,  5,   9.245,     3.8
   227.0,0.004937,  5,   9.220,     3.8
   228.0,0.004900,  5,   9.186,     3.8
