Run Name,10-25% linear gradient CRL group 3 4-11-14.3
Run Date,02:10:33 PM   04-11-14
Method Name,10-25% linear gradient CRL group 3 4-11-14.3
Export Format Version, 1.00
Method ID, 2066
Points/Second, 5.00
Number of Records,  29310
Offset from Run Start Time,00:00:00
Run End Time,01:37:41
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,Conductivity,GP Pressure
     0.0,0.000218, 10,   4.882,   55
     0.2,0.000207, 10,   4.885,   55
     0.4,0.000224, 10,   4.882,   56
     0.6,0.000213, 10,   4.880,   55
     0.8,0.000000, 10,   4.883,   55
     1.0,0.000000, 10,   4.879,   55
     1.2,0.000000, 10,   4.881,   55
     1.4,0.000000, 10,   4.880,   55
     1.6,0.000000, 10,   4.879,   54
     1.8,0.000000, 10,   4.879,   54
     2.0,0.000000, 10,   4.879,   54
     2.2,0.000000, 10,   4.880,   54
     2.4,0.000000, 10,   4.879,   54
     2.6,0.000000, 10,   4.880,   55
     2.8,0.000000, 10,   4.879,   56
     3.0,0.000000, 10,   4.877,   56
     3.2,0.000000, 10,   4.878,   56
     3.4,0.000000, 10,   4.879,   55
     3.6,0.000000, 10,   4.880,   55
     3.8,0.000000, 10,   4.876,   55
     4.0,0.000000, 10,   4.878,   55
     4.2,0.000000, 10,   4.876,   55
     4.4,0.000000, 10,   4.877,   54
     4.6,-0.000006, 10,   4.874,   54
     4.8,-0.000002, 10,   4.875,   55
     5.0,0.000002, 10,   4.878,   56
     5.2,-0.000004, 10,   4.878,   57
     5.4,-0.000004, 10,   4.878,   56
     5.6,-0.000004, 10,   4.876,   56
     5.8,-0.000011, 10,   4.878,   55
     6.0,-0.000011, 10,   4.879,   55
     6.2,-0.000011, 10,   4.880,   55
     6.4,-0.000018, 10,   4.875,   54
     6.6,-0.000018, 10,   4.877,   54
     6.8,-0.000011, 10,   4.878,   54
     7.0,-0.000021, 10,   4.879,   54
     7.2,-0.000021, 10,   4.879,   55
     7.4,-0.000017, 10,   4.880,   55
     7.6,-0.000023, 10,   4.882,   56
     7.8,-0.000023, 10,   4.880,   55
     8.0,-0.000014, 10,   4.881,   55
     8.2,-0.000021, 10,   4.881,   55
     8.4,-0.000021, 10,   4.885,   56
     8.6,-0.000014, 10,   4.881,   56
     8.8,-0.000021, 10,   4.881,   55
     9.0,-0.000017, 10,   4.880,   55
     9.2,-0.000013, 10,   4.885,   54
     9.4,-0.000017, 10,   4.884,   54
     9.6,-0.000013, 10,   4.877,   54
     9.8,-0.000015, 10,   4.882,   55
    10.0,-0.000019, 10,   4.884,   55
    10.2,-0.000022, 10,   4.883,   55
    10.4,-0.000025, 10,   4.881,   55
    10.6,-0.000029, 10,   4.877,   55
    10.8,-0.000032, 10,   4.881,   54
    11.0,-0.000025, 10,   4.879,   55
    11.2,-0.000032, 10,   4.878,   55
    11.4,-0.000032, 10,   4.882,   55
    11.6,-0.000028, 10,   4.881,   54
    11.8,-0.000032, 10,   4.881,   55
    12.0,-0.000032, 10,   4.881,   55
    12.2,-0.000025, 10,   4.880,   56
    12.4,-0.000029, 10,   4.877,   56
    12.6,-0.000029, 10,   4.879,   55
    12.8,-0.000019, 10,   4.876,   54
    13.0,-0.000023, 10,   4.877,   55
    13.2,-0.000026, 10,   4.879,   55
    13.4,-0.000019, 10,   4.877,   56
    13.6,-0.000023, 10,   4.879,   56
    13.8,-0.000026, 10,   4.881,   55
    14.0,-0.000019, 10,   4.876,   54
    14.2,-0.000019, 10,   4.875,   54
    14.4,-0.000026, 10,   4.875,   55
    14.6,-0.000017, 10,   4.877,   55
    14.8,-0.000017, 10,   4.874,   56
    15.0,-0.000014, 10,   4.874,   55
    15.2,-0.000017, 10,   4.872,   54
    15.4,-0.000017, 10,   4.874,   54
    15.6,-0.000021, 10,   4.869,   55
    15.8,-0.000023, 10,   4.873,   55
    16.0,-0.000022, 10,   4.870,   55
    16.2,-0.000029, 10,   4.873,   54
    16.4,-0.000032, 10,   4.872,   53
    16.6,-0.000030, 10,   4.874,   54
    16.8,-0.000037, 10,   4.869,   56
    17.0,-0.000037, 10,   4.871,   56
