Run Name,32% CRL group 3 April 8 2014.3
Run Date,02:41:02 PM   04-08-14
Method Name,32% CRL group 3 April 8 2014.3
Export Format Version, 1.00
Method ID, 2046
Points/Second, 5.00
Number of Records,   5996
Offset from Run Start Time,00:00:00
Run End Time,00:20:00
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,Conductivity,GP Pressure
     0.0,-0.000119, 32,  34.827,  122
     0.2,-0.000118, 32,  34.825,  122
     0.4,-0.000116, 32,  34.827,  123
     0.6,-0.000112, 32,  34.829,  126
     0.8,0.000000, 32,  34.825,  129
     1.0,0.000000, 32,  34.824,  128
     1.2,0.000000, 32,  34.823,  126
     1.4,0.000000, 32,  34.822,  125
     1.6,0.000000, 32,  34.824,  123
     1.8,0.000000, 32,  34.820,  123
     2.0,0.000000, 32,  34.824,  123
     2.2,0.000000, 32,  34.822,  123
     2.4,0.000000, 32,  34.819,  123
     2.6,0.000000, 32,  34.819,  124
     2.8,0.000000, 32,  34.819,  125
     3.0,0.000000, 32,  34.818,  123
     3.2,0.000000, 32,  34.818,  121
     3.4,0.000000, 32,  34.816,  124
     3.6,-0.000007, 32,  34.813,  127
     3.8,-0.000011, 32,  34.808,  128
     4.0,-0.000008, 32,  34.806,  128
     4.2,-0.000001, 32,  34.810,  126
     4.4,-0.000005, 32,  34.811,  124
     4.6,-0.000005, 32,  34.807,  124
     4.8,-0.000005, 32,  34.802,  124
     5.0,-0.000002, 32,  34.807,  124
     5.2,-0.000002, 32,  34.801,  124
     5.4,0.000002, 32,  34.802,  124
     5.6,-0.000002, 32,  34.800,  124
     5.8,-0.000002, 32,  34.803,  123
     6.0,0.000004, 32,  34.801,  123
     6.2,0.000000, 32,  34.799,  123
     6.4,0.000000, 32,  34.801,  123
     6.6,0.000007, 32,  34.800,  123
     6.8,0.000003, 32,  34.795,  124
     7.0,0.000000, 32,  34.791,  124
     7.2,-0.000002, 32,  34.788,  123
     7.4,0.000000, 32,  34.785,  123
     7.6,-0.000005, 32,  34.787,  122
     7.8,-0.000008, 32,  34.790,  123
     8.0,-0.000005, 32,  34.789,  124
     8.2,-0.000005, 32,  34.790,  124
     8.4,-0.000005, 32,  34.790,  124
     8.6,-0.000005, 32,  34.787,  124
     8.8,-0.000005, 32,  34.784,  125
     9.0,-0.000005, 32,  34.782,  124
     9.2,0.000002, 32,  34.783,  123
     9.4,-0.000005, 32,  34.784,  123
     9.6,-0.000005, 32,  34.783,  123
     9.8,0.000002, 32,  34.782,  125
    10.0,-0.000002, 32,  34.786,  127
    10.2,-0.000002, 32,  34.785,  127
    10.4,0.000002, 32,  34.778,  128
    10.6,-0.000002, 32,  34.777,  126
    10.8,0.000000, 32,  34.775,  125
    11.0,0.000000, 32,  34.780,  125
    11.2,0.000003, 32,  34.781,  126
    11.4,0.000000, 32,  34.780,  125
    11.6,-0.000002, 32,  34.780,  124
    11.8,-0.000002, 32,  34.780,  124
