Run Name,35% CRL group 3 April 8 2014.2
Run Date,02:16:13 PM   04-08-14
Method Name,35% CRL group 3 April 8 2014.2
Export Format Version, 1.00
Method ID, 2044
Points/Second, 5.00
Number of Records,   4530
Offset from Run Start Time,00:00:00
Run End Time,00:15:06
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,Conductivity,GP Pressure
     0.0,-0.000493, 35,  36.687,  128
     0.2,-0.000490, 35,  36.685,  128
     0.4,-0.000511, 35,  36.683,  128
     0.6,-0.000451, 35,  36.683,  128
     0.8,0.000000, 35,  36.679,  128
     1.0,0.000000, 35,  36.668,  127
     1.2,0.000000, 35,  36.669,  125
     1.4,0.000000, 35,  36.669,  125
     1.6,0.000000, 35,  36.666,  126
     1.8,0.000000, 35,  36.665,  128
     2.0,0.000000, 35,  36.661,  131
     2.2,0.000000, 35,  36.662,  131
     2.4,0.000000, 35,  36.660,  130
     2.6,0.000000, 35,  36.659,  128
     2.8,0.000000, 35,  36.655,  126
     3.0,0.000000, 35,  36.659,  127
     3.2,0.000000, 35,  36.660,  127
     3.4,0.000000, 35,  36.664,  128
     3.6,0.000000, 35,  36.669,  129
     3.8,0.000000, 35,  36.672,  128
     4.0,0.000000, 35,  36.673,  128
     4.2,0.000000, 35,  36.675,  129
     4.4,-0.000004, 35,  36.677,  129
     4.6,0.000003, 35,  36.687,  127
     4.8,0.000003, 35,  36.686,  125
     5.0,0.000003, 35,  36.687,  126
     5.2,-0.000004, 35,  36.694,  127
     5.4,0.000003, 35,  36.699,  129
     5.6,0.000006, 35,  36.715,  130
     5.8,0.000008, 35,  36.720,  130
     6.0,0.000018, 35,  36.723,  129
     6.2,0.000023, 35,  36.725,  127
     6.4,0.000026, 35,  36.733,  126
     6.6,0.000029, 35,  36.744,  127
     6.8,0.000034, 35,  36.749,  128
     7.0,0.000037, 35,  36.752,  127
     7.2,0.000040, 35,  36.763,  127
     7.4,0.000042, 35,  36.767,  127
     7.6,0.000045, 35,  36.776,  127
     7.8,0.000042, 35,  36.782,  130
     8.0,0.000052, 35,  36.784,  133
     8.2,0.000057, 35,  36.788,  131
     8.4,0.000066, 35,  36.800,  128
     8.6,0.000068, 35,  36.815,  130
     8.8,0.000065, 35,  36.824,  132
     9.0,0.000065, 35,  36.829,  130
     9.2,0.000065, 35,  36.832,  128
     9.4,0.000063, 35,  36.835,  128
     9.6,0.000073, 35,  36.840,  128
     9.8,0.000076, 35,  36.845,  128
    10.0,0.000085, 35,  36.850,  128
    10.2,0.000088, 35,  36.856,  128
    10.4,0.000088, 35,  36.857,  129
    10.6,0.000100, 35,  36.863,  128
    10.8,0.000103, 35,  36.865,  126
    11.0,0.000099, 35,  36.868,  126
    11.2,0.000102, 35,  36.882,  126
    11.4,0.000104, 35,  36.885,  127
    11.6,0.000102, 35,  36.892,  127
    11.8,0.000104, 35,  36.893,  130
    12.0,0.000104, 35,  36.897,  133
    12.2,0.000111, 35,  36.900,  131
    12.4,0.000107, 35,  36.902,  128
    12.6,0.000110, 35,  36.907,  128
    12.8,0.000113, 35,  36.911,  127
    13.0,0.000118, 35,  36.913,  127
    13.2,0.000125, 35,  36.919,  126
    13.4,0.000131, 35,  36.923,  126
    13.6,0.000130, 35,  36.931,  125
    13.8,0.000133, 35,  36.931,  129
    14.0,0.000136, 35,  36.937,  132
    14.2,0.000132, 35,  36.937,  130
    14.4,0.000138, 35,  36.940,  128
    14.6,0.000148, 35,  36.950,  127
    14.8,0.000144, 35,  36.961,  125
    15.0,0.000151, 35,  36.965,  126
    15.2,0.000153, 35,  36.971,  126
    15.4,0.000152, 35,  36.978,  127
    15.6,0.000155, 35,  36.986,  128
    15.8,0.000154, 35,  36.989,  128
    16.0,0.000159, 35,  36.993,  127
    16.2,0.000159, 35,  36.992,  129
    16.4,0.000166, 35,  36.999,  131
    16.6,0.000162, 35,  37.005,  129
    16.8,0.000159, 35,  37.006,  127
    17.0,0.000157, 35,  37.010,  127
    17.2,0.000159, 35,  37.017,  126
    17.4,0.000159, 35,  37.021,  126
    17.6,0.000163, 35,  37.023,  126
    17.8,0.000163, 35,  37.032,  126
    18.0,0.000169, 35,  37.036,  126
    18.2,0.000169, 35,  37.047,  127
    18.4,0.000172, 35,  37.053,  127
    18.6,0.000165, 35,  37.060,  128
    18.8,0.000172, 35,  37.062,  130
    19.0,0.000174, 35,  37.065,  128
    19.2,0.000170, 35,  37.070,  126
    19.4,0.000170, 35,  37.073,  126
    19.6,0.000174, 35,  37.078,  126
    19.8,0.000168, 35,  37.084,  130
    20.0,0.000170, 35,  37.085,  134
    20.2,0.000177, 35,  37.089,  132
    20.4,0.000170, 35,  37.092,  129
    20.6,0.000173, 35,  37.092,  128
    20.8,0.000177, 35,  37.096,  128
    21.0,0.000170, 35,  37.102,  127
    21.2,0.000173, 35,  37.106,  126
    21.4,0.000177, 35,  37.117,  126
    21.6,0.000173, 35,  37.121,  126
    21.8,0.000183, 35,  37.126,  128
