Run Name,16% C group 3 April 8 2014.7
Run Date,05:07:44 PM   04-08-14
Method Name,16% C group 3 April 8 2014.7
Export Format Version, 1.00
Method ID, 2054
Points/Second, 5.00
Number of Records,   6032
Offset from Run Start Time,00:00:00
Run End Time,00:20:12
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,Conductivity,GP Pressure
     0.0,0.000051, 16,  20.585,  133
     0.2,0.000051, 16,  20.583,  131
     0.4,0.000048, 16,  20.582,  130
     0.6,0.000051, 16,  20.580,  130
     0.8,0.000051, 16,  20.585,  130
     1.0,0.000051, 16,  20.583,  130
     1.2,0.000051, 16,  20.582,  129
     1.4,0.000051, 16,  20.582,  129
     1.6,0.000047, 16,  20.580,  129
     1.8,0.000047, 16,  20.578,  130
     2.0,0.000054, 16,  20.580,  130
     2.2,0.000050, 16,  20.581,  132
     2.4,0.000047, 16,  20.575,  134
     2.6,0.000054, 16,  20.579,  132
     2.8,0.000050, 16,  20.577,  130
     3.0,0.000047, 16,  20.575,  131
     3.2,0.000054, 16,  20.576,  132
     3.4,0.000050, 16,  20.576,  131
     3.6,0.000047, 16,  20.574,  129
     3.8,-0.000110, 16,  20.575,  130
     4.0,-0.000111, 16,  20.580,  130
     4.2,-0.000126, 16,  20.578,  129
     4.4,-0.000048, 16,  20.578,  127
     4.6,0.000000, 16,  20.575,  129
     4.8,0.000000, 16,  20.570,  131
     5.0,0.000000, 16,  20.568,  132
     5.2,0.000000, 16,  20.567,  133
     5.4,0.000000, 16,  20.559,  131
     5.6,0.000000, 16,  20.560,  129
     5.8,0.000000, 16,  20.562,  130
     6.0,0.000000, 16,  20.560,  130
     6.2,0.000000, 16,  20.558,  131
     6.4,0.000000, 16,  20.554,  131
     6.6,0.000000, 16,  20.553,  130
     6.8,0.000000, 16,  20.551,  129
     7.0,0.000000, 16,  20.548,  129
     7.2,0.000000, 16,  20.548,  130
     7.4,-0.000003, 16,  20.548,  131
     7.6,0.000006, 16,  20.548,  132
