Run Name,RibonucleaseA_32%Isocratic_Test1
Run Date,05:09:31 PM   01-31-23
Method Name,TA_IsocraticRun_32
Export Format Version, 1.00
Method ID, 4030
Points/Second, 1.00
Number of Records,    900
Offset from Run Start Time,00:00:00
Run End Time,00:15:00
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,Conductivity,Volume
     0.0,0.000742, 32,  35.278,     0.0
     1.0,0.000742, 32,  35.272,     0.0
     2.0,-0.002060, 32,  35.235,     0.0
     3.0,0.000000, 32,  35.195,     0.1
     4.0,0.000000, 32,  35.148,     0.1
     5.0,0.000000, 32,  35.074,     0.1
     6.0,0.000013, 32,  35.017,     0.1
     7.0,0.000066, 32,  34.976,     0.1
     8.0,0.000072, 32,  34.941,     0.1
     9.0,0.000080, 32,  34.927,     0.2
    10.0,0.000096, 32,  34.915,     0.2
    11.0,0.000091, 32,  34.895,     0.2
    12.0,0.000084, 32,  34.891,     0.2
    13.0,0.000084, 32,  34.882,     0.2
    14.0,0.000061, 32,  34.880,     0.2
    15.0,0.000073, 32,  34.886,     0.3
    16.0,0.000073, 32,  34.895,     0.3
    17.0,0.000064, 32,  34.907,     0.3
    18.0,0.000073, 32,  34.921,     0.3
    19.0,0.000077, 32,  34.947,     0.3
    20.0,0.000077, 32,  34.969,     0.3
    21.0,0.000084, 32,  34.985,     0.3
    22.0,0.000105, 32,  35.023,     0.4
    23.0,0.000118, 32,  35.048,     0.4
    24.0,0.000117, 32,  35.078,     0.4
    25.0,0.000129, 32,  35.103,     0.4
    26.0,0.000128, 32,  35.126,     0.4
    27.0,0.000148, 32,  35.149,     0.4
    28.0,0.000145, 32,  35.171,     0.5
    29.0,0.000152, 32,  35.199,     0.5
    30.0,0.000141, 32,  35.220,     0.5
    31.0,0.000134, 32,  35.231,     0.5
    32.0,0.000141, 32,  35.251,     0.5
    33.0,0.000134, 32,  35.269,     0.6
    34.0,0.000130, 32,  35.275,     0.6
    35.0,0.000139, 32,  35.287,     0.6
    36.0,0.000146, 32,  35.291,     0.6
    37.0,0.000141, 32,  35.294,     0.6
    38.0,0.000145, 32,  35.292,     0.6
    39.0,0.000155, 32,  35.281,     0.6
    40.0,0.000142, 32,  35.275,     0.7
    41.0,0.000142, 32,  35.265,     0.7
    42.0,0.000139, 32,  35.250,     0.7
    43.0,0.000141, 32,  35.230,     0.7
    44.0,0.000161, 32,  35.210,     0.7
    45.0,0.000166, 32,  35.198,     0.8
    46.0,0.000179, 32,  35.181,     0.8
    47.0,0.000162, 32,  35.177,     0.8
    48.0,0.000162, 32,  35.170,     0.8
    49.0,0.000174, 32,  35.165,     0.8
    50.0,0.000174, 32,  35.160,     0.8
    51.0,0.000174, 32,  35.164,     0.9
    52.0,0.000163, 32,  35.161,     0.9
    53.0,0.000155, 32,  35.157,     0.9
    54.0,0.000163, 32,  35.162,     0.9
    55.0,0.000168, 32,  35.159,     0.9
    56.0,0.000144, 32,  35.162,     0.9
    57.0,0.000149, 32,  35.164,     0.9
    58.0,0.000136, 32,  35.169,     1.0
    59.0,0.000144, 32,  35.172,     1.0
    60.0,0.000162, 32,  35.175,     1.0
    61.0,0.000162, 32,  35.188,     1.0
    62.0,0.000152, 32,  35.196,     1.0
    63.0,0.000148, 32,  35.197,     1.0
    64.0,0.000159, 32,  35.215,     1.1
    65.0,0.000147, 32,  35.211,     1.1
    66.0,0.000146, 32,  35.219,     1.1
    67.0,0.000146, 32,  35.225,     1.1
    68.0,0.000168, 32,  35.225,     1.1
    69.0,0.000158, 32,  35.227,     1.1
    70.0,0.000148, 32,  35.227,     1.2
    71.0,0.000147, 32,  35.226,     1.2
    72.0,0.000140, 32,  35.225,     1.2
    73.0,0.000130, 32,  35.228,     1.2
    74.0,0.000134, 32,  35.235,     1.2
    75.0,0.000138, 32,  35.226,     1.3
    76.0,0.000133, 32,  35.231,     1.3
    77.0,0.000147, 32,  35.232,     1.3
    78.0,0.000161, 32,  35.246,     1.3
    79.0,0.000164, 32,  35.247,     1.3
    80.0,0.000172, 32,  35.249,     1.3
    81.0,0.000175, 32,  35.254,     1.4
    82.0,0.000169, 32,  35.256,     1.4
    83.0,0.000174, 32,  35.254,     1.4
    84.0,0.000162, 32,  35.255,     1.4
    85.0,0.000172, 32,  35.249,     1.4
    86.0,0.000186, 32,  35.246,     1.4
    87.0,0.000186, 32,  35.244,     1.5
    88.0,0.000191, 32,  35.235,     1.5
    89.0,0.000195, 32,  35.230,     1.5
    90.0,0.000194, 32,  35.230,     1.5
    91.0,0.000191, 32,  35.222,     1.5
    92.0,0.000184, 32,  35.215,     1.5
    93.0,0.000158, 32,  35.225,     1.5
    94.0,0.000144, 32,  35.230,     1.6
    95.0,0.000133, 32,  35.236,     1.6
    96.0,0.000142, 32,  35.242,     1.6
    97.0,0.000131, 32,  35.251,     1.6
    98.0,0.000140, 32,  35.259,     1.6
    99.0,0.000151, 32,  35.269,     1.6
   100.0,0.000162, 32,  35.273,     1.7
   101.0,0.000166, 32,  35.281,     1.7
   102.0,0.000161, 32,  35.298,     1.7
   103.0,0.000173, 32,  35.299,     1.7
   104.0,0.000155, 32,  35.307,     1.7
   105.0,0.000145, 32,  35.309,     1.8
   106.0,0.000134, 32,  35.308,     1.8
   107.0,0.000139, 32,  35.306,     1.8
   108.0,0.000135, 32,  35.298,     1.8
   109.0,0.000135, 32,  35.284,     1.8
   110.0,0.000123, 32,  35.253,     1.8
   111.0,0.000146, 32,  35.222,     1.9
   112.0,0.000163, 32,  35.193,     1.9
   113.0,0.000169, 32,  35.154,     1.9
   114.0,0.000162, 32,  35.120,     1.9
   115.0,0.000170, 32,  35.084,     1.9
   116.0,0.000164, 32,  35.061,     1.9
   117.0,0.000162, 35,  35.034,     2.0
   118.0,0.000172, 35,  35.007,     2.0
   119.0,0.000164, 35,  34.999,     2.0
   120.0,0.000164, 35,  34.977,     2.0
   121.0,0.000161, 35,  34.970,     2.0
   122.0,0.000142, 35,  34.967,     2.0
   123.0,0.000146, 32,  34.969,     2.0
   124.0,0.000144, 32,  34.990,     2.1
   125.0,0.000136, 32,  35.004,     2.1
   126.0,0.000152, 32,  35.025,     2.1
   127.0,0.000152, 32,  35.042,     2.1
   128.0,0.000152, 32,  35.063,     2.1
   129.0,0.000150, 32,  35.093,     2.2
   130.0,0.000139, 32,  35.113,     2.2
   131.0,0.000136, 32,  35.141,     2.2
   132.0,0.000142, 32,  35.172,     2.2
   133.0,0.000137, 32,  35.191,     2.2
   134.0,0.000152, 32,  35.222,     2.2
   135.0,0.000154, 32,  35.249,     2.3
   136.0,0.000154, 32,  35.264,     2.3
   137.0,0.000150, 32,  35.288,     2.3
   138.0,0.000161, 32,  35.304,     2.3
   139.0,0.000184, 32,  35.311,     2.3
   140.0,0.000192, 32,  35.326,     2.3
   141.0,0.000195, 32,  35.330,     2.4
   142.0,0.000184, 32,  35.334,     2.4
   143.0,0.000162, 32,  35.339,     2.4
   144.0,0.000151, 32,  35.334,     2.4
   145.0,0.000154, 32,  35.333,     2.4
   146.0,0.000162, 32,  35.328,     2.4
   147.0,0.000156, 32,  35.315,     2.5
   148.0,0.000172, 32,  35.301,     2.5
   149.0,0.000155, 32,  35.304,     2.5
   150.0,0.000146, 32,  35.298,     2.5
   151.0,0.000166, 32,  35.283,     2.5
   152.0,0.000172, 32,  35.274,     2.5
   153.0,0.000191, 32,  35.273,     2.5
   154.0,0.000174, 32,  35.263,     2.6
   155.0,0.000163, 32,  35.270,     2.6
   156.0,0.000148, 32,  35.276,     2.6
   157.0,0.000141, 32,  35.284,     2.6
   158.0,0.000139, 32,  35.285,     2.6
   159.0,0.000133, 32,  35.290,     2.7
   160.0,0.000139, 32,  35.293,     2.7
   161.0,0.000120, 32,  35.293,     2.7
   162.0,0.000124, 32,  35.287,     2.7
   163.0,0.000136, 32,  35.295,     2.7
   164.0,0.000127, 32,  35.291,     2.7
   165.0,0.000122, 32,  35.291,     2.8
   166.0,0.000129, 32,  35.288,     2.8
   167.0,0.000153, 32,  35.288,     2.8
   168.0,0.000161, 32,  35.282,     2.8
   169.0,0.000166, 32,  35.286,     2.8
   170.0,0.000198, 32,  35.285,     2.8
   171.0,0.000188, 32,  35.283,     2.9
   172.0,0.000203, 32,  35.275,     2.9
   173.0,0.000228, 32,  35.258,     2.9
   174.0,0.000246, 32,  35.249,     2.9
   175.0,0.000281, 32,  35.251,     2.9
   176.0,0.000311, 32,  35.252,     2.9
   177.0,0.000333, 32,  35.251,     3.0
   178.0,0.000387, 32,  35.248,     3.0
   179.0,0.000476, 32,  35.242,     3.0
   180.0,0.000571, 32,  35.235,     3.0
   181.0,0.000673, 32,  35.224,     3.0
   182.0,0.000789, 32,  35.217,     3.0
   183.0,0.000947, 32,  35.210,     3.0
   184.0,0.001086, 32,  35.190,     3.1
   185.0,0.001305, 32,  35.167,     3.1
   186.0,0.001561, 32,  35.138,     3.1
   187.0,0.001878, 32,  35.123,     3.1
   188.0,0.002238, 32,  35.112,     3.1
   189.0,0.002652, 32,  35.113,     3.2
   190.0,0.003100, 32,  35.113,     3.2
   191.0,0.003515, 32,  35.110,     3.2
   192.0,0.004062, 32,  35.115,     3.2
   193.0,0.004687, 32,  35.119,     3.2
   194.0,0.005341, 32,  35.134,     3.2
   195.0,0.006090, 32,  35.135,     3.3
   196.0,0.006902, 32,  35.148,     3.3
   197.0,0.007748, 32,  35.162,     3.3
   198.0,0.008490, 32,  35.172,     3.3
   199.0,0.009433, 32,  35.180,     3.3
   200.0,0.010477, 32,  35.199,     3.3
   201.0,0.011557, 32,  35.207,     3.4
   202.0,0.012701, 32,  35.215,     3.4
   203.0,0.013856, 32,  35.227,     3.4
   204.0,0.015112, 32,  35.237,     3.4
   205.0,0.016069, 32,  35.240,     3.4
   206.0,0.017364, 32,  35.229,     3.4
   207.0,0.018652, 32,  35.210,     3.5
   208.0,0.019963, 32,  35.181,     3.5
   209.0,0.021265, 32,  35.151,     3.5
   210.0,0.022567, 32,  35.130,     3.5
   211.0,0.023850, 32,  35.114,     3.5
   212.0,0.024898, 32,  35.108,     3.5
   213.0,0.026145, 32,  35.099,     3.5
   214.0,0.027381, 32,  35.092,     3.6
   215.0,0.028601, 32,  35.093,     3.6
   216.0,0.029746, 32,  35.097,     3.6
   217.0,0.030851, 32,  35.104,     3.6
   218.0,0.031813, 32,  35.113,     3.6
   219.0,0.032639, 32,  35.112,     3.7
   220.0,0.033557, 32,  35.114,     3.7
   221.0,0.034382, 32,  35.111,     3.7
   222.0,0.035139, 32,  35.094,     3.7
   223.0,0.035825, 32,  35.065,     3.7
   224.0,0.036424, 32,  35.038,     3.7
   225.0,0.036878, 32,  34.997,     3.8
   226.0,0.037286, 32,  34.939,     3.8
   227.0,0.037705, 32,  34.879,     3.8
   228.0,0.038072, 32,  34.795,     3.8
   229.0,0.038404, 32,  34.702,     3.8
   230.0,0.038744, 32,  34.578,     3.8
   231.0,0.039071, 32,  34.448,     3.9
   232.0,0.039363, 32,  34.295,     3.9
   233.0,0.039679, 32,  34.126,     3.9
   234.0,0.040176, 32,  33.934,     3.9
   235.0,0.040734, 32,  33.736,     3.9
   236.0,0.041489, 32,  33.505,     3.9
   237.0,0.042418, 32,  33.289,     4.0
   238.0,0.043495, 32,  33.054,     4.0
   239.0,0.044685, 32,  32.822,     4.0
   240.0,0.046129, 32,  32.603,     4.0
   241.0,0.047933, 32,  32.398,     4.0
   242.0,0.050060, 32,  32.223,     4.0
   243.0,0.052460, 32,  32.068,     4.1
   244.0,0.055003, 32,  31.954,     4.1
   245.0,0.057665, 32,  31.886,     4.1
   246.0,0.060154, 32,  31.853,     4.1
   247.0,0.062903, 32,  31.855,     4.1
   248.0,0.065826, 32,  31.918,     4.1
   249.0,0.068812, 32,  32.010,     4.2
   250.0,0.071711, 32,  32.138,     4.2
   251.0,0.074430, 32,  32.296,     4.2
   252.0,0.076843, 32,  32.471,     4.2
   253.0,0.079020, 32,  32.666,     4.2
   254.0,0.081336, 32,  32.867,     4.2
   255.0,0.083522, 32,  33.085,     4.3
