Run Name,0-45% Linear gradient group 5 march 20.1
Run Date,02:17:18 PM   03-21-14
Method Name,0-45% Linear gradient group 5 march 20.1
Export Format Version, 1.00
Method ID, 1986
Points/Second, 5.00
Number of Records,   7252
Offset from Run Start Time,00:00:00
Run End Time,00:24:12
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity,GP Pressure
     0.0,0.000564,0.000005,  0,-0.000559,-0.000010,   5.377,   73
     0.2,0.000559,0.000007,  0,-0.000525,-0.000033,   5.376,   74
     0.4,0.000554,0.000003,  0,-0.000498,0.000003,   5.382,   75
     0.6,0.000611,0.000005,  0,-0.000438,-0.000010,   5.375,   74
     0.8,0.000000,0.000005,  0,-0.000405,-0.000033,   5.378,   73
     1.0,0.000000,-0.000000,  0,-0.000391,-0.000010,   5.378,   73
     1.2,0.000000,0.000000,  0,-0.000378,-0.000023,   5.378,   73
     1.4,0.000000,0.000000,  0,-0.000351,-0.000046,   5.380,   74
     1.6,0.000000,0.000000,  0,-0.000318,-0.000010,   5.381,   75
     1.8,0.000000,0.000000,  0,-0.000304,-0.000010,   5.383,   76
     2.0,0.000000,0.000000,  0,-0.000196,0.000003,   5.384,   76
     2.2,0.000000,0.000000,  0,-0.000028,0.000003,   5.382,   75
     2.4,0.000000,0.000000,  0,-0.000650,0.000000,   5.383,   74
     2.6,0.000000,0.000000,  0,-0.000650,0.000000,   5.381,   74
     2.8,0.000000,0.000000,  0,-0.000650,0.000000,   5.387,   73
     3.0,0.000000,0.000000,  0,-0.000650,0.000000,   5.383,   73
     3.2,0.000000,0.000000,  0,0.000000,0.000000,   5.384,   73
     3.4,0.000000,0.000000,  0,0.000000,0.000000,   5.386,   75
     3.6,0.000000,0.000000,  0,0.000000,0.000000,   5.384,   77
     3.8,0.000000,0.000000,  0,0.000000,0.000000,   5.385,   76
     4.0,0.000000,0.000000,  0,0.000000,0.000000,   5.388,   75
     4.2,0.000000,0.000000,  0,0.000000,0.000000,   5.388,   74
     4.4,0.000009,0.000000,  0,0.000000,0.000000,   5.385,   74
     4.6,0.000023,0.000000,  0,0.000000,0.000000,   5.389,   75
     4.8,0.000023,0.000000,  0,0.000000,0.000000,   5.391,   76
     5.0,0.000025,0.000000,  0,0.000000,0.000000,   5.388,   74
     5.2,0.000016,0.000000,  0,0.000000,0.000000,   5.389,   72
     5.4,0.000009,0.000000,  0,0.000000,0.000000,   5.389,   75
     5.6,0.000012,0.000000,  0,0.000000,0.000000,   5.392,   77
     5.8,0.000012,0.000023,  0,0.000000,0.000000,   5.388,   75
     6.0,0.000015,0.000012,  0,0.000000,0.000000,   5.390,   73
     6.2,0.000018,0.000001,  0,0.000000,0.000000,   5.391,   74
     6.4,0.000015,-0.000002,  0,0.000000,0.000000,   5.392,   74
     6.6,0.000015,-0.000008,  0,0.000000,0.000000,   5.390,   74
     6.8,0.000015,-0.000003,  0,0.000000,0.000026,   5.391,   74
     7.0,0.000019,0.000003,  0,0.000013,-0.000010,   5.391,   73
     7.2,0.000020,0.000005,  0,-0.000075,-0.000010,   5.390,   73
     7.4,0.000023,0.000009,  0,-0.000149,-0.000023,   5.387,   73
     7.6,0.000019,0.000005,  0,-0.000197,-0.000046,   5.391,   73
     7.8,0.000012,0.000011,  0,-0.000217,-0.000010,   5.393,   74
     8.0,0.000015,0.000012,  0,-0.000224,-0.000010,   5.396,   75
     8.2,0.000012,0.000007,  0,-0.000224,-0.000033,   5.391,   75
     8.4,0.000009,0.000011,  0,-0.000177,0.000003,   5.393,   74
     8.6,0.000009,0.000010,  0,-0.000103,0.000003,   5.395,   73
     8.8,0.000007,0.000012,  0,-0.000029,-0.000020,   5.393,   72
     9.0,0.000007,0.000015,  0,-0.000029,0.000016,   5.391,   72
     9.2,0.000004,0.000017,  0,-0.000043,0.000003,   5.399,   73
     9.4,0.000004,0.000012,  0,-0.000111,-0.000020,   5.394,   73
     9.6,0.000001,0.000007,  0,-0.000117,0.000016,   5.396,   73
     9.8,-0.000008,0.000005,  0,-0.000084,0.000003,   5.397,   75
    10.0,-0.000011,0.000003,  0,-0.000050,-0.000020,   5.392,   77
    10.2,-0.000018,-0.000002,  0,-0.000050,0.000003,   5.398,   76
    10.4,-0.000014,-0.000002,  0,-0.000071,-0.000010,   5.398,   74
    10.6,-0.000014,-0.000009,  0,-0.000117,-0.000033,   5.396,   74
    10.8,-0.000019,-0.000010,  0,-0.000117,0.000003,   5.394,   74
    11.0,-0.000015,-0.000010,  0,-0.000111,0.000003,   5.396,   74
    11.2,-0.000012,-0.000015,  0,-0.000118,-0.000020,   5.398,   74
    11.4,-0.000015,-0.000010,  0,-0.000105,0.000003,   5.399,   73
    11.6,-0.000015,-0.000012,  0,-0.000104,-0.000010,   5.398,   72
    11.8,-0.000012,-0.000019,  0,-0.000084,-0.000046,   5.400,   76
    12.0,-0.000010,-0.000016,  0,-0.000097,-0.000010,   5.398,   79
    12.2,-0.000007,-0.000015,  0,-0.000131,-0.000023,   5.400,   76
    12.4,-0.000001,-0.000017,  0,-0.000171,-0.000046,   5.399,   74
    12.6,-0.000008,-0.000013,  0,-0.000171,-0.000010,   5.397,   74
    12.8,-0.000008,-0.000013,  0,-0.000177,-0.000010,   5.399,   74
    13.0,-0.000012,-0.000011,  0,-0.000170,-0.000010,   5.398,   74
    13.2,-0.000009,-0.000015,  0,-0.000191,-0.000033,   5.399,   74
    13.4,-0.000012,-0.000015,  0,-0.000244,-0.000046,   5.398,   73
    13.6,-0.000012,-0.000016,  0,-0.000305,-0.000046,   5.397,   73
    13.8,-0.000009,-0.000013,  0,-0.000312,-0.000046,   5.401,   73
    14.0,-0.000005,-0.000014,  0,-0.000305,-0.000059,   5.399,   73
    14.2,-0.000003,-0.000013,  0,-0.000285,-0.000023,   5.394,   74
    14.4,-0.000004,-0.000011,  0,-0.000244,-0.000059,   5.396,   75
    14.6,0.000005,-0.000012,  0,-0.000285,-0.000010,   5.399,   75
    14.8,0.000004,-0.000013,  0,-0.000359,-0.000023,   5.401,   75
    15.0,0.000010,-0.000009,  0,-0.000439,-0.000059,   5.403,   75
    15.2,0.000012,-0.000009,  0,-0.000446,-0.000010,   5.397,   74
    15.4,0.000006,-0.000009,  0,-0.000453,-0.000023,   5.398,   74
    15.6,0.000010,-0.000001,  0,-0.000440,-0.000059,   5.401,   74
    15.8,0.000002,-0.000002,  0,-0.000406,-0.000010,   5.401,   73
    16.0,-0.000002,-0.000000,  0,-0.000359,-0.000023,   5.398,   73
    16.2,0.000004,-0.000004,  0,-0.000299,-0.000059,   5.399,   75
    16.4,0.000010,0.000005,  0,-0.000533,-0.000010,   5.400,   77
    16.6,0.000003,0.000006,  0,-0.000934,-0.000023,   5.402,   76
    16.8,0.000010,0.000008,  0,-0.001469,-0.000046,   5.399,   74
    17.0,0.000004,0.000008,  0,-0.001442,-0.000010,   5.401,   74
    17.2,0.000002,0.000005,  0,-0.001201,-0.000010,   5.401,   74
    17.4,0.000004,0.000005,  0,-0.000747,-0.000033,   5.401,   75
    17.6,0.000002,-0.000002,  0,-0.000566,0.000003,   5.400,   75
    17.8,0.000008,-0.000004,  0,-0.000459,0.000003,   5.402,   74
