Run Name,23% CR group 5 03 18 14.4
Run Date,04:32:37 PM   03-18-14
Method Name,23% CR group 5 03 18 14.4
Export Format Version, 1.00
Method ID, 1974
Points/Second, 5.00
Number of Records,   9930
Offset from Run Start Time,00:00:00
Run End Time,00:33:05
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity,GP Pressure
     0.0,0.000324,0.000000, 23,0.000000,0.000000,  27.290,   93
     0.2,0.000297,0.000000, 23,0.000000,0.000000,  27.284,   93
     0.4,0.000289,0.000000, 23,0.000000,0.000000,  27.290,   93
     0.6,0.000300,0.000000, 23,0.000000,0.000000,  27.287,   93
     0.8,0.000000,0.000000, 23,0.000000,0.000000,  27.288,   93
     1.0,0.000000,0.000000, 23,0.000000,0.000000,  27.288,   92
     1.2,0.000000,0.000000, 23,0.000000,0.000000,  27.287,   91
     1.4,0.000000,0.000000, 23,0.000000,0.000000,  27.286,   92
     1.6,0.000000,0.000000, 23,0.000000,0.000000,  27.288,   93
     1.8,0.000000,0.000000, 23,0.000000,0.000000,  27.286,   94
     2.0,0.000000,0.000000, 23,0.000000,0.000000,  27.287,   94
     2.2,0.000000,0.000000, 23,0.000000,0.000000,  27.291,   94
     2.4,0.000000,0.000000, 23,0.000000,0.000000,  27.291,   95
     2.6,0.000000,0.000000, 23,0.000000,0.000000,  27.289,   94
     2.8,0.000000,0.000000, 23,0.000000,0.000000,  27.292,   93
     3.0,0.000000,0.000000, 23,0.000000,0.000000,  27.292,   93
     3.2,0.000000,0.000000, 23,0.000000,0.000000,  27.291,   94
     3.4,0.000000,0.000000, 23,0.000000,0.000000,  27.292,   95
     3.6,0.000000,0.000000, 23,0.000000,0.000000,  27.294,   95
     3.8,0.000000,0.000000, 23,0.000000,0.000000,  27.294,   95
     4.0,0.000000,0.000000, 23,0.000000,0.000000,  27.294,   94
     4.2,0.000000,0.000000, 23,0.000000,0.000000,  27.296,   94
     4.4,-0.000007,-0.000007, 23,0.000000,0.000049,  27.296,   94
     4.6,-0.000016,-0.000007, 23,-0.000025,0.000049,  27.295,   94
     4.8,-0.000015,-0.000007, 23,-0.000075,0.000036,  27.299,   94
     5.0,-0.000021,-0.000008, 23,-0.000106,0.000036,  27.297,   94
     5.2,-0.000018,-0.000008, 23,-0.000162,0.000036,  27.299,   93
     5.4,-0.000011,-0.000009, 23,-0.000187,0.000013,  27.297,   94
     5.6,-0.000011,-0.000014, 23,-0.000243,0.000026,  27.299,   95
     5.8,-0.000008,-0.000009, 23,-0.000287,0.000026,  27.298,   96
     6.0,-0.000008,-0.000008, 23,-0.000312,-0.000010,  27.301,   96
     6.2,-0.000005,-0.000009, 23,-0.000330,0.000026,  27.301,   96
     6.4,-0.000005,-0.000007, 23,-0.000343,0.000026,  27.300,   95
     6.6,-0.000005,-0.000001, 23,-0.000330,-0.000010,  27.304,   94
     6.8,-0.000008,-0.000004, 23,-0.000287,0.000026,  27.308,   94
