Run Name,21% CR group 5 03 18 14.5
Run Date,05:22:15 PM   03-18-14
Method Name,21% CR group 5 03 18 14.5
Export Format Version, 1.00
Method ID, 1976
Points/Second, 5.00
Number of Records,   3015
Offset from Run Start Time,00:00:00
Run End Time,00:10:06
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity,GP Pressure
     0.0,0.000365,0.000000, 21,0.002689,0.000000,  25.679,   95
     0.2,0.000372,0.000000, 21,0.002689,0.000000,  25.677,   94
     0.4,0.000379,0.000000, 21,0.002689,0.000000,  25.679,   93
     0.6,0.000368,0.000000, 21,0.002689,0.000000,  25.677,   94
     0.8,0.000000,0.000000, 21,0.000000,0.000000,  25.680,   94
     1.0,0.000000,0.000000, 21,0.000000,0.000000,  25.682,   94
     1.2,0.000000,0.000000, 21,0.000000,0.000000,  25.682,   94
     1.4,0.000000,0.000000, 21,0.000000,0.000000,  25.685,   98
     1.6,0.000000,0.000000, 21,0.000000,0.000000,  25.684,  103
     1.8,0.000000,0.000000, 21,0.000000,0.000000,  25.680,  100
     2.0,0.000000,0.000000, 21,0.000000,0.000000,  25.679,   97
     2.2,0.000000,0.000000, 21,0.000000,0.000000,  25.675,   96
     2.4,0.000000,0.000000, 21,0.000000,0.000000,  25.674,   94
     2.6,0.000000,0.000000, 21,0.000000,0.000000,  25.675,   95
     2.8,0.000000,0.000000, 21,0.000000,0.000000,  25.674,   95
     3.0,0.000000,0.000000, 21,0.000000,0.000000,  25.672,   96
     3.2,0.000000,0.000000, 21,0.000000,0.000000,  25.671,   96
     3.4,0.000000,0.000000, 21,0.000000,0.000000,  25.673,   94
     3.6,0.000000,0.000000, 21,0.000000,0.000000,  25.671,   93
     3.8,0.000000,0.000000, 21,0.000000,0.000000,  25.669,   93
     4.0,0.000000,0.000000, 21,0.000000,0.000000,  25.670,   94
     4.2,0.000000,0.000000, 21,0.000000,0.000000,  25.673,   96
     4.4,-0.000003,0.000000, 21,0.000000,0.000003,  25.667,   98
     4.6,-0.000009,-0.000003, 21,-0.000101,-0.000033,  25.666,   96
     4.8,-0.000005,-0.000001, 21,-0.000095,-0.000033,  25.666,   94
