Run Name,jhm_28%
Run Date,03:17:30 PM   03-19-08
Method Name,28%B-Isocratic
Export Format Version, 1.00
Method ID,  439
Points/Second, 5.00
Number of Records,   6622
Offset from Run Start Time,00:00:00
Run End Time,00:22:06
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity,Volume
     0.0,0.000196,0.000000, 28,-0.000002,-0.000007,  29.396,     0.0
     0.2,0.000207,0.000000, 28,0.000090,-0.000007,  29.391,     0.0
     0.4,0.000176,0.000000, 28,0.000195,0.000007,  29.388,     0.0
     0.6,0.000174,0.000000, 28,0.000296,0.000007,  29.392,     0.0
     0.8,0.000000,0.000000, 28,0.000340,0.000007,  29.389,     0.0
     1.0,0.000000,0.000000, 28,0.000362,0.000021,  29.388,     0.0
     1.2,0.000000,0.000000, 28,0.000352,0.000007,  29.388,     0.0
     1.4,0.000000,0.000000, 28,0.000358,0.000007,  29.384,     0.0
     1.6,0.000000,0.000000, 28,0.000366,0.000021,  29.385,     0.0
     1.8,0.000000,0.000000, 28,0.000352,0.000007,  29.384,     0.0
     2.0,0.000000,0.000000, 28,0.000425,0.000007,  29.382,     0.0
     2.2,0.000000,0.000000, 28,0.000540,0.000007,  29.381,     0.0
     2.4,0.000000,0.000000, 28,0.000000,0.000000,  29.381,     0.0
     2.6,0.000000,0.000000, 28,0.000000,0.000000,  29.380,     0.0
     2.8,0.000000,0.000000, 28,0.000000,0.000000,  29.382,     0.0
     3.0,0.000000,0.000000, 28,0.000000,0.000000,  29.380,     0.1
     3.2,0.000000,0.000000, 28,0.000000,0.000000,  29.378,     0.1
     3.4,0.000000,0.000000, 28,0.000000,0.000000,  29.373,     0.1
     3.6,0.000000,0.000000, 28,0.000000,0.000000,  29.375,     0.1
     3.8,0.000000,0.000000, 28,0.000000,0.000000,  29.375,     0.1
     4.0,0.000000,-0.000001, 28,0.000000,0.000000,  29.370,     0.1
     4.2,-0.000004,-0.000007, 28,0.000000,0.000000,  29.368,     0.1
     4.4,-0.000004,-0.000002, 28,0.000000,0.000000,  29.360,     0.1
     4.6,-0.000009,-0.000001, 28,0.000000,0.000000,  29.366,     0.1
     4.8,-0.000004,0.000000, 28,0.000000,0.000000,  29.361,     0.1
     5.0,-0.000009,-0.000003, 28,0.000000,0.000000,  29.357,     0.1
     5.2,0.000002,-0.000000, 28,0.000000,0.000000,  29.358,     0.1
     5.4,0.000007,-0.000001, 28,0.000000,0.000000,  29.357,     0.1
     5.6,0.000002,0.000001, 28,0.000000,0.000000,  29.354,     0.1
     5.8,0.000005,0.000001, 28,0.000000,0.000000,  29.353,     0.1
     6.0,0.000002,0.000002, 28,0.000000,0.000000,  29.351,     0.1
     6.2,-0.000001,0.000002, 28,0.000000,0.000000,  29.352,     0.1
     6.4,0.000002,-0.000002, 28,0.000000,0.000000,  29.347,     0.1
     6.6,0.000002,-0.000009, 28,-0.000013,0.000000,  29.346,     0.1
     6.8,-0.000001,-0.000015, 28,-0.000027,-0.000035,  29.346,     0.1
     7.0,0.000002,-0.000015, 28,-0.000037,-0.000021,  29.344,     0.1
     7.2,0.000002,-0.000009, 28,-0.000059,-0.000035,  29.345,     0.1
     7.4,-0.000001,-0.000009, 28,-0.000074,-0.000035,  29.343,     0.1
     7.6,0.000002,-0.000009, 28,-0.000099,-0.000035,  29.342,     0.1
     7.8,0.000002,-0.000011, 28,-0.000108,-0.000021,  29.344,     0.1
     8.0,-0.000001,-0.000009, 28,-0.000109,-0.000035,  29.339,     0.1
     8.2,0.000002,-0.000008, 28,-0.000097,-0.000035,  29.341,     0.1
     8.4,0.000002,-0.000009, 28,-0.000097,-0.000007,  29.336,     0.1
     8.6,0.000002,-0.000006, 28,-0.000101,-0.000007,  29.339,     0.1
     8.8,0.000005,-0.000008, 28,-0.000097,-0.000007,  29.339,     0.1
     9.0,0.000002,-0.000012, 28,-0.000097,0.000007,  29.335,     0.2
     9.2,0.000002,-0.000013, 28,-0.000095,-0.000007,  29.335,     0.2
     9.4,-0.000001,-0.000012, 28,-0.000091,-0.000042,  29.335,     0.2
     9.6,0.000005,-0.000014, 28,-0.000076,-0.000027,  29.331,     0.2
     9.8,0.000005,-0.000017, 28,-0.000056,-0.000042,  29.332,     0.2
    10.0,0.000002,-0.000018, 28,-0.000036,-0.000062,  29.329,     0.2
    10.2,-0.000001,-0.000018, 28,-0.000301,-0.000062,  29.331,     0.2
    10.4,-0.000003,-0.000019, 28,-0.000709,-0.000027,  29.328,     0.2
    10.6,-0.000006,-0.000018, 28,-0.001262,-0.000013,  29.327,     0.2
    10.8,-0.000005,-0.000017, 28,-0.001299,-0.000027,  29.322,     0.2
    11.0,-0.000002,-0.000017, 28,-0.001146,-0.000027,  29.320,     0.2
    11.2,-0.000005,-0.000015, 28,-0.000798,-0.000027,  29.316,     0.2
    11.4,-0.000008,-0.000015, 28,-0.000653,-0.000027,  29.316,     0.2
    11.6,-0.000008,-0.000018, 28,-0.000523,-0.000042,  29.315,     0.2
    11.8,-0.000011,-0.000017, 28,-0.000397,-0.000027,  29.312,     0.2
    12.0,-0.000005,-0.000020, 28,-0.000310,-0.000027,  29.313,     0.2
    12.2,0.000002,-0.000023, 28,-0.000252,-0.000027,  29.313,     0.2
    12.4,-0.000001,-0.000022, 28,-0.000228,-0.000013,  29.311,     0.2
    12.6,0.000002,-0.000016, 28,-0.000198,-0.000027,  29.311,     0.2
