Run Name,jhm_50%
Run Date,02:00:43 PM   03-19-08
Method Name,50%B
Export Format Version, 1.00
Method ID,  435
Points/Second, 5.00
Number of Records,   1921
Offset from Run Start Time,00:00:00
Run End Time,00:06:30
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity,Volume
     0.0,0.005051,0.004083, 50,0.039289,0.005190,  45.888,     0.0
     0.2,0.005043,0.004076, 50,0.039304,0.005190,  45.891,     0.0
     0.4,0.005046,0.004077, 50,0.039333,0.005204,  45.892,     0.0
     0.6,0.005044,0.004073, 50,0.039374,0.005169,  45.889,     0.0
     0.8,0.005039,0.004067, 50,0.039394,0.005190,  45.884,     0.0
     1.0,0.005046,0.004070, 50,0.039409,0.005204,  45.880,     0.0
     1.2,0.005049,0.004070, 50,0.039422,0.005169,  45.883,     0.0
     1.4,0.005046,0.004070, 50,0.039428,0.005169,  45.884,     0.0
     1.6,0.005049,0.004072, 50,0.039433,0.005183,  45.880,     0.0
     1.8,0.005054,0.004074, 50,0.039425,0.005148,  45.879,     0.0
     2.0,0.005049,0.004076, 50,0.039420,0.005169,  45.875,     0.0
     2.2,0.005049,0.004078, 50,0.039416,0.005183,  45.873,     0.0
     2.4,0.005049,0.004075, 50,0.039406,0.005134,  45.873,     0.0
     2.6,0.005051,0.004079, 50,0.039396,0.005155,  45.866,     0.0
     2.8,0.005061,0.004081, 50,0.039354,0.005169,  45.868,     0.0
     3.0,0.005076,0.004081, 50,0.039292,0.005134,  45.865,     0.1
     3.2,0.005070,0.004081, 50,0.039223,0.005183,  45.861,     0.1
     3.4,0.005071,0.004077, 50,0.039232,0.005197,  45.863,     0.1
     3.6,0.005067,0.004076, 50,0.039271,0.005148,  45.855,     0.1
     3.8,0.005059,0.004072, 50,0.039342,0.005183,  45.857,     0.1
     4.0,0.005064,0.004074, 50,0.039347,0.005197,  45.857,     0.1
     4.2,0.005064,0.004076, 50,0.039329,0.005148,  45.856,     0.1
     4.4,0.005061,0.004073, 50,0.039286,0.005183,  45.851,     0.1
     4.6,0.005067,0.004077, 50,0.039253,0.005197,  45.837,     0.1
     4.8,0.005127,0.004073, 50,0.039210,0.005148,  45.838,     0.1
     5.0,0.005157,0.000000, 50,0.038760,0.005169,  45.838,     0.1
     5.2,0.005150,0.000000, 50,0.038760,0.005183,  45.836,     0.1
     5.4,0.005125,0.000000, 50,0.038760,0.005169,  45.837,     0.1
     5.6,0.000000,0.000000, 50,0.038760,0.005190,  45.836,     0.1
     5.8,0.000000,0.000000, 50,0.000000,0.005190,  45.843,     0.1
     6.0,0.000000,0.000000, 50,0.000000,0.005190,  45.844,     0.1
     6.2,0.000000,0.000000, 50,0.000000,0.000000,  45.846,     0.1
     6.4,0.000000,0.000000, 50,0.000000,0.000000,  45.832,     0.1
     6.6,0.000000,0.000000, 50,0.000000,0.000000,  45.826,     0.1
     6.8,0.000000,0.000000, 50,0.000000,0.000000,  45.822,     0.1
     7.0,0.000000,0.000000, 50,0.000000,0.000000,  45.818,     0.1
     7.2,0.000000,0.000000, 50,0.000000,0.000000,  45.819,     0.1
     7.4,0.000000,0.000000, 50,0.000000,0.000000,  45.821,     0.1
