Run Name,28% CRL group 12 4 2 14
Run Date,03:45:15 PM   04-02-14
Method Name,28% CRL group 12 4 2 14
Export Format Version, 1.00
Method ID, 2003
Points/Second, 5.00
Number of Records,   4830
Offset from Run Start Time,00:00:00
Run End Time,00:16:06
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,Conductivity,GP Pressure
     0.0,0.000230, 28,  31.869,  104
     0.2,0.000230, 28,  31.873,  102
     0.4,0.000230, 28,  31.873,  100
     0.6,0.000230, 28,  31.877,  102
     0.8,0.000224, 28,  31.882,  104
     1.0,0.000224, 28,  31.880,  104
     1.2,0.000147, 28,  31.885,  104
     1.4,0.000157, 28,  31.887,  102
     1.6,0.000164, 28,  31.888,  101
     1.8,0.000149, 28,  31.892,  102
     2.0,0.000000, 28,  31.895,  103
     2.2,0.000000, 28,  31.891,  102
     2.4,0.000000, 28,  31.899,  102
     2.6,0.000000, 28,  31.898,  102
     2.8,0.000000, 28,  31.901,  102
     3.0,0.000000, 28,  31.908,  101
     3.2,0.000000, 28,  31.910,  100
     3.4,0.000000, 28,  31.912,  102
     3.6,0.000000, 28,  31.913,  103
     3.8,0.000000, 28,  31.914,  105
     4.0,0.000000, 28,  31.919,  106
     4.2,0.000000, 28,  31.919,  104
     4.4,0.000000, 28,  31.920,  103
     4.6,0.000000, 28,  31.921,  101
     4.8,0.000000, 28,  31.924,  100
     5.0,0.000000, 28,  31.928,  102
     5.2,0.000000, 28,  31.927,  103
     5.4,-0.000005, 28,  31.927,  104
     5.6,-0.000003, 28,  31.930,  104
     5.8,0.000000, 28,  31.927,  104
     6.0,0.000000, 28,  31.927,  103
     6.2,0.000003, 28,  31.928,  102
     6.4,0.000003, 28,  31.929,  100
     6.6,0.000003, 28,  31.934,  100
     6.8,0.000008, 28,  31.938,  101
     7.0,0.000011, 28,  31.937,  101
     7.2,0.000014, 28,  31.932,  102
     7.4,0.000016, 28,  31.936,  102
     7.6,0.000022, 28,  31.936,  102
     7.8,0.000022, 28,  31.938,  103
     8.0,0.000025, 28,  31.939,  104
     8.2,0.000030, 28,  31.937,  104
     8.4,0.000036, 28,  31.938,  103
     8.6,0.000038, 28,  31.936,  103
     8.8,0.000044, 28,  31.937,  102
     9.0,0.000047, 28,  31.936,  101
     9.2,0.000052, 28,  31.936,  101
     9.4,0.000052, 28,  31.940,  101
     9.6,0.000049, 28,  31.941,  101
     9.8,0.000052, 28,  31.942,  103
    10.0,0.000045, 28,  31.941,  105
    10.2,0.000048, 28,  31.941,  104
    10.4,0.000048, 28,  31.942,  102
    10.6,0.000039, 28,  31.944,  101
    10.8,0.000040, 28,  31.946,  100
    11.0,0.000040, 28,  31.954,  102
    11.2,0.000033, 28,  31.955,  104
    11.4,0.000043, 28,  31.956,  104
    11.6,0.000043, 28,  31.958,  104
    11.8,0.000043, 28,  31.959,  102
    12.0,0.000040, 28,  31.960,  101
    12.2,0.000037, 28,  31.961,  100
    12.4,0.000037, 28,  31.961,   99
    12.6,0.000033, 28,  31.965,  100
    12.8,0.000040, 28,  31.965,  102
    13.0,0.000040, 28,  31.968,  102
    13.2,0.000036, 28,  31.968,  102
    13.4,0.000040, 28,  31.971,  102
    13.6,0.000037, 28,  31.973,  103
    13.8,0.000034, 28,  31.975,  103
    14.0,0.000036, 28,  31.976,  103
    14.2,0.000036, 28,  31.978,  102
    14.4,0.000036, 28,  31.981,  101
    14.6,0.000038, 28,  31.981,  101
    14.8,0.000041, 28,  31.980,  101
    15.0,0.000044, 28,  31.989,  100
    15.2,0.000041, 28,  31.987,   99
    15.4,0.000041, 28,  31.985,  100
    15.6,0.000044, 28,  31.984,  101
    15.8,0.000041, 28,  31.983,  103
    16.0,0.000041, 28,  31.984,  105
    16.2,0.000044, 28,  31.981,  103
    16.4,0.000041, 28,  31.983,  101
    16.6,0.000041, 28,  31.982,  101
    16.8,0.000047, 28,  31.982,  101
    17.0,0.000047, 28,  31.985,  101
    17.2,0.000049, 28,  31.986,  101
    17.4,0.000049, 28,  31.986,  102
    17.6,0.000049, 28,  31.987,  103
    17.8,0.000049, 28,  31.989,  102
    18.0,0.000047, 28,  31.992,  100
    18.2,0.000044, 28,  31.986,  100
    18.4,0.000041, 28,  31.982,   99
    18.6,0.000036, 28,  31.988,  102
    18.8,0.000030, 28,  31.987,  105
    19.0,0.000027, 28,  31.987,  104
    19.2,0.000022, 28,  31.988,  102
    19.4,0.000019, 28,  31.985,  102
    19.6,0.000019, 28,  31.980,  103
    19.8,0.000012, 28,  31.985,  101
    20.0,0.000019, 28,  31.983,   99
    20.2,0.000019, 28,  31.987,  100
    20.4,0.000020, 28,  31.980,  100
    20.6,0.000026, 28,  31.979,  100
    20.8,0.000028, 28,  31.979,  101
    21.0,0.000019, 28,  31.980,  100
    21.2,0.000021, 28,  31.985,  100
    21.4,0.000011, 28,  31.982,  100
    21.6,0.000007, 28,  31.978,  100
    21.8,0.000003, 28,  31.981,  101
    22.0,0.000009, 28,  31.983,  102
    22.2,0.000012, 28,  31.984,  102
    22.4,0.000005, 28,  31.981,  102
    22.6,0.000009, 28,  31.985,  102
    22.8,0.000009, 28,  31.984,  101
    23.0,0.000003, 28,  31.989,  103
    23.2,0.000004, 28,  31.987,  105
    23.4,0.000004, 28,  31.986,  105
    23.6,0.000000, 28,  31.987,  105
    23.8,-0.000003, 28,  31.985,  103
    24.0,-0.000003, 28,  31.988,  101
    24.2,-0.000003, 28,  31.984,  101
    24.4,-0.000005, 28,  31.987,  101
    24.6,-0.000005, 28,  31.991,  102
    24.8,-0.000005, 28,  31.990,  104
    25.0,-0.000008, 28,  31.993,  103
    25.2,-0.000008, 28,  32.000,  102
    25.4,-0.000012, 28,  31.998,  102
    25.6,-0.000015, 28,  31.996,  102
    25.8,-0.000018, 28,  32.000,  101
    26.0,-0.000024, 28,  31.995,  101
    26.2,-0.000020, 28,  32.000,  100
    26.4,-0.000023, 28,  32.000,  100
    26.6,-0.000023, 28,  32.002,   99
    26.8,-0.000014, 28,  32.001,   98
    27.0,-0.000014, 28,  32.006,  100
    27.2,-0.000014, 28,  32.006,  101
    27.4,-0.000016, 28,  32.007,  103
    27.6,-0.000014, 28,  32.007,  104
    27.8,-0.000014, 28,  32.007,  104
    28.0,-0.000010, 28,  32.009,  104
    28.2,-0.000007, 28,  32.008,  103
    28.4,-0.000014, 28,  32.007,  103
    28.6,-0.000010, 28,  32.009,  101
    28.8,-0.000010, 28,  32.010,  100
    29.0,-0.000007, 28,  32.010,   99
    29.2,-0.000007, 28,  32.015,   99
    29.4,-0.000004, 28,  32.016,  101
    29.6,-0.000004, 28,  32.016,  102
    29.8,-0.000007, 28,  32.016,  101
    30.0,-0.000014, 28,  32.014,  100
    30.2,-0.000016, 28,  32.011,  101
    30.4,-0.000016, 28,  32.013,  102
    30.6,-0.000014, 28,  32.011,  103
    30.8,-0.000014, 28,  32.009,  105
    31.0,-0.000016, 28,  32.011,  103
    31.2,-0.000012, 28,  32.008,  101
    31.4,-0.000010, 28,  32.004,  102
    31.6,-0.000016, 28,  32.002,  102
    31.8,-0.000010, 28,  32.006,  102
    32.0,-0.000007, 28,  32.001,  101
    32.2,-0.000016, 28,  32.001,  101
    32.4,-0.000012, 28,  32.000,  100
    32.6,-0.000010, 28,  31.999,  100
    32.8,-0.000019, 28,  31.996,  100
    33.0,-0.000015, 28,  31.991,  100
    33.2,-0.000012, 28,  31.996,  100
    33.4,-0.000019, 28,  31.991,  104
    33.6,-0.000012, 28,  31.993,  108
    33.8,-0.000010, 28,  31.989,  106
    34.0,-0.000016, 28,  31.991,  104
    34.2,-0.000007, 28,  31.988,  102
    34.4,-0.000004, 28,  31.986,  101
    34.6,-0.000008, 28,  31.988,  100
    34.8,-0.000005, 28,  31.989,  100
    35.0,-0.000003, 28,  31.986,  100
    35.2,0.000000, 28,  31.987,   99
    35.4,-0.000003, 28,  31.986,  102
    35.6,-0.000003, 28,  31.985,  104
    35.8,-0.000007, 28,  31.986,  103
    36.0,-0.000009, 28,  31.986,  102
    36.2,-0.000009, 28,  31.984,  102
    36.4,-0.000013, 28,  31.986,  102
    36.6,-0.000009, 28,  31.980,  103
    36.8,-0.000009, 28,  31.982,  103
    37.0,-0.000016, 28,  31.979,  102
    37.2,-0.000012, 28,  31.981,  100
    37.4,-0.000012, 28,  31.979,  102
    37.6,-0.000016, 28,  31.977,  104
    37.8,-0.000009, 28,  31.985,  103
    38.0,-0.000007, 28,  31.985,  102
    38.2,-0.000016, 28,  31.981,  103
    38.4,-0.000004, 28,  31.982,  104
    38.6,-0.000007, 28,  31.983,  102
    38.8,-0.000004, 28,  31.979,  101
    39.0,-0.000004, 28,  31.984,  101
    39.2,-0.000004, 28,  31.986,  101
    39.4,-0.000001, 28,  31.986,  104
    39.6,-0.000004, 28,  31.989,  106
    39.8,0.000007, 28,  31.987,  104
    40.0,0.000009, 28,  31.988,  103
    40.2,0.000000, 28,  31.988,  101
    40.4,0.000007, 28,  31.986,  100
    40.6,0.000009, 28,  31.988,  101
    40.8,0.000000, 28,  31.987,  101
