Run Name,36% CRL group 12 4 2 14
Run Date,01:48:02 PM   04-02-14
Method Name,36% CRL group 12 4 2 14
Export Format Version, 1.00
Method ID, 1995
Points/Second, 5.00
Number of Records,   3960
Offset from Run Start Time,00:00:00
Run End Time,00:13:11
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,Conductivity,GP Pressure
     0.0,0.000328, 36,  38.762,  106
     0.2,0.000341, 36,  38.760,  106
     0.4,0.000334, 36,  38.757,  106
     0.6,0.000361, 36,  38.754,  105
     0.8,0.000000, 36,  38.756,  104
     1.0,0.000000, 36,  38.756,  106
     1.2,0.000000, 36,  38.757,  107
     1.4,0.000000, 36,  38.755,  106
     1.6,0.000000, 36,  38.755,  105
     1.8,0.000000, 36,  38.752,  106
     2.0,0.000000, 36,  38.754,  106
     2.2,0.000000, 36,  38.754,  106
     2.4,0.000000, 36,  38.751,  106
     2.6,0.000000, 36,  38.753,  106
     2.8,0.000000, 36,  38.751,  106
     3.0,0.000000, 36,  38.752,  106
     3.2,0.000000, 36,  38.750,  107
     3.4,0.000000, 36,  38.755,  107
     3.6,0.000000, 36,  38.751,  107
     3.8,0.000000, 36,  38.750,  108
     4.0,0.000000, 36,  38.751,  108
     4.2,-0.000004, 36,  38.753,  106
     4.4,-0.000011, 36,  38.757,  105
     4.6,-0.000020, 36,  38.759,  105
     4.8,-0.000016, 36,  38.760,  105
     5.0,-0.000023, 36,  38.759,  105
     5.2,-0.000023, 36,  38.755,  105
     5.4,-0.000026, 36,  38.764,  105
     5.6,-0.000032, 36,  38.763,  105
     5.8,-0.000032, 36,  38.765,  107
     6.0,-0.000029, 36,  38.766,  109
     6.2,-0.000035, 36,  38.760,  108
     6.4,-0.000032, 36,  38.768,  106
     6.6,-0.000029, 36,  38.769,  104
     6.8,-0.000035, 36,  38.769,  102
     7.0,-0.000032, 36,  38.777,  104
     7.2,-0.000029, 36,  38.773,  107
     7.4,-0.000032, 36,  38.775,  107
     7.6,-0.000027, 36,  38.774,  106
     7.8,-0.000018, 36,  38.773,  107
     8.0,-0.000019, 36,  38.778,  107
     8.2,-0.000016, 36,  38.782,  106
     8.4,-0.000007, 36,  38.778,  104
     8.6,-0.000011, 36,  38.780,  105
     8.8,-0.000008, 36,  38.784,  106
     9.0,-0.000004, 36,  38.783,  107
     9.2,-0.000004, 36,  38.781,  109
     9.4,-0.000001, 36,  38.781,  110
     9.6,-0.000001, 36,  38.783,  111
     9.8,-0.000001, 36,  38.785,  109
    10.0,-0.000001, 36,  38.786,  107
    10.2,-0.000001, 36,  38.789,  107
    10.4,-0.000001, 36,  38.790,  106
    10.6,-0.000005, 36,  38.792,  106
    10.8,-0.000005, 36,  38.791,  106
    11.0,0.000004, 36,  38.793,  106
    11.2,0.000000, 36,  38.792,  107
    11.4,0.000003, 36,  38.795,  106
    11.6,0.000006, 36,  38.793,  105
    11.8,0.000011, 36,  38.792,  105
    12.0,0.000011, 36,  38.800,  106
    12.2,0.000011, 36,  38.799,  107
    12.4,0.000011, 36,  38.795,  108
    12.6,0.000011, 36,  38.798,  106
    12.8,0.000006, 36,  38.801,  105
    13.0,0.000006, 36,  38.797,  106
    13.2,0.000003, 36,  38.799,  107
    13.4,0.000003, 36,  38.802,  107
    13.6,0.000006, 36,  38.802,  108
    13.8,0.000000, 36,  38.807,  106
    14.0,-0.000002, 36,  38.803,  105
    14.2,-0.000002, 36,  38.803,  105
    14.4,-0.000002, 36,  38.806,  105
    14.6,-0.000005, 36,  38.805,  105
    14.8,-0.000005, 36,  38.808,  105
    15.0,-0.000002, 36,  38.808,  104
    15.2,-0.000005, 36,  38.809,  104
    15.4,-0.000005, 36,  38.809,  106
    15.6,-0.000005, 36,  38.809,  107
    15.8,-0.000008, 36,  38.815,  108
    16.0,-0.000008, 36,  38.812,  109
    16.2,-0.000011, 36,  38.815,  107
    16.4,-0.000007, 36,  38.827,  104
    16.6,-0.000016, 36,  38.827,  105
    16.8,-0.000016, 36,  38.823,  106
    17.0,-0.000012, 36,  38.831,  106
    17.2,-0.000019, 36,  38.829,  106
    17.4,-0.000022, 36,  38.831,  106
    17.6,-0.000022, 36,  38.829,  105
    17.8,-0.000019, 36,  38.828,  106
    18.0,-0.000019, 36,  38.834,  106
    18.2,-0.000019, 36,  38.838,  106
    18.4,-0.000016, 36,  38.834,  105
    18.6,-0.000019, 36,  38.838,  105
    18.8,-0.000024, 36,  38.842,  105
    19.0,-0.000027, 36,  38.836,  108
    19.2,-0.000027, 36,  38.838,  111
    19.4,-0.000034, 36,  38.842,  109
    19.6,-0.000027, 36,  38.842,  107
    19.8,-0.000027, 36,  38.844,  107
    20.0,-0.000030, 36,  38.850,  106
    20.2,-0.000032, 36,  38.850,  106
    20.4,-0.000032, 36,  38.848,  106
    20.6,-0.000035, 36,  38.855,  105
    20.8,-0.000038, 36,  38.856,  104
    21.0,-0.000038, 36,  38.853,  108
    21.2,-0.000038, 36,  38.854,  111
    21.4,-0.000038, 36,  38.859,  108
    21.6,-0.000038, 36,  38.853,  105
    21.8,-0.000038, 36,  38.859,  105
    22.0,-0.000038, 36,  38.863,  106
    22.2,-0.000038, 36,  38.861,  106
    22.4,-0.000038, 36,  38.856,  106
    22.6,-0.000038, 36,  38.858,  106
    22.8,-0.000045, 36,  38.862,  107
    23.0,-0.000045, 36,  38.863,  106
    23.2,-0.000045, 36,  38.864,  106
    23.4,-0.000045, 36,  38.865,  108
    23.6,-0.000045, 36,  38.869,  110
    23.8,-0.000038, 36,  38.868,  108
    24.0,-0.000031, 36,  38.862,  105
    24.2,-0.000029, 36,  38.871,  105
    24.4,-0.000035, 36,  38.864,  105
    24.6,-0.000035, 36,  38.864,  105
    24.8,-0.000030, 36,  38.867,  105
    25.0,-0.000030, 36,  38.869,  106
    25.2,-0.000034, 36,  38.866,  106
    25.4,-0.000031, 36,  38.865,  106
    25.6,-0.000031, 36,  38.864,  105
    25.8,-0.000035, 36,  38.867,  106
    26.0,-0.000038, 36,  38.865,  108
    26.2,-0.000034, 36,  38.863,  107
    26.4,-0.000031, 36,  38.863,  105
    26.6,-0.000031, 36,  38.863,  105
    26.8,-0.000031, 36,  38.861,  104
    27.0,-0.000028, 36,  38.861,  107
    27.2,-0.000028, 36,  38.866,  109
    27.4,-0.000028, 36,  38.861,  108
    27.6,-0.000028, 36,  38.855,  107
    27.8,-0.000032, 36,  38.858,  107
    28.0,-0.000023, 36,  38.857,  106
    28.2,-0.000023, 36,  38.861,  105
    28.4,-0.000027, 36,  38.859,  103
    28.6,-0.000017, 36,  38.859,  104
    28.8,-0.000015, 36,  38.862,  105
    29.0,-0.000002, 36,  38.861,  107
    29.2,-0.000002, 36,  38.856,  108
    29.4,-0.000002, 36,  38.858,  108
    29.6,0.000000, 36,  38.857,  107
    29.8,0.000003, 36,  38.857,  108
    30.0,-0.000001, 36,  38.860,  108
    30.2,-0.000002, 36,  38.861,  107
    30.4,-0.000009, 36,  38.859,  105
    30.6,-0.000002, 36,  38.859,  106
    30.8,0.000003, 36,  38.857,  106
    31.0,-0.000001, 36,  38.859,  106
    31.2,0.000009, 36,  38.856,  107
    31.4,0.000012, 36,  38.855,  105
    31.6,0.000002, 36,  38.856,  104
    31.8,0.000009, 36,  38.855,  104
    32.0,0.000018, 36,  38.855,  105
    32.2,0.000018, 36,  38.856,  106
    32.4,0.000025, 36,  38.852,  107
    32.6,0.000028, 36,  38.854,  107
    32.8,0.000028, 36,  38.857,  107
