Run Name,20% CRL group 12 4 2 14
Run Date,04:29:26 PM   04-02-14
Method Name,20% CRL group 12 4 2 14
Export Format Version, 1.00
Method ID, 2006
Points/Second, 5.00
Number of Records,   2640
Offset from Run Start Time,00:00:00
Run End Time,00:08:48
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,Conductivity,GP Pressure
     0.0,0.000087, 20,  24.852,   99
     0.2,0.000056, 20,  24.849,  101
     0.4,0.000068, 20,  24.852,  102
     0.6,0.000068, 20,  24.849,  101
     0.8,0.000000, 20,  24.851,  100
     1.0,0.000000, 20,  24.850,  101
     1.2,0.000000, 20,  24.850,  101
     1.4,0.000000, 20,  24.846,  100
     1.6,0.000000, 20,  24.846,  100
     1.8,0.000000, 20,  24.842,  101
     2.0,0.000000, 20,  24.839,  102
     2.2,0.000000, 20,  24.841,  100
     2.4,0.000000, 20,  24.836,   99
     2.6,0.000000, 20,  24.837,  100
     2.8,0.000000, 20,  24.831,  100
     3.0,0.000000, 20,  24.830,  101
     3.2,0.000000, 20,  24.830,  101
     3.4,0.000000, 20,  24.827,  102
     3.6,0.000000, 20,  24.826,  102
     3.8,0.000000, 20,  24.824,  102
     4.0,0.000000, 20,  24.822,  101
     4.2,0.000007, 20,  24.818,  101
     4.4,0.000000, 20,  24.818,  100
     4.6,0.000007, 20,  24.812,  102
     4.8,0.000007, 20,  24.810,  104
     5.0,0.000007, 20,  24.807,  103
     5.2,0.000000, 20,  24.803,  101
     5.4,0.000007, 20,  24.804,  103
     5.6,0.000007, 20,  24.804,  105
     5.8,0.000000, 20,  24.798,  104
     6.0,0.000007, 20,  24.792,  102
     6.2,0.000009, 20,  24.794,  102
     6.4,0.000003, 20,  24.794,  101
     6.6,0.000009, 20,  24.795,  101
     6.8,0.000012, 20,  24.796,  101
     7.0,0.000018, 20,  24.791,  101
     7.2,0.000024, 20,  24.789,  102
     7.4,0.000027, 20,  24.791,  101
     7.6,0.000023, 20,  24.790,   99
     7.8,0.000023, 20,  24.786,  101
     8.0,0.000029, 20,  24.792,  102
     8.2,0.000031, 20,  24.787,  102
     8.4,0.000041, 20,  24.789,  102
     8.6,0.000043, 20,  24.787,  102
     8.8,0.000040, 20,  24.789,  101
     9.0,0.000037, 20,  24.789,  101
     9.2,0.000037, 20,  24.790,  102
     9.4,0.000037, 20,  24.794,  101
     9.6,0.000037, 20,  24.794,  100
     9.8,0.000037, 20,  24.794,  101
    10.0,0.000030, 20,  24.793,  101
    10.2,0.000034, 20,  24.794,  100
    10.4,0.000031, 20,  24.796,   99
    10.6,0.000022, 20,  24.798,   99
    10.8,0.000022, 20,  24.798,  100
    11.0,0.000022, 20,  24.798,  101
    11.2,0.000018, 20,  24.793,  102
    11.4,0.000025, 20,  24.796,  101
    11.6,0.000022, 20,  24.794,  101
    11.8,0.000018, 20,  24.798,  101
    12.0,0.000025, 20,  24.801,  101
    12.2,0.000022, 20,  24.798,  101
    12.4,0.000018, 20,  24.803,  101
    12.6,0.000025, 20,  24.797,  100
    12.8,0.000022, 20,  24.802,  100
    13.0,0.000018, 20,  24.807,  100
    13.2,0.000018, 20,  24.805,  100
    13.4,0.000018, 20,  24.807,  101
    13.6,0.000011, 20,  24.807,  103
    13.8,0.000011, 20,  24.810,  101
    14.0,0.000018, 20,  24.803,  100
    14.2,0.000018, 20,  24.812,  101
    14.4,0.000022, 20,  24.814,  102
    14.6,0.000033, 20,  24.812,  101
    14.8,0.000038, 20,  24.813,  101
    15.0,0.000034, 20,  24.817,  101
    15.2,0.000037, 20,  24.818,  102
    15.4,0.000040, 20,  24.817,  101
    15.6,0.000036, 20,  24.819,  100
    15.8,0.000037, 20,  24.822,  100
    16.0,0.000033, 20,  24.827,  100
    16.2,0.000036, 20,  24.829,  102
    16.4,0.000038, 20,  24.831,  103
    16.6,0.000041, 20,  24.835,  102
    16.8,0.000041, 20,  24.837,  100
    17.0,0.000050, 20,  24.834,  100
    17.2,0.000049, 20,  24.840,  100
    17.4,0.000052, 20,  24.840,   99
    17.6,0.000057, 20,  24.841,   98
    17.8,0.000054, 20,  24.846,  100
    18.0,0.000056, 20,  24.845,  102
    18.2,0.000050, 20,  24.848,  100
    18.4,0.000056, 20,  24.858,   99
    18.6,0.000059, 20,  24.853,  100
    18.8,0.000062, 20,  24.856,  101
    19.0,0.000064, 20,  24.860,  101
    19.2,0.000061, 20,  24.861,  102
    19.4,0.000058, 20,  24.861,  102
    19.6,0.000062, 20,  24.863,  102
    19.8,0.000055, 20,  24.861,  101
    20.0,0.000052, 20,  24.867,  100
    20.2,0.000054, 20,  24.871,  100
    20.4,0.000047, 20,  24.870,  100
    20.6,0.000044, 20,  24.873,  100
    20.8,0.000045, 20,  24.874,  100
    21.0,0.000036, 20,  24.870,   99
    21.2,0.000033, 20,  24.872,   99
    21.4,0.000034, 20,  24.877,  102
    21.6,0.000028, 20,  24.875,  105
    21.8,0.000032, 20,  24.875,  103
    22.0,0.000038, 20,  24.876,  101
    22.2,0.000032, 20,  24.881,  100
    22.4,0.000029, 20,  24.876,  100
    22.6,0.000026, 20,  24.877,  100
    22.8,0.000019, 20,  24.879,  101
    23.0,0.000019, 20,  24.880,  101
    23.2,0.000023, 20,  24.879,  102
    23.4,0.000014, 20,  24.881,  101
    23.6,0.000014, 20,  24.884,  100
    23.8,0.000015, 20,  24.884,  100
    24.0,0.000009, 20,  24.888,  101
    24.2,0.000009, 20,  24.887,  102
    24.4,0.000015, 20,  24.884,  103
    24.6,0.000011, 20,  24.886,  101
    24.8,0.000006, 20,  24.881,  100
    25.0,0.000007, 20,  24.879,  101
    25.2,0.000000, 20,  24.879,  103
    25.4,0.000007, 20,  24.879,  102
    25.6,0.000011, 20,  24.877,  101
    25.8,0.000004, 20,  24.879,  102
    26.0,0.000011, 20,  24.874,  103
    26.2,0.000005, 20,  24.874,  101
    26.4,0.000005, 20,  24.875,   99
    26.6,-0.000001, 20,  24.874,   99
    26.8,0.000005, 20,  24.877,  100
    27.0,0.000003, 20,  24.870,  100
    27.2,0.000003, 20,  24.869,  101
    27.4,0.000007, 20,  24.868,  101
    27.6,0.000004, 20,  24.873,  101
    27.8,-0.000003, 20,  24.870,  100
    28.0,-0.000003, 20,  24.866,  100
    28.2,-0.000003, 20,  24.867,  101
    28.4,-0.000007, 20,  24.866,  101
    28.6,0.000000, 20,  24.869,  100
    28.8,0.000000, 20,  24.865,   98
    29.0,-0.000007, 20,  24.866,   98
    29.2,0.000000, 20,  24.862,   98
    29.4,-0.000003, 20,  24.862,  101
    29.6,0.000003, 20,  24.860,  103
    29.8,0.000003, 20,  24.861,  102
    30.0,0.000009, 20,  24.858,  102
    30.2,0.000012, 20,  24.855,  101
    30.4,0.000005, 20,  24.859,  100
    30.6,0.000009, 20,  24.855,  100
    30.8,0.000009, 20,  24.856,  100
    31.0,0.000008, 20,  24.853,   99
    31.2,0.000018, 20,  24.851,   99
    31.4,0.000020, 20,  24.855,   99
    31.6,0.000014, 20,  24.851,   98
    31.8,0.000020, 20,  24.852,   99
    32.0,0.000023, 20,  24.851,  100
    32.2,0.000014, 20,  24.852,  102
    32.4,0.000020, 20,  24.852,  103
    32.6,0.000023, 20,  24.848,  101
    32.8,0.000019, 20,  24.843,  100
    33.0,0.000029, 20,  24.842,  100
    33.2,0.000034, 20,  24.840,  101
    33.4,0.000027, 20,  24.837,   99
    33.6,0.000034, 20,  24.839,   98
    33.8,0.000030, 20,  24.837,   99
    34.0,0.000033, 20,  24.844,  101
    34.2,0.000033, 20,  24.837,  100
    34.4,0.000026, 20,  24.833,   98
    34.6,0.000033, 20,  24.834,   99
    34.8,0.000030, 20,  24.834,  100
    35.0,0.000030, 20,  24.827,  101
    35.2,0.000026, 20,  24.829,  102
    35.4,0.000023, 20,  24.827,  102
    35.6,0.000026, 20,  24.823,  101
    35.8,0.000029, 20,  24.821,  101
    36.0,0.000029, 20,  24.827,  100
    36.2,0.000026, 20,  24.821,  101
    36.4,0.000019, 20,  24.821,  102
    36.6,0.000023, 20,  24.819,  101
    36.8,0.000027, 20,  24.821,  100
    37.0,0.000018, 20,  24.818,  100
    37.2,0.000025, 20,  24.815,  100
    37.4,0.000022, 20,  24.818,  102
    37.6,0.000015, 20,  24.817,  104
    37.8,0.000022, 20,  24.817,  103
    38.0,0.000022, 20,  24.815,  101
    38.2,0.000025, 20,  24.811,  100
    38.4,0.000025, 20,  24.809,  100
    38.6,0.000029, 20,  24.808,  100
    38.8,0.000031, 20,  24.809,  101
    39.0,0.000025, 20,  24.815,  101
    39.2,0.000031, 20,  24.816,  101
    39.4,0.000031, 20,  24.811,  100
    39.6,0.000022, 20,  24.812,   99
    39.8,0.000023, 20,  24.814,   99
    40.0,0.000026, 20,  24.813,   99
    40.2,0.000026, 20,  24.812,  101
    40.4,0.000030, 20,  24.816,  102
    40.6,0.000033, 20,  24.814,  101
    40.8,0.000026, 20,  24.813,   99
    41.0,0.000023, 20,  24.814,  101
    41.2,0.000026, 20,  24.820,  103
    41.4,0.000019, 20,  24.822,  102
    41.6,0.000026, 20,  24.824,  101
    41.8,0.000022, 20,  24.818,  100
    42.0,0.000019, 20,  24.822,   99
    42.2,0.000019, 20,  24.822,   99
    42.4,0.000015, 20,  24.826,   98
    42.6,0.000022, 20,  24.827,   98
    42.8,0.000022, 20,  24.828,   97
    43.0,0.000022, 20,  24.830,  100
    43.2,0.000018, 20,  24.829,  102
    43.4,0.000025, 20,  24.831,  101
    43.6,0.000022, 20,  24.832,  101
    43.8,0.000025, 20,  24.831,  100
    44.0,0.000025, 20,  24.834,  100
    44.2,0.000025, 20,  24.836,  100
    44.4,0.000018, 20,  24.839,  100
    44.6,0.000025, 20,  24.847,  100
    44.8,0.000025, 20,  24.850,  100
    45.0,0.000018, 20,  24.851,   99
    45.2,0.000025, 20,  24.854,   99
    45.4,0.000025, 20,  24.852,  100
    45.6,0.000021, 20,  24.852,  102
    45.8,0.000027, 20,  24.856,  101
    46.0,0.000027, 20,  24.857,  100
    46.2,0.000023, 20,  24.859,  100
    46.4,0.000033, 20,  24.864,  100
    46.6,0.000030, 20,  24.863,  102
    46.8,0.000027, 20,  24.866,  104
    47.0,0.000034, 20,  24.865,  102
    47.2,0.000035, 20,  24.868,  100
    47.4,0.000035, 20,  24.868,  100
    47.6,0.000035, 20,  24.871,   99
    47.8,0.000035, 20,  24.873,   99
    48.0,0.000041, 20,  24.878,  100
    48.2,0.000041, 20,  24.884,  102
    48.4,0.000041, 20,  24.886,  103
    48.6,0.000043, 20,  24.881,  102
    48.8,0.000046, 20,  24.886,  100
    49.0,0.000046, 20,  24.889,  100
    49.2,0.000046, 20,  24.889,  101
    49.4,0.000046, 20,  24.885,   97
    49.6,0.000046, 20,  24.890,   93
    49.8,0.000049, 20,  24.891,   98
    50.0,0.000049, 20,  24.892,  102
    50.2,0.000052, 20,  24.893,  100
    50.4,0.000054, 20,  24.890,   98
    50.6,0.000057, 20,  24.893,   99
    50.8,0.000060, 20,  24.891,  100
    51.0,0.000065, 20,  24.894,  101
    51.2,0.000061, 20,  24.893,  102
    51.4,0.000061, 20,  24.894,  101
    51.6,0.000061, 20,  24.894,  101
    51.8,0.000055, 20,  24.894,  101
    52.0,0.000056, 20,  24.885,  101
    52.2,0.000056, 20,  24.888,  100
    52.4,0.000056, 20,  24.891,   99
    52.6,0.000059, 20,  24.889,   99
    52.8,0.000059, 20,  24.884,  100
    53.0,0.000055, 20,  24.886,  100
    53.2,0.000055, 20,  24.885,  100
    53.4,0.000057, 20,  24.882,  102
    53.6,0.000054, 20,  24.884,  105
    53.8,0.000063, 20,  24.878,  103
    54.0,0.000068, 20,  24.882,  102
    54.2,0.000074, 20,  24.875,  101
    54.4,0.000074, 20,  24.876,  100
    54.6,0.000083, 20,  24.869,  101
    54.8,0.000086, 20,  24.873,  101
    55.0,0.000082, 20,  24.870,  101
    55.2,0.000086, 20,  24.860,  102
    55.4,0.000079, 20,  24.860,  100
    55.6,0.000082, 20,  24.856,   99
    55.8,0.000079, 20,  24.853,  100
    56.0,0.000073, 20,  24.852,  100
    56.2,0.000079, 20,  24.846,  102
    56.4,0.000077, 20,  24.844,  103
    56.6,0.000077, 20,  24.842,  100
    56.8,0.000077, 20,  24.840,   98
    57.0,0.000083, 20,  24.837,  101
    57.2,0.000083, 20,  24.830,  104
    57.4,0.000077, 20,  24.832,  103
    57.6,0.000083, 20,  24.825,  102
    57.8,0.000082, 20,  24.825,  102
    58.0,0.000080, 20,  24.815,  101
    58.2,0.000083, 20,  24.819,  100
    58.4,0.000080, 20,  24.816,   99
    58.6,0.000079, 20,  24.814,  100
    58.8,0.000074, 20,  24.812,  100
    59.0,0.000070, 20,  24.811,  101
    59.2,0.000063, 20,  24.808,  101
    59.4,0.000064, 20,  24.808,  101
    59.6,0.000064, 20,  24.809,  100
    59.8,0.000057, 20,  24.803,  100
    60.0,0.000064, 20,  24.809,   99
    60.2,0.000057, 20,  24.807,  100
    60.4,0.000057, 20,  24.808,  100
    60.6,0.000055, 20,  24.807,  101
    60.8,0.000052, 20,  24.811,  101
    61.0,0.000049, 20,  24.805,  101
    61.2,0.000050, 20,  24.811,  101
    61.4,0.000054, 20,  24.812,  102
    61.6,0.000048, 20,  24.813,  104
    61.8,0.000054, 20,  24.810,  102
