Run Name,14-35% linear gradient CRL group 12 4-3-14
Run Date,04:27:28 PM   04-03-14
Method Name,10-35% linear gradient CRL group 12 4-3-14
Export Format Version, 1.00
Method ID, 2014
Points/Second, 5.00
Number of Records,  16551
Offset from Run Start Time,00:00:00
Run End Time,00:55:12
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,Conductivity,GP Pressure
     0.0,-0.000576, 14,  19.221,  115
     0.2,-0.000582, 14,  19.228,  116
     0.4,-0.000587, 14,  19.227,  118
     0.6,-0.000586, 14,  19.230,  116
     0.8,0.000000, 14,  19.234,  115
     1.0,0.000000, 14,  19.234,  115
     1.2,0.000000, 14,  19.232,  114
     1.4,0.000000, 14,  19.234,  115
     1.6,0.000000, 14,  19.237,  115
     1.8,0.000000, 14,  19.238,  118
     2.0,0.000000, 14,  19.239,  121
     2.2,0.000000, 14,  19.239,  119
     2.4,0.000000, 14,  19.242,  117
     2.6,0.000000, 14,  19.241,  117
     2.8,0.000000, 14,  19.241,  116
     3.0,0.000000, 14,  19.241,  115
     3.2,0.000000, 14,  19.244,  114
     3.4,0.000000, 14,  19.240,  116
     3.6,0.000000, 14,  19.240,  118
     3.8,0.000003, 14,  19.239,  117
     4.0,-0.000004, 14,  19.242,  117
     4.2,-0.000004, 14,  19.240,  118
     4.4,-0.000004, 14,  19.245,  119
     4.6,-0.000001, 14,  19.242,  119
     4.8,0.000003, 14,  19.239,  118
     5.0,0.000003, 14,  19.240,  118
     5.2,0.000006, 14,  19.241,  117
     5.4,-0.000004, 14,  19.237,  117
     5.6,0.000003, 14,  19.237,  117
     5.8,0.000003, 14,  19.242,  116
     6.0,-0.000006, 14,  19.238,  116
     6.2,-0.000005, 14,  19.243,  115
     6.4,-0.000005, 14,  19.241,  114
     6.6,-0.000009, 14,  19.235,  114
     6.8,-0.000005, 14,  19.233,  115
     7.0,-0.000002, 14,  19.234,  117
     7.2,-0.000009, 14,  19.229,  119
     7.4,-0.000002, 14,  19.226,  117
     7.6,-0.000002, 14,  19.222,  116
     7.8,-0.000009, 14,  19.218,  117
     8.0,-0.000005, 14,  19.213,  117
