Run Name,32% CRL group 12 4 2 14
Run Date,02:40:43 PM   04-02-14
Method Name,32% CRL group 12 4 2 14
Export Format Version, 1.00
Method ID, 1999
Points/Second, 5.00
Number of Records,   5294
Offset from Run Start Time,00:00:00
Run End Time,00:17:42
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,Conductivity,GP Pressure
     0.0,0.000043, 32,  35.442,  104
     0.2,0.000036, 32,  35.445,  103
     0.4,0.000043, 32,  35.447,  102
     0.6,0.000047, 32,  35.446,  102
     0.8,0.000040, 32,  35.448,  102
     1.0,0.000050, 32,  35.448,  104
     1.2,0.000050, 32,  35.455,  106
     1.4,0.000043, 32,  35.450,  104
     1.6,0.000050, 32,  35.455,  102
     1.8,0.000050, 32,  35.454,  102
     2.0,0.000043, 32,  35.458,  103
     2.2,0.000050, 32,  35.455,  103
     2.4,0.000047, 32,  35.457,  103
     2.6,0.000040, 32,  35.456,  103
     2.8,0.000050, 32,  35.459,  102
     3.0,0.000047, 32,  35.458,  104
     3.2,0.000040, 32,  35.461,  106
     3.4,0.000050, 32,  35.459,  104
     3.6,0.000047, 32,  35.461,  103
     3.8,0.000040, 32,  35.461,  102
     4.0,0.000050, 32,  35.461,  102
     4.2,0.000047, 32,  35.458,  104
     4.4,0.000040, 32,  35.462,  106
     4.6,0.000050, 32,  35.461,  105
     4.8,-0.000296, 32,  35.463,  103
     5.0,-0.000295, 32,  35.463,  103
     5.2,-0.000293, 32,  35.460,  102
     5.4,-0.000278, 32,  35.459,  103
     5.6,0.000000, 32,  35.463,  103
     5.8,0.000000, 32,  35.462,  103
     6.0,0.000000, 32,  35.463,  103
     6.2,0.000000, 32,  35.461,  104
     6.4,0.000000, 32,  35.462,  105
     6.6,0.000000, 32,  35.465,  102
     6.8,0.000000, 32,  35.467,  100
     7.0,0.000000, 32,  35.464,  101
     7.2,0.000000, 32,  35.468,  103
     7.4,0.000000, 32,  35.465,  104
     7.6,0.000000, 32,  35.469,  105
     7.8,0.000000, 32,  35.471,  104
     8.0,0.000000, 32,  35.470,  102
     8.2,0.000000, 32,  35.466,  103
     8.4,0.000000, 32,  35.472,  103
     8.6,0.000000, 32,  35.472,  103
     8.8,0.000000, 32,  35.475,  103
     9.0,-0.000003, 32,  35.480,  103
     9.2,0.000000, 32,  35.482,  102
     9.4,0.000003, 32,  35.479,  104
     9.6,-0.000001, 32,  35.484,  105
     9.8,-0.000005, 32,  35.481,  104
    10.0,-0.000002, 32,  35.485,  103
    10.2,0.000000, 32,  35.481,  103
    10.4,-0.000004, 32,  35.486,  103
    10.6,-0.000004, 32,  35.487,  104
    10.8,0.000000, 32,  35.487,  104
    11.0,0.000000, 32,  35.482,  103
    11.2,0.000000, 32,  35.479,  102
    11.4,0.000000, 32,  35.482,  102
    11.6,0.000003, 32,  35.486,  103
    11.8,0.000003, 32,  35.482,  103
    12.0,0.000006, 32,  35.483,  103
    12.2,0.000015, 32,  35.481,  104
    12.4,0.000018, 32,  35.483,  106
    12.6,0.000021, 32,  35.482,  104
    12.8,0.000033, 32,  35.481,  101
    13.0,0.000036, 32,  35.478,  101
    13.2,0.000029, 32,  35.482,  101
    13.4,0.000032, 32,  35.482,  102
    13.6,0.000032, 32,  35.481,  103
    13.8,0.000026, 32,  35.484,  104
    14.0,0.000019, 32,  35.484,  105
    14.2,0.000025, 32,  35.478,  104
    14.4,0.000025, 32,  35.477,  102
    14.6,0.000030, 32,  35.479,  103
    14.8,0.000026, 32,  35.476,  103
    15.0,0.000024, 32,  35.478,  103
    15.2,0.000030, 32,  35.474,  102
    15.4,0.000034, 32,  35.476,  103
    15.6,0.000036, 32,  35.478,  103
    15.8,0.000041, 32,  35.477,  103
    16.0,0.000043, 32,  35.479,  102
    16.2,0.000046, 32,  35.477,  103
    16.4,0.000042, 32,  35.473,  104
    16.6,0.000038, 32,  35.476,  105
    16.8,0.000041, 32,  35.478,  106
    17.0,0.000038, 32,  35.475,  105
