Run Name,34% CRL group 12 4 2 14
Run Date,02:14:16 PM   04-02-14
Method Name,34% CRL group 12 4 2 14
Export Format Version, 1.00
Method ID, 1997
Points/Second, 5.00
Number of Records,   4410
Offset from Run Start Time,00:00:00
Run End Time,00:14:41
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,Conductivity,GP Pressure
     0.0,0.000174, 34,  36.861,  105
     0.2,0.000174, 34,  36.858,  105
     0.4,0.000174, 34,  36.859,  105
     0.6,0.000174, 34,  36.863,  105
     0.8,0.000174, 34,  36.866,  105
     1.0,0.000177, 34,  36.865,  104
     1.2,0.000170, 34,  36.870,  103
     1.4,-0.000156, 34,  36.868,  103
     1.6,-0.000155, 34,  36.869,  103
     1.8,-0.000147, 34,  36.871,  103
     2.0,-0.000120, 34,  36.873,  103
     2.2,0.000000, 34,  36.874,  104
     2.4,0.000000, 34,  36.875,  104
     2.6,0.000000, 34,  36.875,  104
     2.8,0.000000, 34,  36.878,  104
     3.0,0.000000, 34,  36.879,  106
     3.2,0.000000, 34,  36.880,  107
     3.4,0.000000, 34,  36.879,  105
     3.6,0.000000, 34,  36.886,  104
     3.8,0.000000, 34,  36.890,  105
     4.0,0.000000, 34,  36.890,  106
     4.2,0.000000, 34,  36.893,  105
     4.4,0.000000, 34,  36.889,  105
     4.6,0.000000, 34,  36.890,  103
     4.8,0.000000, 34,  36.895,  102
     5.0,0.000000, 34,  36.895,  102
     5.2,0.000000, 34,  36.895,  103
     5.4,0.000000, 34,  36.895,  104
     5.6,-0.000002, 34,  36.899,  106
     5.8,-0.000009, 34,  36.902,  105
     6.0,-0.000019, 34,  36.899,  104
     6.2,-0.000012, 34,  36.900,  103
     6.4,-0.000019, 34,  36.901,  102
     6.6,-0.000019, 34,  36.898,  104
     6.8,-0.000012, 34,  36.900,  106
     7.0,-0.000019, 34,  36.901,  105
     7.2,-0.000019, 34,  36.905,  105
     7.4,-0.000012, 34,  36.904,  104
     7.6,-0.000019, 34,  36.901,  103
     7.8,-0.000016, 34,  36.902,  103
     8.0,-0.000009, 34,  36.902,  104
     8.2,-0.000016, 34,  36.901,  103
     8.4,-0.000013, 34,  36.903,  102
     8.6,-0.000009, 34,  36.909,  103
     8.8,-0.000016, 34,  36.903,  104
     9.0,-0.000013, 34,  36.909,  105
     9.2,-0.000009, 34,  36.905,  107
     9.4,-0.000016, 34,  36.908,  107
     9.6,-0.000013, 34,  36.911,  106
     9.8,-0.000006, 34,  36.908,  105
    10.0,-0.000013, 34,  36.909,  104
    10.2,-0.000010, 34,  36.905,  104
    10.4,-0.000010, 34,  36.911,  104
    10.6,-0.000010, 34,  36.907,  104
    10.8,-0.000008, 34,  36.916,  104
    11.0,-0.000017, 34,  36.916,  104
    11.2,-0.000010, 34,  36.917,  105
    11.4,-0.000008, 34,  36.919,  103
    11.6,-0.000005, 34,  36.919,  102
    11.8,0.000001, 34,  36.922,  103
    12.0,0.000003, 34,  36.926,  104
    12.2,0.000001, 34,  36.926,  105
    12.4,-0.000002, 34,  36.929,  107
    12.6,-0.000006, 34,  36.930,  104
    12.8,-0.000006, 34,  36.930,  101
    13.0,-0.000006, 34,  36.933,  103
    13.2,-0.000010, 34,  36.936,  104
    13.4,-0.000010, 34,  36.939,  105
    13.6,-0.000006, 34,  36.955,  105
    13.8,-0.000001, 34,  36.956,  104
    14.0,-0.000001, 34,  36.959,  103
    14.2,-0.000001, 34,  36.960,  104
    14.4,0.000002, 34,  36.967,  104
    14.6,0.000002, 34,  36.972,  103
    14.8,-0.000001, 34,  36.971,  102
    15.0,0.000003, 34,  36.979,  103
    15.2,0.000007, 34,  36.981,  104
    15.4,0.000015, 34,  36.986,  107
    15.6,0.000015, 34,  36.990,  110
    15.8,0.000011, 34,  36.992,  109
    16.0,0.000010, 34,  37.000,  107
    16.2,0.000003, 34,  37.000,  105
    16.4,0.000003, 34,  37.002,  104
    16.6,0.000010, 34,  37.007,  104
    16.8,0.000003, 34,  37.020,  104
    17.0,0.000003, 34,  37.025,  104
    17.2,0.000010, 34,  37.029,  103
    17.4,0.000006, 34,  37.031,  104
    17.6,0.000009, 34,  37.040,  105
    17.8,0.000009, 34,  37.038,  105
    18.0,0.000005, 34,  37.047,  104
    18.2,0.000008, 34,  37.048,  103
    18.4,0.000002, 34,  37.054,  103
    18.6,-0.000005, 34,  37.060,  103
    18.8,-0.000002, 34,  37.067,  104
    19.0,0.000002, 34,  37.070,  104
    19.2,-0.000001, 34,  37.077,  105
    19.4,-0.000007, 34,  37.078,  105
    19.6,-0.000003, 34,  37.082,  105
    19.8,-0.000006, 34,  37.098,  104
    20.0,-0.000010, 34,  37.102,  104
    20.2,-0.000006, 34,  37.106,  104
    20.4,-0.000009, 34,  37.111,  104
    20.6,-0.000006, 34,  37.116,  103
    20.8,-0.000006, 34,  37.114,  103
    21.0,-0.000006, 34,  37.120,  103
    21.2,0.000003, 34,  37.126,  103
    21.4,0.000001, 34,  37.130,  104
    21.6,-0.000002, 34,  37.133,  104
    21.8,0.000001, 34,  37.134,  107
    22.0,0.000001, 34,  37.145,  110
    22.2,-0.000006, 34,  37.160,  108
    22.4,-0.000010, 34,  37.160,  105
    22.6,-0.000013, 34,  37.163,  104
    22.8,-0.000012, 34,  37.171,  103
    23.0,-0.000012, 34,  37.175,  103
    23.2,-0.000012, 34,  37.177,  103
    23.4,-0.000017, 34,  37.179,  103
    23.6,-0.000017, 34,  37.181,  103
    23.8,-0.000017, 34,  37.184,  104
    24.0,-0.000022, 34,  37.188,  105
    24.2,-0.000022, 34,  37.190,  104
    24.4,-0.000020, 34,  37.194,  103
    24.6,-0.000022, 34,  37.196,  103
    24.8,-0.000022, 34,  37.197,  103
    25.0,-0.000029, 34,  37.201,  104
    25.2,-0.000032, 34,  37.205,  105
    25.4,-0.000035, 34,  37.207,  104
    25.6,-0.000035, 34,  37.207,  104
    25.8,-0.000031, 34,  37.206,  104
    26.0,-0.000021, 34,  37.214,  104
    26.2,-0.000019, 34,  37.226,  104
    26.4,-0.000016, 34,  37.227,  104
    26.6,-0.000006, 34,  37.228,  104
    26.8,-0.000001, 34,  37.228,  104
    27.0,-0.000010, 34,  37.228,  104
    27.2,-0.000010, 34,  37.234,  105
    27.4,-0.000008, 34,  37.229,  104
    27.6,-0.000004, 34,  37.232,  103
    27.8,-0.000010, 34,  37.232,  105
    28.0,-0.000008, 34,  37.237,  106
    28.2,-0.000004, 34,  37.231,  108
