Run Name,26% CRL group 12 4 2 14
Run Date,03:11:32 PM   04-02-14
Method Name,26% CRL group 12 4 2 14
Export Format Version, 1.00
Method ID, 2001
Points/Second, 5.00
Number of Records,   6471
Offset from Run Start Time,00:00:00
Run End Time,00:21:36
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,Conductivity,GP Pressure
     0.0,-0.000222, 26,  30.187,  102
     0.2,-0.000237, 26,  30.187,  103
     0.4,-0.000231, 26,  30.187,  103
     0.6,-0.000231, 26,  30.188,  102
     0.8,0.000000, 26,  30.188,  101
     1.0,0.000000, 26,  30.186,  103
     1.2,0.000000, 26,  30.187,  105
     1.4,0.000000, 26,  30.185,  103
     1.6,0.000000, 26,  30.184,  102
     1.8,0.000000, 26,  30.188,  103
     2.0,0.000000, 26,  30.184,  104
     2.2,0.000000, 26,  30.188,  104
     2.4,0.000000, 26,  30.187,  105
     2.6,0.000000, 26,  30.181,  105
     2.8,0.000000, 26,  30.187,  106
     3.0,0.000000, 26,  30.187,  105
     3.2,0.000000, 26,  30.188,  104
     3.4,0.000000, 26,  30.188,  104
     3.6,0.000000, 26,  30.194,  103
     3.8,0.000000, 26,  30.190,  103
     4.0,0.000000, 26,  30.191,  103
     4.2,-0.000004, 26,  30.193,  102
     4.4,-0.000004, 26,  30.190,  101
     4.6,-0.000004, 26,  30.192,  102
     4.8,0.000003, 26,  30.192,  102
     5.0,0.000003, 26,  30.192,  105
     5.2,-0.000004, 26,  30.196,  107
     5.4,0.000000, 26,  30.197,  105
     5.6,0.000003, 26,  30.196,  104
     5.8,-0.000007, 26,  30.199,  104
     6.0,-0.000003, 26,  30.197,  104
     6.2,0.000003, 26,  30.202,  103
     6.4,-0.000004, 26,  30.202,  102
     6.6,0.000005, 26,  30.202,  103
     6.8,0.000008, 26,  30.206,  104
     7.0,0.000004, 26,  30.199,  103
     7.2,0.000008, 26,  30.207,  102
     7.4,0.000002, 26,  30.204,  102
     7.6,0.000007, 26,  30.209,  102
     7.8,0.000007, 26,  30.206,  104
     8.0,0.000003, 26,  30.210,  106
     8.2,0.000010, 26,  30.213,  105
     8.4,0.000010, 26,  30.210,  104
     8.6,0.000012, 26,  30.213,  103
     8.8,0.000006, 26,  30.212,  103
     9.0,0.000012, 26,  30.215,  103
     9.2,0.000016, 26,  30.222,  103
     9.4,0.000016, 26,  30.224,  102
     9.6,0.000014, 26,  30.223,  102
     9.8,0.000014, 26,  30.218,  102
    10.0,0.000014, 26,  30.221,  102
    10.2,0.000010, 26,  30.228,  102
    10.4,0.000014, 26,  30.222,  102
    10.6,0.000014, 26,  30.224,  103
    10.8,0.000010, 26,  30.225,  105
    11.0,0.000014, 26,  30.224,  105
    11.2,0.000014, 26,  30.225,  105
    11.4,0.000010, 26,  30.225,  104
    11.6,0.000014, 26,  30.222,  104
    11.8,0.000016, 26,  30.226,  103
    12.0,0.000019, 26,  30.226,  102
    12.2,0.000026, 26,  30.225,  101
    12.4,0.000029, 26,  30.224,  101
    12.6,0.000031, 26,  30.225,  102
    12.8,0.000034, 26,  30.226,  104
    13.0,0.000034, 26,  30.218,  102
    13.2,0.000034, 26,  30.223,  100
    13.4,0.000034, 26,  30.217,  101
    13.6,0.000034, 26,  30.217,  102
    13.8,0.000034, 26,  30.222,  105
    14.0,0.000034, 26,  30.216,  108
    14.2,0.000034, 26,  30.214,  105
    14.4,0.000034, 26,  30.209,  102
    14.6,0.000034, 26,  30.208,  104
    14.8,0.000034, 26,  30.210,  106
    15.0,0.000034, 26,  30.205,  104
    15.2,0.000034, 26,  30.207,  103
    15.4,0.000037, 26,  30.204,  102
    15.6,0.000037, 26,  30.206,  100
    15.8,0.000037, 26,  30.205,  102
    16.0,0.000039, 26,  30.205,  103
    16.2,0.000039, 26,  30.206,  102
    16.4,0.000043, 26,  30.205,  101
    16.6,0.000041, 26,  30.206,  103
    16.8,0.000031, 26,  30.208,  105
    17.0,0.000035, 26,  30.205,  104
    17.2,0.000035, 26,  30.205,  102
    17.4,0.000033, 26,  30.209,  102
    17.6,0.000039, 26,  30.207,  103
    17.8,0.000039, 26,  30.208,  103
    18.0,0.000042, 26,  30.206,  104
    18.2,0.000039, 26,  30.203,  104
    18.4,0.000042, 26,  30.204,  103
    18.6,0.000042, 26,  30.204,  103
    18.8,0.000035, 26,  30.204,  104
    19.0,0.000035, 26,  30.202,  103
    19.2,0.000038, 26,  30.194,  103
    19.4,0.000026, 26,  30.196,  105
    19.6,0.000030, 26,  30.198,  106
    19.8,0.000033, 26,  30.198,  105
    20.0,0.000026, 26,  30.194,  103
    20.2,0.000033, 26,  30.189,  103
    20.4,0.000035, 26,  30.195,  102
    20.6,0.000029, 26,  30.192,  102
    20.8,0.000033, 26,  30.193,  103
