Run Name,16% C group 12 4 2 14
Run Date,05:19:50 PM   04-02-14
Method Name,16% CRL group 12 4 2 14.2
Export Format Version, 1.00
Method ID, 2010
Points/Second, 5.00
Number of Records,   4814
Offset from Run Start Time,00:00:00
Run End Time,00:16:06
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,Conductivity,GP Pressure
     0.0,0.000000, 16,  21.107,  101
     0.2,0.000000, 16,  21.108,  101
     0.4,0.000000, 16,  21.113,  102
     0.6,0.000000, 16,  21.112,  102
     0.8,0.000000, 16,  21.110,  101
     1.0,0.000000, 16,  21.114,  101
     1.2,0.000000, 16,  21.116,  101
     1.4,0.000000, 16,  21.117,  101
     1.6,0.000000, 16,  21.116,  101
     1.8,0.000000, 16,  21.120,  101
     2.0,0.000000, 16,  21.116,  101
     2.2,0.000000, 16,  21.120,  100
     2.4,0.000000, 16,  21.120,  100
     2.6,0.000000, 16,  21.120,  102
     2.8,0.000000, 16,  21.118,  104
     3.0,0.000000, 16,  21.122,  103
     3.2,0.000000, 16,  21.121,  101
     3.4,0.000015, 16,  21.120,  101
     3.6,0.000011, 16,  21.124,  101
     3.8,0.000014, 16,  21.123,  102
     4.0,0.000018, 16,  21.123,  102
     4.2,0.000011, 16,  21.123,  102
     4.4,0.000018, 16,  21.127,  101
     4.6,0.000019, 16,  21.133,  101
     4.8,0.000012, 16,  21.132,  100
     5.0,0.000019, 16,  21.132,  103
     5.2,0.000016, 16,  21.135,  105
     5.4,0.000009, 16,  21.132,  103
     5.6,0.000016, 16,  21.129,  102
     5.8,0.000013, 16,  21.133,  101
     6.0,0.000007, 16,  21.138,  101
     6.2,0.000016, 16,  21.135,  101
     6.4,0.000013, 16,  21.138,  101
     6.6,0.000007, 16,  21.134,  102
     6.8,0.000013, 16,  21.134,  102
     7.0,0.000011, 16,  21.140,  101
     7.2,0.000004, 16,  21.135,   99
     7.4,0.000004, 16,  21.135,  100
     7.6,0.000004, 16,  21.139,  101
     7.8,-0.000005, 16,  21.139,  102
     8.0,-0.000005, 16,  21.138,  103
     8.2,-0.000002, 16,  21.136,  102
     8.4,-0.000002, 16,  21.141,  101
     8.6,-0.000008, 16,  21.135,  101
     8.8,-0.000004, 16,  21.134,  101
     9.0,-0.000004, 16,  21.134,  102
     9.2,-0.000004, 16,  21.139,  102
     9.4,-0.000004, 16,  21.135,  101
     9.6,-0.000007, 16,  21.136,  100
     9.8,-0.000011, 16,  21.136,   99
    10.0,-0.000011, 16,  21.138,   99
    10.2,-0.000007, 16,  21.140,  102
    10.4,-0.000011, 16,  21.135,  104
    10.6,-0.000011, 16,  21.139,  102
    10.8,-0.000004, 16,  21.139,  100
    11.0,-0.000008, 16,  21.136,  101
    11.2,-0.000008, 16,  21.136,  102
    11.4,-0.000008, 16,  21.138,  102
    11.6,-0.000009, 16,  21.138,  102
    11.8,-0.000003, 16,  21.135,  103
    12.0,-0.000003, 16,  21.139,  104
    12.2,-0.000009, 16,  21.141,  103
    12.4,-0.000003, 16,  21.136,  101
    12.6,-0.000005, 16,  21.142,  102
    12.8,-0.000015, 16,  21.139,  104
    13.0,-0.000008, 16,  21.140,  104
    13.2,-0.000002, 16,  21.141,  104
    13.4,-0.000005, 16,  21.139,  102
    13.6,-0.000005, 16,  21.141,  101
    13.8,0.000001, 16,  21.144,  102
    14.0,-0.000003, 16,  21.143,  102
    14.2,0.000000, 16,  21.146,  102
    14.4,0.000009, 16,  21.143,  103
    14.6,0.000005, 16,  21.141,  101
    14.8,0.000005, 16,  21.141,  100
    15.0,0.000007, 16,  21.146,  100
    15.2,0.000000, 16,  21.149,  101
    15.4,0.000003, 16,  21.147,  101
    15.6,0.000007, 16,  21.151,  102
    15.8,-0.000003, 16,  21.152,  102
    16.0,0.000004, 16,  21.154,  102
    16.2,0.000005, 16,  21.153,  102
    16.4,0.000001, 16,  21.157,  101
    16.6,0.000008, 16,  21.154,  100
    16.8,0.000011, 16,  21.154,  100
    17.0,0.000011, 16,  21.150,  101
    17.2,0.000013, 16,  21.156,  102
    17.4,0.000011, 16,  21.155,  101
    17.6,0.000011, 16,  21.155,  100
    17.8,0.000007, 16,  21.156,  102
    18.0,0.000011, 16,  21.156,  104
    18.2,0.000011, 16,  21.162,  103
    18.4,0.000001, 16,  21.161,  101
    18.6,0.000008, 16,  21.160,  101
    18.8,0.000008, 16,  21.162,  101
    19.0,0.000001, 16,  21.158,  100
    19.2,0.000008, 16,  21.162,   99
    19.4,0.000011, 16,  21.161,  101
    19.6,0.000007, 16,  21.162,  104
    19.8,0.000016, 16,  21.159,  102
    20.0,0.000013, 16,  21.163,  100
    20.2,0.000007, 16,  21.164,  101
    20.4,0.000016, 16,  21.165,  101
    20.6,0.000013, 16,  21.163,  102
    20.8,0.000007, 16,  21.164,  103
    21.0,0.000013, 16,  21.166,  102
    21.2,0.000011, 16,  21.165,  101
    21.4,0.000004, 16,  21.168,  101
    21.6,0.000011, 16,  21.165,  101
    21.8,0.000011, 16,  21.169,  101
    22.0,0.000004, 16,  21.165,  102
    22.2,0.000011, 16,  21.167,  101
    22.4,0.000011, 16,  21.164,  100
    22.6,0.000008, 16,  21.166,  100
    22.8,0.000005, 16,  21.162,  100
    23.0,0.000006, 16,  21.165,  101
    23.2,-0.000003, 16,  21.166,  102
    23.4,-0.000003, 16,  21.169,  102
    23.6,-0.000006, 16,  21.169,  102
    23.8,-0.000012, 16,  21.171,  102
    24.0,-0.000003, 16,  21.169,  101
    24.2,-0.000006, 16,  21.170,  101
    24.4,-0.000012, 16,  21.168,  101
    24.6,-0.000003, 16,  21.165,  101
    24.8,-0.000006, 16,  21.163,  100
    25.0,-0.000012, 16,  21.165,  101
    25.2,-0.000003, 16,  21.163,  102
    25.4,-0.000006, 16,  21.166,  104
    25.6,-0.000012, 16,  21.164,  105
    25.8,-0.000006, 16,  21.162,  103
    26.0,-0.000009, 16,  21.160,  100
    26.2,-0.000009, 16,  21.162,  102
    26.4,-0.000011, 16,  21.165,  104
    26.6,-0.000014, 16,  21.163,  103
    26.8,-0.000019, 16,  21.161,  101
    27.0,-0.000023, 16,  21.155,  101
    27.2,-0.000019, 16,  21.163,  101
    27.4,-0.000022, 16,  21.158,  100
    27.6,-0.000026, 16,  21.160,   99
    27.8,-0.000022, 16,  21.159,  100
    28.0,-0.000025, 16,  21.158,  101
    28.2,-0.000032, 16,  21.160,  102
    28.4,-0.000025, 16,  21.159,  103
    28.6,-0.000030, 16,  21.157,  101
    28.8,-0.000034, 16,  21.154,  100
    29.0,-0.000028, 16,  21.156,  101
    29.2,-0.000028, 16,  21.154,  102
    29.4,-0.000025, 16,  21.153,  102
    29.6,-0.000025, 16,  21.156,  102
    29.8,-0.000016, 16,  21.151,  101
    30.0,-0.000013, 16,  21.149,   99
    30.2,-0.000022, 16,  21.152,  101
    30.4,-0.000016, 16,  21.151,  103
    30.6,-0.000013, 16,  21.152,  102
    30.8,-0.000022, 16,  21.150,  102
    31.0,-0.000016, 16,  21.149,  102
    31.2,-0.000013, 16,  21.148,  101
    31.4,-0.000019, 16,  21.149,  102
    31.6,-0.000010, 16,  21.148,  102
    31.8,-0.000007, 16,  21.146,  101
    32.0,-0.000007, 16,  21.144,  100
    32.2,-0.000001, 16,  21.144,  100
    32.4,0.000002, 16,  21.142,  100
    32.6,0.000002, 16,  21.145,  100
    32.8,-0.000001, 16,  21.143,  100
    33.0,-0.000001, 16,  21.140,  103
    33.2,0.000002, 16,  21.140,  106
    33.4,0.000002, 16,  21.137,  104
    33.6,0.000002, 16,  21.138,  102
    33.8,0.000005, 16,  21.131,  102
    34.0,0.000002, 16,  21.133,  102
    34.2,0.000002, 16,  21.130,  100
    34.4,0.000002, 16,  21.130,   99
    34.6,-0.000001, 16,  21.128,  101
    34.8,-0.000001, 16,  21.127,  103
    35.0,-0.000001, 16,  21.125,  101
    35.2,-0.000007, 16,  21.126,   98
    35.4,-0.000010, 16,  21.118,  100
    35.6,-0.000010, 16,  21.123,  101
    35.8,-0.000010, 16,  21.122,  102
    36.0,-0.000003, 16,  21.121,  102
    36.2,-0.000003, 16,  21.123,  102
    36.4,-0.000003, 16,  21.115,  101
    36.6,-0.000006, 16,  21.113,  101
    36.8,-0.000003, 16,  21.115,  102
    37.0,-0.000003, 16,  21.113,  101
    37.2,-0.000006, 16,  21.111,  100
    37.4,-0.000003, 16,  21.111,  100
    37.6,-0.000003, 16,  21.108,  100
    37.8,-0.000003, 16,  21.103,  101
    38.0,-0.000003, 16,  21.104,  101
    38.2,-0.000003, 16,  21.101,  103
    38.4,-0.000003, 16,  21.103,  106
    38.6,-0.000003, 16,  21.099,  104
    38.8,-0.000010, 16,  21.101,  102
    39.0,-0.000013, 16,  21.095,  101
    39.2,-0.000007, 16,  21.094,  101
    39.4,-0.000011, 16,  21.097,  101
    39.6,-0.000005, 16,  21.090,  101
    39.8,-0.000002, 16,  21.094,  101
    40.0,-0.000006, 16,  21.092,  101
    40.2,-0.000005, 16,  21.092,  100
    40.4,-0.000005, 16,  21.088,  100
    40.6,-0.000009, 16,  21.085,  102
    40.8,-0.000005, 16,  21.086,  104
    41.0,-0.000005, 16,  21.085,  102
    41.2,-0.000009, 16,  21.084,  101
    41.4,-0.000005, 16,  21.078,  102
    41.6,-0.000005, 16,  21.077,  103
    41.8,-0.000006, 16,  21.077,  102
    42.0,0.000001, 16,  21.074,  101
    42.2,0.000004, 16,  21.076,  101
    42.4,-0.000003, 16,  21.073,  100
    42.6,0.000004, 16,  21.077,  100
    42.8,0.000006, 16,  21.072,   99
    43.0,-0.000003, 16,  21.075,  100
    43.2,0.000004, 16,  21.074,  100
