Run Name,rungradient1_0_40_Group_6_2/28
Run Date,03:03:18 PM   02-28-14
Method Name,gradient1_0_40_Group_6_2/28
Export Format Version, 1.00
Method ID, 1880
Points/Second, 5.00
Number of Records,  14598
Offset from Run Start Time,00:00:00
Run End Time,00:48:42
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity,GP Pressure
     0.0,0.010308,-0.371565,  0,0.257724,-0.441445,   5.675,   83
     0.2,0.010311,-0.371570,  0,0.257788,-0.441481,   5.671,   83
     0.4,0.010302,-0.371570,  0,0.258021,-0.441481,   5.671,   82
     0.6,0.010308,-0.371570,  0,0.258415,-0.441445,   5.670,   82
     0.8,0.010311,-0.371575,  0,0.258539,-0.441445,   5.673,   82
     1.0,0.010302,-0.371570,  0,0.258626,-0.441445,   5.670,   82
     1.2,0.010583,-0.371325,  0,0.258942,-0.441468,   5.671,   82
     1.4,0.010583,-0.371325,  0,0.258942,-0.441445,   5.671,   81
     1.6,0.010591,-0.371386,  0,0.258942,-0.441445,   5.664,   79
     1.8,0.010600,-0.371519,  0,0.258942,-0.441445,   5.668,   80
     2.0,0.000000,-0.371519,  0,0.000000,-0.441435,   5.671,   81
     2.2,0.000000,0.000000,  0,0.000000,-0.441458,   5.669,   81
     2.4,0.000000,0.000000,  0,0.000000,0.000000,   5.668,   81
     2.6,0.000000,0.000000,  0,0.000000,0.000000,   5.670,   81
     2.8,0.000000,0.000000,  0,0.000000,0.000000,   5.667,   82
     3.0,0.000000,0.000000,  0,0.000000,0.000000,   5.671,   81
     3.2,0.000000,0.000000,  0,0.000000,0.000000,   5.667,   80
     3.4,0.000000,0.000000,  0,0.000000,0.000000,   5.668,   80
     3.6,0.000000,0.000000,  0,0.000000,0.000000,   5.667,   81
     3.8,0.000000,0.000000,  0,0.000000,0.000000,   5.668,   81
     4.0,0.000000,0.000000,  0,0.000000,0.000000,   5.662,   81
     4.2,0.000000,0.000000,  0,0.000000,0.000000,   5.665,   81
     4.4,0.000000,0.000000,  0,0.000000,0.000000,   5.662,   81
     4.6,0.000000,0.000000,  0,0.000000,0.000000,   5.667,   81
     4.8,0.000000,0.000000,  0,0.000000,0.000000,   5.662,   80
     5.0,0.000000,0.000000,  0,0.000000,0.000000,   5.669,   80
     5.2,0.000000,0.000000,  0,0.000000,0.000000,   5.661,   80
     5.4,0.000000,0.000000,  0,0.000000,0.000000,   5.666,   81
     5.6,0.000000,0.000000,  0,0.000000,0.000000,   5.670,   82
     5.8,0.000000,0.000002,  0,0.000000,0.000000,   5.664,   81
     6.0,-0.000004,0.000010,  0,0.000096,0.000000,   5.662,   80
     6.2,-0.000001,0.000016,  0,0.000101,0.000000,   5.664,   82
     6.4,0.000001,0.000013,  0,0.000015,0.000000,   5.663,   83
     6.6,-0.000001,0.000013,  0,-0.000175,0.000000,   5.669,   83
     6.8,0.000001,0.000008,  0,-0.000466,0.000000,   5.667,   82
     7.0,-0.000001,0.000001,  0,-0.000876,0.000000,   5.662,   81
     7.2,-0.000004,-0.000006,  0,-0.000914,0.000000,   5.664,   81
     7.4,-0.000004,-0.000006,  0,-0.000828,-0.000023,   5.666,   81
     7.6,-0.000004,-0.000008,  0,-0.000618,-0.000046,   5.667,   81
     7.8,-0.000007,-0.000009,  0,-0.000591,-0.000046,   5.667,   80
     8.0,-0.000007,-0.000010,  0,-0.000607,-0.000046,   5.666,   80
     8.2,-0.000004,-0.000012,  0,-0.000638,-0.000046,   5.662,   81
     8.4,-0.000007,-0.000015,  0,-0.000633,-0.000082,   5.661,   82
     8.6,-0.000007,-0.000013,  0,-0.000617,-0.000046,   5.663,   82
     8.8,-0.000007,-0.000015,  0,-0.000595,-0.000046,   5.665,   82
     9.0,-0.000009,-0.000014,  0,-0.000547,-0.000069,   5.661,   81
     9.2,-0.000007,-0.000017,  0,-0.000488,-0.000033,   5.666,   81
     9.4,-0.000007,-0.000017,  0,-0.000413,-0.000033,   5.664,   81
     9.6,-0.000004,-0.000013,  0,-0.000408,-0.000056,   5.663,   81
     9.8,-0.000001,-0.000013,  0,-0.000418,-0.000033,   5.665,   80
    10.0,-0.000004,-0.000011,  0,-0.000466,-0.000033,   5.667,   79
    10.2,-0.000004,-0.000008,  0,-0.000461,-0.000056,   5.665,   81
    10.4,-0.000001,-0.000013,  0,-0.000445,-0.000033,   5.663,   82
    10.6,-0.000004,-0.000013,  0,-0.000407,-0.000033,   5.660,   82
    10.8,0.000003,-0.000012,  0,-0.000418,-0.000056,   5.662,   81
    11.0,-0.000001,-0.000017,  0,-0.000434,-0.000033,   5.662,   81
    11.2,-0.000001,-0.000010,  0,-0.000477,-0.000033,   5.659,   80
    11.4,0.000005,-0.000008,  0,-0.000504,-0.000056,   5.659,   81
    11.6,0.000001,-0.000014,  0,-0.000520,-0.000033,   5.662,   81
    11.8,-0.000001,-0.000010,  0,-0.000541,-0.000033,   5.667,   81
    12.0,0.000003,-0.000012,  0,-0.000531,-0.000056,   5.664,   82
    12.2,0.000003,-0.000016,  0,-0.000493,-0.000033,   5.663,   81
    12.4,0.000005,-0.000012,  0,-0.000434,-0.000033,   5.663,   80
    12.6,0.000005,-0.000010,  0,-0.000424,-0.000056,   5.662,   82
    12.8,0.000005,-0.000012,  0,-0.000424,-0.000033,   5.667,   84
    13.0,0.000005,-0.000006,  0,-0.000418,-0.000020,   5.664,   83
    13.2,0.000005,-0.000006,  0,-0.000392,-0.000056,   5.665,   81
    13.4,0.000005,-0.000012,  0,-0.000338,-0.000020,   5.664,   81
    13.6,0.000001,-0.000007,  0,-0.000279,-0.000007,   5.664,   81
    13.8,-0.000001,-0.000006,  0,-0.000268,-0.000056,   5.666,   81
    14.0,0.000003,-0.000011,  0,-0.000311,-0.000020,   5.663,   81
    14.2,-0.000001,-0.000008,  0,-0.000381,-0.000007,   5.662,   81
    14.4,-0.000001,-0.000008,  0,-0.000402,-0.000056,   5.664,   80
    14.6,0.000001,-0.000011,  0,-0.000440,-0.000020,   5.660,   80
    14.8,0.000004,-0.000006,  0,-0.000472,-0.000020,   5.659,   80
    15.0,0.000004,-0.000008,  0,-0.000467,-0.000056,   5.659,   80
    15.2,0.000004,-0.000007,  0,-0.000451,-0.000033,   5.663,   80
    15.4,0.000007,-0.000003,  0,-0.000407,-0.000020,   5.659,   81
    15.6,0.000007,-0.000002,  0,-0.000391,-0.000056,   5.659,   81
    15.8,0.000007,-0.000004,  0,-0.000358,-0.000020,   5.661,   81
    16.0,0.000007,0.000000,  0,-0.000364,-0.000020,   5.658,   81
    16.2,0.000007,-0.000004,  0,-0.000342,-0.000007,   5.654,   81
    16.4,0.000007,-0.000006,  0,-0.000342,-0.000007,   5.662,   81
    16.6,0.000009,0.000000,  0,-0.000358,-0.000020,   5.663,   81
    16.8,0.000009,0.000000,  0,-0.000385,-0.000043,   5.660,   81
    17.0,0.000009,-0.000002,  0,-0.000375,-0.000007,   5.663,   81
    17.2,0.000012,-0.000000,  0,-0.000354,-0.000020,   5.655,   81
    17.4,0.000012,-0.000005,  0,-0.000316,-0.000007,   5.655,   81
    17.6,0.000009,-0.000006,  0,-0.000316,-0.000056,   5.657,   81
    17.8,0.000007,-0.000008,  0,-0.000327,-0.000056,   5.660,   81
    18.0,0.000007,-0.000008,  0,-0.000348,-0.000056,   5.656,   82
    18.2,0.000007,-0.000008,  0,-0.000358,-0.000056,   5.654,   82
    18.4,0.000004,-0.000015,  0,-0.000396,-0.000069,   5.659,   82
    18.6,0.000004,-0.000010,  0,-0.000428,-0.000069,   5.655,   81
    18.8,0.000007,-0.000010,  0,-0.000423,-0.000056,   5.660,   81
