Run Name,26%B R only Groups 6 and 7 02 26 2014
Run Date,03:21:04 PM   02-26-14
Method Name,26%B CR Group 6 26/2
Export Format Version, 1.00
Method ID, 1855
Points/Second, 5.00
Number of Records,   4558
Offset from Run Start Time,00:00:00
Run End Time,00:15:11
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,<Not Selected>
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,QuadTec 3,QuadTec 4,Conductivity,GP Pressure
     0.0,0.001282,0.000662,0.021926,0.000124,  27.807,   83
     0.2,0.001276,0.000664,0.021932,0.000124,  27.813,   84
     0.4,0.001273,0.000666,0.021938,0.000137,  27.816,   86
     0.6,0.001274,0.000666,0.021944,0.000124,  27.818,   85
     0.8,0.001268,0.000664,0.021982,0.000124,  27.822,   84
     1.0,0.001271,0.000665,0.022060,0.000088,  27.828,   85
     1.2,0.001274,0.000657,0.022155,0.000124,  27.832,   85
     1.4,0.001271,0.000653,0.022027,0.000124,  27.836,   84
     1.6,0.001271,0.000649,0.021800,0.000101,  27.843,   84
     1.8,0.001277,0.000648,0.021479,0.000124,  27.847,   84
     2.0,0.001273,0.000643,0.021423,0.000124,  27.850,   84
     2.2,0.001277,0.000641,0.021462,0.000124,  27.856,   84
     2.4,0.001252,0.000644,0.021585,0.000124,  27.858,   83
     2.6,0.001242,0.000641,0.021790,0.000111,  27.863,   83
     2.8,0.001251,0.000639,0.021857,0.000133,  27.865,   84
     3.0,0.001253,0.000644,0.021907,0.000133,  27.867,   86
     3.2,0.000000,0.000639,0.021952,0.000133,  27.871,   88
     3.4,0.000000,0.000637,0.022482,0.000156,  27.876,   86
     3.6,0.000000,0.000000,0.023241,0.000156,  27.881,   84
     3.8,0.000000,0.000000,0.021751,0.000133,  27.886,   85
     4.0,0.000000,0.000000,0.021751,0.000120,  27.888,   86
     4.2,0.000000,0.000000,0.021751,0.000130,  27.893,   85
     4.4,0.000000,0.000000,0.021751,0.000127,  27.896,   85
     4.6,0.000000,0.000000,0.000000,-0.006387,  27.897,   84
     4.8,0.000000,0.000000,0.000000,0.000000,  27.900,   83
     5.0,0.000000,0.000000,0.000000,0.000000,  27.902,   83
     5.2,0.000000,0.000000,0.000000,0.000000,  27.905,   83
     5.4,0.000000,0.000000,0.000000,0.000000,  27.910,   83
     5.6,0.000000,0.000000,0.000000,0.000000,  27.912,   84
     5.8,0.000000,0.000000,0.000000,0.000000,  27.916,   84
     6.0,0.000000,0.000000,0.000000,0.000000,  27.923,   84
     6.2,0.000000,0.000000,0.000000,0.000000,  27.920,   85
     6.4,0.000000,0.000000,0.000000,0.000000,  27.924,   85
     6.6,-0.000014,0.000000,0.000000,0.000000,  27.928,   84
     6.8,-0.000016,0.000000,0.000000,0.000000,  27.934,   83
     7.0,-0.000016,0.000000,0.000000,0.000000,  27.940,   83
     7.2,-0.000016,0.000000,0.000000,0.000000,  27.943,   83
     7.4,-0.000013,0.000000,0.000000,0.000000,  27.948,   84
     7.6,-0.000022,0.000000,0.000000,0.000000,  27.948,   84
     7.8,-0.000018,-0.000005,0.000146,0.000000,  27.956,   84
     8.0,-0.000013,-0.000001,0.000124,0.000000,  27.956,   84
     8.2,-0.000017,-0.000001,0.000108,0.000000,  27.960,   83
     8.4,-0.000005,-0.000005,0.000091,0.000000,  27.966,   83
     8.6,-0.000002,-0.000003,0.000091,0.000000,  27.975,   84
     8.8,-0.000006,-0.000000,0.000108,0.000000,  27.975,   85
     9.0,-0.000002,0.000003,0.000142,0.000000,  27.982,   85
     9.2,-0.000002,0.000006,0.000137,-0.000013,  27.984,   85
     9.4,-0.000006,0.000006,0.000103,0.000000,  27.987,   84
     9.6,-0.000002,0.000003,0.000054,0.000013,  27.986,   84
     9.8,-0.000002,0.000007,0.000032,0.000000,  27.991,   84
    10.0,-0.000006,0.000010,0.000005,0.000013,  27.995,   84
    10.2,-0.000002,0.000014,-0.000040,0.000013,  27.995,   84
    10.4,0.000000,0.000012,-0.000056,0.000013,  28.004,   84
    10.6,-0.000004,0.000011,-0.000056,-0.000010,  28.011,   84
    10.8,0.000006,0.000010,-0.000061,-0.000010,  28.010,   84
    11.0,0.000008,0.000010,-0.000033,-0.000010,  28.016,   84
    11.2,-0.000001,0.000012,0.000006,-0.000033,  28.020,   85
    11.4,0.000006,0.000007,0.000051,-0.000033,  28.015,   84
    11.6,0.000008,0.000004,0.000062,-0.000010,  28.018,   84
    11.8,0.000002,0.000004,0.000051,0.000003,  28.025,   86
    12.0,0.000008,0.000009,0.000007,0.000003,  28.030,   88
    12.2,0.000011,0.000008,0.000007,-0.000010,  28.032,   86
    12.4,0.000011,0.000008,0.000013,0.000003,  28.033,   83
    12.6,0.000017,0.000013,0.000030,0.000003,  28.033,   84
    12.8,0.000017,0.000008,0.000048,-0.000010,  28.040,   84
    13.0,0.000015,0.000011,0.000059,0.000003,  28.044,   84
    13.2,0.000008,0.000010,0.000059,0.000003,  28.047,   84
    13.4,0.000009,0.000007,0.000132,-0.000010,  28.050,   84
    13.6,0.000006,0.000009,0.000193,0.000003,  28.051,   85
    13.8,0.000006,0.000013,0.000276,0.000003,  28.054,   84
    14.0,0.000006,0.000010,0.000315,-0.000010,  28.055,   82
    14.2,0.000008,0.000014,0.000333,0.000003,  28.055,   83
    14.4,-0.000001,0.000014,0.000334,0.000003,  28.060,   83
    14.6,0.000006,0.000012,0.000311,-0.000010,  28.064,   85
    14.8,0.000006,0.000014,0.000289,0.000003,  28.069,   87
    15.0,0.000006,0.000016,0.000245,-0.000010,  28.070,   85
    15.2,0.000009,0.000013,0.000251,-0.000023,  28.069,   82
    15.4,0.000012,0.000011,0.000234,-0.000010,  28.070,   83
    15.6,0.000015,0.000014,0.000229,-0.000010,  28.070,   83
    15.8,0.000017,0.000013,0.000279,-0.000010,  28.073,   83
    16.0,0.000023,0.000017,0.000335,0.000003,  28.077,   83
    16.2,0.000019,0.000021,0.000413,0.000003,  28.079,   82
    16.4,0.000024,0.000023,0.000418,-0.000010,  28.087,   81
    16.6,0.000030,0.000023,0.000385,0.000003,  28.091,   83
    16.8,0.000028,0.000021,0.000341,-0.000010,  28.089,   84
    17.0,0.000038,0.000023,0.000392,-0.000023,  28.091,   83
    17.2,0.000040,0.000025,0.000453,-0.000023,  28.095,   82
    17.4,0.000034,0.000027,0.000548,-0.000046,  28.097,   85
    17.6,0.000040,0.000029,0.000592,-0.000023,  28.102,   88
    17.8,0.000043,0.000031,0.000654,-0.000023,  28.102,   86
    18.0,0.000039,0.000031,0.000676,-0.000046,  28.105,   84
    18.2,0.000046,0.000033,0.000710,-0.000023,  28.109,   84
    18.4,0.000048,0.000033,0.000682,-0.000023,  28.109,   84
    18.6,0.000044,0.000036,0.000650,-0.000010,  28.114,   83
    18.8,0.000046,0.000033,0.000589,-0.000023,  28.118,   83
    19.0,0.000046,0.000033,0.000417,-0.000023,  28.125,   83
    19.2,0.000042,0.000031,0.000171,-0.000010,  28.129,   84
    19.4,0.000048,0.000035,-0.000130,-0.000023,  28.134,   83
    19.6,0.000051,0.000035,-0.000102,-0.000023,  28.134,   83
    19.8,0.000044,0.000035,0.000060,-0.000010,  28.139,   83
    20.0,0.000054,0.000037,0.000345,-0.000023,  28.137,   84
    20.2,0.000056,0.000032,0.000446,-0.000023,  28.146,   83
    20.4,0.000050,0.000032,0.000519,-0.000010,  28.148,   83
    20.6,0.000056,0.000030,0.000537,-0.000023,  28.145,   84
    20.8,0.000059,0.000027,0.000615,-0.000023,  28.153,   84
    21.0,0.000059,0.000034,0.000699,-0.000010,  28.159,   84
    21.2,0.000063,0.000034,0.000783,-0.000023,  28.163,   84
    21.4,0.000065,0.000038,0.000789,-0.000023,  28.165,   83
    21.6,0.000065,0.000038,0.000755,-0.000010,  28.169,   83
    21.8,0.000065,0.000046,0.000690,-0.000023,  28.172,   83
    22.0,0.000068,0.000043,0.000735,-0.000023,  28.173,   84
    22.2,0.000068,0.000042,0.000808,-0.000010,  28.176,   84
    22.4,0.000071,0.000042,0.000908,-0.000010,  28.179,   83
    22.6,0.000073,0.000037,0.000992,-0.000010,  28.184,   83
    22.8,0.000076,0.000032,0.001081,0.000003,  28.181,   82
    23.0,0.000076,0.000040,0.001153,-0.000010,  28.183,   84
    23.2,0.000079,0.000044,0.001192,-0.000023,  28.189,   85
    23.4,0.000079,0.000043,0.001198,-0.000010,  28.187,   84
    23.6,0.000072,0.000050,0.001194,-0.000023,  28.188,   83
    23.8,0.000079,0.000054,0.001066,-0.000023,  28.188,   84
    24.0,0.000081,0.000048,0.000837,-0.000010,  28.190,   84
    24.2,0.000075,0.000048,0.000541,-0.000010,  28.196,   83
    24.4,0.000079,0.000048,0.000564,-0.000010,  28.200,   83
    24.6,0.000081,0.000051,0.000698,0.000003,  28.196,   82
    24.8,0.000084,0.000054,0.000944,0.000003,  28.206,   81
    25.0,0.000087,0.000056,0.000972,-0.000010,  28.205,   83
    25.2,0.000089,0.000056,0.000973,0.000003,  28.209,   84
    25.4,0.000092,0.000060,0.000901,0.000003,  28.212,   83
    25.6,0.000092,0.000062,0.000929,-0.000010,  28.210,   83
    25.8,0.000095,0.000052,0.000980,0.000003,  28.214,   83
    26.0,0.000092,0.000052,0.001047,0.000003,  28.220,   83
    26.2,0.000087,0.000054,0.001103,-0.000010,  28.220,   84
    26.4,0.000087,0.000052,0.001170,0.000003,  28.222,   85
    26.6,0.000087,0.000056,0.001232,0.000003,  28.228,   84
    26.8,0.000081,0.000056,0.001316,-0.000010,  28.226,   83
    27.0,0.000081,0.000054,0.001411,0.000003,  28.226,   83
    27.2,0.000081,0.000058,0.001512,0.000003,  28.234,   83
    27.4,0.000079,0.000058,0.001551,-0.000010,  28.236,   84
    27.6,0.000079,0.000054,0.001557,-0.000010,  28.232,   84
    27.8,0.000075,0.000054,0.001541,-0.000033,  28.239,   83
    28.0,0.000075,0.000054,0.001496,0.000003,  28.246,   83
    28.2,0.000078,0.000050,0.001491,-0.000010,  28.242,   83
    28.4,0.000071,0.000052,0.001474,-0.000033,  28.250,   84
    28.6,0.000078,0.000050,0.001446,-0.000010,  28.255,   84
    28.8,0.000078,0.000048,0.001446,-0.000010,  28.258,   84
    29.0,0.000068,0.000056,0.001458,0.000003,  28.259,   86
    29.2,0.000070,0.000056,0.001480,0.000003,  28.264,   88
    29.4,0.000067,0.000046,0.001531,-0.000010,  28.263,   86
    29.6,0.000067,0.000050,0.001587,0.000003,  28.264,   84
    29.8,0.000068,0.000050,0.001648,0.000003,  28.274,   83
    30.0,0.000068,0.000044,0.001671,-0.000010,  28.274,   82
    30.2,0.000068,0.000046,0.001654,0.000003,  28.274,   83
    30.4,0.000071,0.000047,0.001610,0.000003,  28.282,   84
    30.6,0.000073,0.000047,0.001598,-0.000010,  28.287,   83
    30.8,0.000070,0.000047,0.001582,0.000003,  28.286,   83
    31.0,0.000070,0.000047,0.001560,0.000003,  28.290,   82
    31.2,0.000072,0.000049,0.001571,-0.000010,  28.296,   81
    31.4,0.000071,0.000044,0.001576,0.000003,  28.300,   82
    31.6,0.000068,0.000046,0.001599,0.000003,  28.304,   83
    31.8,0.000068,0.000048,0.001610,-0.000010,  28.304,   82
    32.0,0.000068,0.000047,0.001616,0.000003,  28.310,   81
    32.2,0.000066,0.000048,0.001622,-0.000010,  28.311,   83
    32.4,0.000066,0.000045,0.001644,-0.000023,  28.312,   85
    32.6,0.000066,0.000048,0.001666,-0.000010,  28.313,   84
    32.8,0.000072,0.000045,0.001712,-0.000023,  28.316,   83
    33.0,0.000072,0.000040,0.001706,-0.000023,  28.324,   83
    33.2,0.000075,0.000044,0.001690,-0.000010,  28.326,   84
    33.4,0.000078,0.000049,0.001645,-0.000023,  28.330,   83
    33.6,0.000078,0.000046,0.001651,-0.000023,  28.330,   83
    33.8,0.000074,0.000043,0.001674,-0.000010,  28.337,   83
    34.0,0.000080,0.000045,0.001691,-0.000023,  28.342,   84
    34.2,0.000078,0.000043,0.001674,-0.000023,  28.343,   83
    34.4,0.000080,0.000042,0.001641,-0.000010,  28.347,   82
    34.6,0.000071,0.000048,0.001585,-0.000023,  28.348,   83
    34.8,0.000078,0.000048,0.001602,-0.000023,  28.354,   83
    35.0,0.000080,0.000049,0.001641,-0.000010,  28.353,   83
    35.2,0.000078,0.000052,0.001708,-0.000023,  28.357,   83
    35.4,0.000084,0.000054,0.001736,-0.000023,  28.360,   84
    35.6,0.000084,0.000058,0.001747,-0.000010,  28.360,   84
    35.8,0.000078,0.000057,0.001759,-0.000010,  28.365,   84
    36.0,0.000075,0.000057,0.001737,-0.000010,  28.369,   84
    36.2,0.000075,0.000052,0.001687,0.000003,  28.371,   84
    36.4,0.000071,0.000052,0.001603,0.000003,  28.373,   84
    36.6,0.000075,0.000050,0.001586,-0.000010,  28.376,   84
    36.8,0.000075,0.000048,0.001609,0.000003,  28.377,   85
    37.0,0.000071,0.000049,0.001648,0.000003,  28.375,   83
    37.2,0.000075,0.000046,0.001693,-0.000010,  28.381,   82
    37.4,0.000075,0.000046,0.001743,-0.000010,  28.382,   83
    37.6,0.000071,0.000042,0.001821,-0.000033,  28.393,   84
    37.8,0.000075,0.000039,0.001821,0.000003,  28.395,   84
    38.0,0.000075,0.000049,0.001816,-0.000010,  28.395,   83
    38.2,0.000068,0.000050,0.001778,-0.000033,  28.399,   83
    38.4,0.000072,0.000046,0.001711,-0.000010,  28.401,   83
    38.6,0.000072,0.000051,0.001744,-0.000010,  28.401,   83
    38.8,0.000063,0.000050,0.001800,0.000003,  28.405,   84
    39.0,0.000067,0.000046,0.001856,0.000003,  28.408,   83
    39.2,0.000064,0.000044,0.001871,-0.000010,  28.410,   82
    39.4,0.000058,0.000040,0.001894,0.000003,  28.414,   84
    39.6,0.000064,0.000038,0.001889,0.000003,  28.416,   85
    39.8,0.000062,0.000039,0.001922,-0.000010,  28.417,   83
    40.0,0.000062,0.000036,0.001967,0.000003,  28.421,   81
    40.2,0.000068,0.000038,0.002012,0.000003,  28.427,   82
    40.4,0.000071,0.000031,0.002056,-0.000010,  28.428,   84
    40.6,0.000071,0.000032,0.002084,0.000003,  28.432,   85
    40.8,0.000068,0.000028,0.002095,-0.000010,  28.430,   86
    41.0,0.000071,0.000028,0.002084,-0.000023,  28.437,   85
    41.2,0.000071,0.000028,0.002050,-0.000010,  28.437,   84
    41.4,0.000068,0.000030,0.001995,-0.000023,  28.438,   84
    41.6,0.000071,0.000027,0.001967,-0.000023,  28.443,   84
    41.8,0.000068,0.000032,0.001962,-0.000010,  28.446,   83
    42.0,0.000063,0.000030,0.001934,-0.000010,  28.451,   82
    42.2,0.000065,0.000027,0.001906,-0.000010,  28.453,   84
    42.4,0.000068,0.000029,0.001878,0.000003,  28.451,   85
    42.6,0.000068,0.000033,0.001833,-0.000010,  28.456,   83
    42.8,0.000068,0.000030,0.001810,-0.000023,  28.459,   82
    43.0,0.000071,0.000025,0.001816,-0.000010,  28.459,   82
    43.2,0.000062,0.000025,0.001822,-0.000023,  28.462,   83
    43.4,0.000065,0.000023,0.001805,-0.000023,  28.471,   84
    43.6,0.000065,0.000025,0.001788,-0.000010,  28.472,   85
    43.8,0.000056,0.000029,0.001783,-0.000023,  28.477,   85
    44.0,0.000063,0.000025,0.001799,-0.000023,  28.475,   84
    44.2,0.000065,0.000032,0.001822,-0.000010,  28.478,   85
    44.4,0.000059,0.000036,0.001850,-0.000023,  28.475,   87
    44.6,0.000056,0.000029,0.001839,-0.000036,  28.474,   85
    44.8,0.000059,0.000032,0.001817,-0.000023,  28.480,   84
    45.0,0.000052,0.000026,0.001772,-0.000023,  28.481,   83
    45.2,0.000059,0.000021,0.001778,-0.000036,  28.482,   83
    45.4,0.000062,0.000026,0.001806,-0.000023,  28.486,   83
    45.6,0.000055,0.000028,0.001839,-0.000023,  28.486,   83
    45.8,0.000062,0.000025,0.001856,-0.000036,  28.489,   83
    46.0,0.000064,0.000027,0.001878,-0.000023,  28.489,   83
    46.2,0.000058,0.000029,0.001890,-0.000023,  28.490,   83
    46.4,0.000064,0.000029,0.001928,-0.000036,  28.491,   82
    46.6,0.000064,0.000027,0.001984,-0.000023,  28.493,   83
    46.8,0.000055,0.000032,0.002057,-0.000023,  28.490,   84
    47.0,0.000059,0.000030,0.002051,-0.000036,  28.487,   83
    47.2,0.000059,0.000024,0.002024,-0.000036,  28.494,   83
    47.4,0.000054,0.000028,0.001946,-0.000072,  28.496,   84
    47.6,0.000055,0.000030,0.001929,-0.000023,  28.496,   85
    47.8,0.000055,0.000026,0.001918,-0.000036,  28.504,   84
    48.0,0.000055,0.000029,0.001929,-0.000072,  28.509,   84
    48.2,0.000055,0.000031,0.001940,-0.000036,  28.509,   83
    48.4,0.000057,0.000029,0.001934,-0.000036,  28.510,   82
    48.6,0.000057,0.000029,0.001929,-0.000023,  28.516,   82
    48.8,0.000060,0.000031,0.001924,-0.000036,  28.517,   82
    49.0,0.000063,0.000028,0.001901,-0.000049,  28.523,   82
    49.2,0.000065,0.000032,0.001873,-0.000036,  28.521,   83
    49.4,0.000071,0.000032,0.001846,-0.000049,  28.528,   84
    49.6,0.000071,0.000033,0.001862,-0.000049,  28.526,   85
    49.8,0.000064,0.000036,0.001923,-0.000036,  28.528,   84
    50.0,0.000064,0.000033,0.002001,-0.000049,  28.528,   83
    50.2,0.000064,0.000035,0.002040,-0.000049,  28.530,   84
    50.4,0.000058,0.000035,0.002090,-0.000036,  28.536,   86
    50.6,0.000064,0.000040,0.002118,-0.000049,  28.541,   84
    50.8,0.000067,0.000040,0.002107,-0.000049,  28.537,   83
    51.0,0.000060,0.000043,0.002085,-0.000036,  28.539,   84
    51.2,0.000067,0.000044,0.002024,-0.000036,  28.540,   84
    51.4,0.000070,0.000042,0.001990,-0.000036,  28.544,   85
    51.6,0.000070,0.000042,0.001957,-0.000023,  28.543,   85
    51.8,0.000073,0.000043,0.001906,-0.000023,  28.546,   84
    52.0,0.000073,0.000043,0.001890,-0.000036,  28.549,   82
    52.2,0.000073,0.000043,0.001890,-0.000023,  28.552,   83
    52.4,0.000073,0.000043,0.001901,-0.000036,  28.555,   83
    52.6,0.000073,0.000042,0.001934,-0.000049,  28.558,   83
    52.8,0.000073,0.000044,0.001968,-0.000036,  28.566,   84
    53.0,0.000067,0.000040,0.002018,-0.000049,  28.569,   85
    53.2,0.000071,0.000037,0.002057,-0.000049,  28.571,   86
    53.4,0.000068,0.000039,0.002090,-0.000036,  28.570,   85
    53.6,0.000062,0.000035,0.002130,-0.000049,  28.567,   84
    53.8,0.000065,0.000029,0.002125,-0.000049,  28.571,   83
    54.0,0.000075,0.000029,0.002068,-0.000036,  28.571,   82
    54.2,0.000069,0.000033,0.002002,-0.000049,  28.575,   83
    54.4,0.000067,0.000028,0.002013,-0.000049,  28.574,   85
    54.6,0.000069,0.000030,0.002046,-0.000036,  28.580,   84
    54.8,0.000067,0.000039,0.002096,-0.000049,  28.574,   84
    55.0,0.000060,0.000036,0.002057,-0.000049,  28.580,   84
    55.2,0.000056,0.000036,0.001979,-0.000036,  28.578,   84
    55.4,0.000047,0.000039,0.001879,-0.000049,  28.583,   86
    55.6,0.000047,0.000036,0.001851,-0.000049,  28.578,   88
    55.8,0.000050,0.000034,0.001840,-0.000036,  28.583,   87
    56.0,0.000043,0.000032,0.001868,-0.000049,  28.583,   85
    56.2,0.000046,0.000030,0.001857,-0.000049,  28.580,   85
    56.4,0.000049,0.000032,0.001846,-0.000049,  28.583,   84
    56.6,0.000046,0.000033,0.001835,-0.000062,  28.585,   84
    56.8,0.000050,0.000033,0.001835,-0.000075,  28.584,   84
    57.0,0.000052,0.000028,0.001812,-0.000075,  28.588,   84
    57.2,0.000052,0.000030,0.001812,-0.000124,  28.588,   83
    57.4,0.000056,0.000030,0.001817,-0.000075,  28.592,   84
    57.6,0.000059,0.000027,0.001828,-0.000075,  28.591,   86
    57.8,0.000055,0.000029,0.001834,-0.000111,  28.593,   83
    58.0,0.000055,0.000026,0.001856,-0.000075,  28.590,   81
    58.2,0.000058,0.000028,0.001756,-0.000062,  28.590,   84
    58.4,0.000055,0.000026,0.001599,-0.000062,  28.594,   87
    58.6,0.000059,0.000021,0.001380,-0.000049,  28.593,   85
    58.8,0.000062,0.000029,0.001358,-0.000062,  28.597,   83
    59.0,0.000056,0.000030,0.001397,-0.000062,  28.600,   84
    59.2,0.000060,0.000025,0.001498,-0.000049,  28.609,   86
    59.4,0.000060,0.000030,0.001531,-0.000062,  28.610,   83
    59.6,0.000057,0.000030,0.001575,-0.000062,  28.609,   81
    59.8,0.000052,0.000032,0.001603,-0.000049,  28.606,   82
    60.0,0.000052,0.000031,0.001625,-0.000062,  28.612,   83
    60.2,0.000051,0.000036,0.001648,-0.000062,  28.613,   84
    60.4,0.000051,0.000035,0.001659,-0.000049,  28.611,   86
    60.6,0.000051,0.000033,0.001648,-0.000062,  28.617,   84
    60.8,0.000047,0.000029,0.001631,-0.000062,  28.616,   83
    61.0,0.000051,0.000028,0.001593,-0.000049,  28.620,   83
    61.2,0.000048,0.000025,0.001458,-0.000062,  28.622,   84
    61.4,0.000039,0.000024,0.001268,-0.000062,  28.621,   84
    61.6,0.000038,0.000027,0.001021,-0.000049,  28.621,   84
    61.8,0.000038,0.000025,0.001043,-0.000062,  28.628,   84
    62.0,0.000031,0.000025,0.001172,-0.000049,  28.624,   84
    62.2,0.000038,0.000029,0.001407,-0.000049,  28.626,   85
    62.4,0.000038,0.000024,0.001468,-0.000049,  28.628,   85
    62.6,0.000031,0.000029,0.001507,-0.000036,  28.627,   84
    62.8,0.000028,0.000032,0.001502,-0.000049,  28.629,   84
    63.0,0.000028,0.000027,0.001535,-0.000049,  28.631,   85
    63.2,0.000022,0.000031,0.001563,-0.000036,  28.628,   86
    63.4,0.000025,0.000031,0.001607,-0.000049,  28.635,   85
    63.6,0.000028,0.000024,0.001624,-0.000049,  28.635,   84
    63.8,0.000031,0.000027,0.001595,-0.000036,  28.631,   83
    64.0,0.000028,0.000028,0.001585,-0.000036,  28.635,   82
    64.2,0.000026,0.000021,0.001618,-0.000036,  28.640,   83
    64.4,0.000031,0.000021,0.001657,-0.000023,  28.646,   84
    64.6,0.000034,0.000023,0.001724,-0.000023,  28.642,   83
    64.8,0.000036,0.000020,0.001741,-0.000036,  28.646,   83
    65.0,0.000039,0.000020,0.001741,-0.000023,  28.649,   82
    65.2,0.000033,0.000025,0.001719,-0.000036,  28.651,   82
    65.4,0.000030,0.000020,0.001713,-0.000049,  28.653,   84
    65.6,0.000027,0.000020,0.001702,-0.000036,  28.655,   85
    65.8,0.000021,0.000023,0.001674,-0.000049,  28.654,   85
    66.0,0.000027,0.000017,0.001679,-0.000049,  28.655,   84
    66.2,0.000025,0.000016,0.001696,-0.000036,  28.656,   84
    66.4,0.000013,0.000019,0.001724,-0.000049,  28.658,   84
    66.6,0.000017,0.000017,0.001741,-0.000049,  28.657,   84
    66.8,0.000017,0.000012,0.001746,-0.000049,  28.660,   84
    67.0,0.000010,0.000014,0.001752,-0.000085,  28.661,   82
    67.2,0.000014,0.000012,0.001757,-0.000049,  28.657,   81
    67.4,0.000014,0.000007,0.001757,-0.000049,  28.665,   83
    67.6,0.000014,0.000007,0.001774,-0.000085,  28.664,   84
    67.8,0.000015,0.000002,0.001763,-0.000049,  28.665,   84
    68.0,0.000012,0.000005,0.001740,-0.000049,  28.665,   84
    68.2,0.000012,0.000004,0.001689,-0.000036,  28.669,   83
    68.4,0.000010,-0.000000,0.001627,-0.000049,  28.666,   83
    68.6,0.000007,0.000000,0.001599,-0.000049,  28.668,   83
    68.8,0.000004,0.000006,0.001571,-0.000049,  28.675,   83
    69.0,0.000002,0.000008,0.001526,-0.000049,  28.672,   84
    69.2,0.000004,0.000000,0.001526,-0.000062,  28.670,   84
    69.4,-0.000005,0.000006,0.001576,-0.000062,  28.674,   84
    69.6,-0.000007,0.000008,0.001615,-0.000049,  28.670,   85
    69.8,-0.000005,0.000004,0.001642,-0.000062,  28.673,   84
    70.0,-0.000005,0.000002,0.001670,-0.000062,  28.672,   84
    70.2,0.000002,0.000004,0.001698,-0.000049,  28.673,   85
    70.4,0.000004,0.000002,0.001514,-0.000062,  28.671,   87
    70.6,0.000004,-0.000001,0.001188,-0.000062,  28.678,   86
    70.8,0.000011,-0.000002,0.000775,-0.000049,  28.673,   84
    71.0,0.000014,-0.000003,0.000731,-0.000062,  28.671,   84
    71.2,0.000004,0.000004,0.000798,-0.000062,  28.677,   83
    71.4,0.000004,0.000004,0.000999,-0.000049,  28.679,   84
    71.6,0.000004,0.000003,0.001067,-0.000062,  28.677,   84
    71.8,0.000002,0.000007,0.001128,-0.000062,  28.683,   84
    72.0,-0.000004,0.000003,0.001166,-0.000049,  28.681,   85
    72.2,-0.000006,0.000001,0.001189,-0.000062,  28.682,   84
    72.4,-0.000009,-0.000003,0.001200,-0.000062,  28.685,   83
    72.6,-0.000015,-0.000005,0.001178,-0.000049,  28.691,   84
    72.8,-0.000014,-0.000013,0.001200,-0.000062,  28.692,   85
    73.0,-0.000021,-0.000015,0.001222,-0.000062,  28.696,   85
    73.2,-0.000023,-0.000015,0.001266,-0.000049,  28.698,   84
    73.4,-0.000020,-0.000021,0.001260,-0.000062,  28.701,   84
    73.6,-0.000017,-0.000019,0.001226,-0.000062,  28.697,   83
    73.8,-0.000022,-0.000020,0.001199,-0.000062,  28.709,   84
    74.0,-0.000018,-0.000024,0.001193,-0.000075,  28.713,   84
    74.2,-0.000016,-0.000022,0.001187,-0.000075,  28.713,   83
    74.4,-0.000025,-0.000024,0.001198,-0.000075,  28.711,   82
    74.6,-0.000025,-0.000028,0.001203,-0.000075,  28.712,   83
    74.8,-0.000022,-0.000026,0.001192,-0.000075,  28.716,   85
    75.0,-0.000022,-0.000025,0.001169,-0.000075,  28.717,   84
    75.2,-0.000020,-0.000032,0.001197,-0.000075,  28.721,   84
    75.4,-0.000017,-0.000035,0.001241,-0.000075,  28.717,   83
    75.6,-0.000020,-0.000036,0.001291,-0.000075,  28.720,   83
    75.8,-0.000020,-0.000036,0.001290,-0.000075,  28.725,   84
    76.0,-0.000017,-0.000038,0.001268,-0.000075,  28.729,   84
    76.2,-0.000020,-0.000032,0.001223,-0.000075,  28.730,   83
    76.4,-0.000020,-0.000032,0.001173,-0.000075,  28.735,   81
    76.6,-0.000017,-0.000026,0.001100,-0.000075,  28.733,   82
    76.8,-0.000017,-0.000023,0.001017,-0.000098,  28.737,   84
    77.0,-0.000014,-0.000026,0.000984,-0.000075,  28.740,   83
    77.2,-0.000014,-0.000026,0.000950,-0.000062,  28.741,   82
    77.4,-0.000014,-0.000021,0.000967,-0.000098,  28.744,   85
    77.6,-0.000017,-0.000021,0.000961,-0.000062,  28.746,   87
    77.8,-0.000014,-0.000021,0.000938,-0.000075,  28.749,   86
    78.0,-0.000021,-0.000014,0.000916,-0.000075,  28.751,   84
    78.2,-0.000021,-0.000016,0.000877,-0.000075,  28.747,   85
    78.4,-0.000021,-0.000012,0.000877,-0.000075,  28.751,   85
    78.6,-0.000027,-0.000008,0.000888,-0.000075,  28.750,   84
    78.8,-0.000021,-0.000011,0.000916,-0.000075,  28.752,   84
    79.0,-0.000018,-0.000012,0.000932,-0.000075,  28.753,   84
    79.2,-0.000025,-0.000015,0.000943,-0.000075,  28.752,   85
    79.4,-0.000018,-0.000013,0.000959,-0.000075,  28.754,   84
    79.6,-0.000015,-0.000019,0.000981,-0.000075,  28.753,   84
    79.8,-0.000019,-0.000013,0.000998,-0.000039,  28.752,   83
    80.0,-0.000013,-0.000012,0.001009,-0.000039,  28.751,   83
