Run Name,ARL50%
Run Date,12:11:03 PM   04-01-08
Method Name,50%
Export Format Version, 1.00
Method ID,  497
Points/Second, 5.00
Number of Records,   1559
Offset from Run Start Time,00:00:00
Run End Time,00:05:11
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity,Volume
     0.0,0.013273,-0.354882, 60,0.000000,-0.403442,  58.295,     0.0
     0.2,0.013062,-0.354883, 60,0.000000,-0.403428,  58.292,     0.0
     0.4,0.012252,-0.354878, 60,0.000000,-0.403428,  58.289,     0.0
     0.6,0.011975,-0.354877, 60,0.000000,-0.403428,  58.289,     0.0
     0.8,0.000000,-0.354877, 60,0.000000,-0.403394,  58.287,     0.0
     1.0,0.000000,-0.354878, 60,0.000000,-0.403421,  58.282,     0.0
     1.2,0.000000,0.000000, 60,0.000000,0.000000,  58.257,     0.0
     1.4,0.000000,0.000000, 60,0.000000,0.000000,  58.254,     0.0
     1.6,0.000000,0.000000, 60,0.000000,0.000000,  58.256,     0.0
     1.8,0.000000,0.000000, 60,0.000000,0.000000,  58.260,     0.0
     2.0,0.000000,0.000000, 60,0.000000,0.000000,  58.258,     0.0
     2.2,0.000000,0.000000, 60,0.000000,0.000000,  58.250,     0.0
     2.4,0.000000,0.000000, 60,0.000000,0.000000,  58.252,     0.0
     2.6,0.000000,0.000000, 60,0.000000,0.000000,  58.254,     0.0
     2.8,0.000000,0.000000, 60,0.000000,0.000000,  58.250,     0.0
     3.0,0.000000,0.000000, 60,0.000000,0.000000,  58.248,     0.1
     3.2,0.000000,0.000000, 60,0.000000,0.000000,  58.252,     0.1
     3.4,0.000000,0.000000, 60,0.000000,0.000000,  58.251,     0.1
     3.6,0.000000,0.000000, 60,0.000000,0.000000,  58.250,     0.1
     3.8,0.000000,0.000000, 60,0.000000,0.000000,  58.249,     0.1
     4.0,0.000000,0.000000, 60,0.000000,0.000000,  58.250,     0.1
     4.2,0.000000,0.000000, 60,0.000000,0.000000,  58.250,     0.1
     4.4,0.000000,0.000000, 60,0.000000,0.000000,  58.246,     0.1
     4.6,0.000000,0.000000, 60,-0.000059,0.000000,  58.248,     0.1
     4.8,0.000000,0.000000, 60,-0.000023,0.000000,  58.251,     0.1
     5.0,-0.000012,0.000000, 60,-0.000006,0.000000,  58.249,     0.1
     5.2,-0.000024,0.000000, 60,-0.000017,0.000000,  58.242,     0.1
     5.4,-0.000035,0.000000, 60,-0.000060,0.000000,  58.246,     0.1
     5.6,-0.000042,0.000000, 60,-0.000125,0.000000,  58.246,     0.1
     5.8,-0.000045,0.000000, 60,-0.000214,0.000000,  58.244,     0.1
     6.0,-0.000048,0.000019, 60,-0.000246,0.000000,  58.246,     0.1
     6.2,-0.000046,0.000016, 60,-0.000264,-0.000076,  58.245,     0.1
     6.4,-0.000041,0.000014, 60,-0.000275,-0.000111,  58.242,     0.1
     6.6,-0.000039,0.000012, 60,-0.000316,-0.000145,  58.239,     0.1
     6.8,-0.000024,0.000003, 60,-0.000366,-0.000111,  58.243,     0.1
     7.0,-0.000015,-0.000009, 60,-0.000430,-0.000118,  58.243,     0.1
     7.2,-0.000013,-0.000029, 60,-0.000436,-0.000104,  58.243,     0.1
     7.4,0.000002,-0.000033, 60,-0.000407,-0.000104,  58.235,     0.1
     7.6,0.000011,-0.000023, 60,-0.000358,-0.000125,  58.240,     0.1
     7.8,0.000013,-0.000011, 60,-0.000370,-0.000098,  58.239,     0.1
     8.0,0.000020,-0.000008, 60,-0.000394,-0.000077,  58.229,     0.1
     8.2,0.000029,-0.000003, 60,-0.000442,-0.000077,  58.234,     0.1
     8.4,0.000031,0.000003, 60,-0.000509,-0.000063,  58.236,     0.1
     8.6,0.000038,0.000009, 60,-0.000509,-0.000063,  58.230,     0.1
     8.8,0.000045,0.000017, 60,-0.000507,-0.000028,  58.234,     0.1
     9.0,0.000050,0.000022, 60,-0.000491,-0.000036,  58.232,     0.2
     9.2,0.000057,0.000024, 60,-0.000579,-0.000036,  58.235,     0.2
     9.4,0.000062,0.000029, 60,-0.000715,0.000013,  58.235,     0.2
     9.6,0.000067,0.000032, 60,-0.000904,0.000006,  58.234,     0.2
     9.8,0.000067,0.000033, 60,-0.000899,0.000054,  58.237,     0.2
    10.0,0.000065,0.000032, 60,-0.000821,0.000054,  58.235,     0.2
    10.2,0.000057,0.000033, 60,-0.000672,0.000033,  58.232,     0.2
    10.4,0.000048,0.000032, 60,-0.000744,0.000081,  58.231,     0.2
