Run Name,ARL32%
Run Date,12:54:46 PM   04-01-08
Method Name,32%B-Isocratic
Export Format Version, 1.00
Method ID,  376
Points/Second, 5.00
Number of Records,   3888
Offset from Run Start Time,00:00:00
Run End Time,00:13:06
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity,Volume
     0.0,0.001828,0.001738, 32,0.008758,0.001887,  34.536,     0.0
     0.2,0.001836,0.001738, 32,0.008766,0.001887,  34.535,     0.0
     0.4,0.001836,0.001738, 32,0.008752,0.001887,  34.530,     0.0
     0.6,0.001834,0.001732, 32,0.008728,0.001873,  34.531,     0.0
     0.8,0.001834,0.001731, 32,0.008774,0.001887,  34.530,     0.0
     1.0,0.001836,0.001729, 32,0.008840,0.001887,  34.535,     0.0
     1.2,0.001831,0.001730, 32,0.008934,0.001873,  34.534,     0.0
     1.4,0.001825,0.001735, 32,0.008935,0.001887,  34.536,     0.0
     1.6,0.001825,0.001733, 32,0.008898,0.001887,  34.530,     0.0
     1.8,0.001828,0.001729, 32,0.008830,0.001873,  34.537,     0.0
     2.0,0.001828,0.001735, 32,0.008805,0.001887,  34.537,     0.0
     2.2,0.001828,0.001733, 32,0.008785,0.001887,  34.543,     0.0
     2.4,0.001828,0.001729, 32,0.008773,0.001873,  34.541,     0.0
     2.6,0.001826,0.001731, 32,0.008561,0.001887,  34.542,     0.0
     2.8,0.001826,0.001732, 32,0.008245,0.001887,  34.537,     0.0
     3.0,0.001826,0.001729, 32,0.007841,0.001873,  34.539,     0.1
     3.2,0.001824,0.001728, 32,0.007832,0.001852,  34.540,     0.1
     3.4,0.001824,0.001729, 32,0.007987,0.001852,  34.535,     0.1
     3.6,0.001824,0.001733, 32,0.008280,0.001838,  34.538,     0.1
     3.8,0.001824,0.001730, 32,0.008408,0.001817,  34.542,     0.1
     4.0,0.001826,0.001732, 32,0.008538,0.001817,  34.541,     0.1
     4.2,0.001829,0.001733, 32,0.008659,0.001838,  34.535,     0.1
     4.4,0.001831,0.001735, 32,0.008705,0.001852,  34.540,     0.1
     4.6,0.001831,0.001733, 32,0.008723,0.001852,  34.540,     0.1
     4.8,0.001834,0.001733, 32,0.008697,0.001838,  34.543,     0.1
     5.0,0.001834,0.001735, 32,0.008743,0.001852,  34.546,     0.1
     5.2,0.001836,0.001734, 32,0.008804,0.001852,  34.544,     0.1
     5.4,0.001836,0.001732, 32,0.008871,0.001838,  34.548,     0.1
     5.6,0.001834,0.001732, 32,0.008916,0.001852,  34.546,     0.1
     5.8,0.001828,0.001732, 32,0.008941,0.001852,  34.542,     0.1
     6.0,0.001828,0.001728, 32,0.008955,0.001838,  34.544,     0.1
     6.2,0.002855,0.002417, 32,0.008865,0.001852,  34.543,     0.1
     6.4,0.002748,0.002417, 32,0.008718,0.001852,  34.547,     0.1
     6.6,0.001699,0.001808, 32,0.008506,0.001838,  34.539,     0.1
     6.8,0.000693,0.000578, 32,0.008502,0.001838,  34.542,     0.1
     7.0,0.000000,0.000578, 32,0.008575,0.001852,  34.541,     0.1
     7.2,0.000000,0.000000, 32,0.008809,0.001803,  34.542,     0.1
     7.4,0.000000,0.000000, 32,0.008809,0.000000,  34.543,     0.1
     7.6,0.000000,0.000000, 32,0.008809,0.000000,  34.539,     0.1
     7.8,0.000000,0.000000, 32,0.008809,0.000000,  34.544,     0.1
     8.0,0.000000,0.000000, 32,0.000000,0.000000,  34.546,     0.1
     8.2,0.000000,0.000000, 32,0.000000,0.000000,  34.547,     0.1
     8.4,0.000000,0.000000, 32,0.000000,0.000000,  34.551,     0.1
     8.6,0.000000,0.000000, 32,0.000000,0.000000,  34.554,     0.1
     8.8,0.000000,0.000000, 32,0.000000,0.000000,  34.546,     0.1
     9.0,0.000000,0.000000, 32,0.000000,0.000000,  34.548,     0.2
     9.2,0.000000,0.000000, 32,0.000000,0.000000,  34.542,     0.2
     9.4,0.000000,0.000000, 32,0.000000,0.000000,  34.547,     0.2
     9.6,0.000000,0.000000, 32,0.000000,0.000000,  34.544,     0.2
     9.8,0.000000,0.000000, 32,0.000000,0.000000,  34.542,     0.2
    10.0,0.000000,0.000000, 32,0.000000,0.000000,  34.544,     0.2
    10.2,0.000000,0.000000, 32,0.000000,0.000000,  34.546,     0.2
    10.4,0.000000,0.000000, 32,0.000000,0.000000,  34.546,     0.2
    10.6,0.000000,0.000000, 32,0.000000,0.000000,  34.541,     0.2
    10.8,0.000000,0.000067, 32,0.000000,0.000000,  34.544,     0.2
    11.0,-0.000023,0.000051, 32,0.000000,0.000000,  34.542,     0.2
    11.2,-0.000030,0.000043, 32,0.000000,0.000000,  34.545,     0.2
    11.4,-0.000037,0.000037, 32,0.000000,0.000000,  34.551,     0.2
    11.6,-0.000040,0.000030, 32,0.000000,0.000000,  34.552,     0.2
    11.8,-0.000037,0.000024, 32,0.000479,0.000000,  34.548,     0.2
