Run Name,ARL29%
Run Date,03:02:38 PM   04-01-08
Method Name,29%B-Isocratic
Export Format Version, 1.00
Method ID,  501
Points/Second, 5.00
Number of Records,   5340
Offset from Run Start Time,00:00:00
Run End Time,00:17:47
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity,Volume
     0.0,-0.000140,0.000000, 29,0.000000,0.000000,  30.926,     0.0
     0.2,0.000013,0.000000, 29,0.000000,0.000000,  30.920,     0.0
     0.4,0.000094,0.000000, 29,0.000000,0.000000,  30.921,     0.0
     0.6,0.000097,0.000000, 29,0.000000,0.000000,  30.915,     0.0
     0.8,0.000000,0.000000, 29,0.000000,0.000000,  30.918,     0.0
     1.0,0.000000,0.000000, 29,0.000000,0.000000,  30.920,     0.0
     1.2,0.000000,0.000000, 29,0.000000,0.000000,  30.914,     0.0
     1.4,0.000000,0.000000, 29,0.000000,0.000000,  30.915,     0.0
     1.6,0.000000,0.000000, 29,0.000000,0.000000,  30.917,     0.0
     1.8,0.000000,0.000000, 29,0.000000,0.000000,  30.913,     0.0
     2.0,0.000000,0.000000, 29,0.000000,0.000000,  30.911,     0.0
     2.2,0.000000,0.000000, 29,0.000000,0.000000,  30.913,     0.0
     2.4,0.000000,0.000000, 29,0.000000,0.000000,  30.910,     0.0
     2.6,0.000000,0.000000, 29,0.000000,0.000000,  30.911,     0.0
     2.8,0.000000,0.000000, 29,0.000000,0.000000,  30.908,     0.0
     3.0,0.000000,0.000000, 29,0.000000,0.000000,  30.905,     0.1
     3.2,0.000000,0.000000, 29,0.000000,0.000000,  30.903,     0.1
     3.4,0.000000,0.000000, 29,0.000000,0.000000,  30.908,     0.1
     3.6,0.000000,0.000000, 29,0.000000,0.000000,  30.904,     0.1
     3.8,0.000000,0.000000, 29,0.000000,0.000000,  30.900,     0.1
     4.0,0.000000,0.000000, 29,0.000000,0.000000,  30.899,     0.1
     4.2,-0.000015,-0.000005, 29,0.000053,0.000000,  30.898,     0.1
     4.4,-0.000013,-0.000007, 29,0.000086,0.000035,  30.900,     0.1
     4.6,-0.000018,-0.000007, 29,0.000111,0.000084,  30.896,     0.1
     4.8,-0.000017,-0.000007, 29,0.000121,0.000070,  30.899,     0.1
     5.0,-0.000025,-0.000007, 29,0.000111,0.000035,  30.894,     0.1
     5.2,-0.000022,-0.000007, 29,0.000088,0.000000,  30.887,     0.1
     5.4,-0.000029,-0.000006, 29,0.000093,0.000014,  30.891,     0.1
     5.6,-0.000035,-0.000012, 29,0.000104,0.000000,  30.892,     0.1
     5.8,-0.000032,-0.000019, 29,0.000127,-0.000035,  30.889,     0.1
     6.0,-0.000032,-0.000027, 29,0.000143,-0.000021,  30.884,     0.1
     6.2,-0.000035,-0.000032, 29,0.000155,0.000000,  30.885,     0.1
     6.4,-0.000029,-0.000032, 29,0.000171,0.000000,  30.884,     0.1
     6.6,-0.000027,-0.000031, 29,0.000136,0.000014,  30.880,     0.1
     6.8,-0.000028,-0.000031, 29,0.000066,0.000000,  30.877,     0.1
     7.0,-0.000020,-0.000030, 29,-0.000025,0.000000,  30.876,     0.1
     7.2,-0.000015,-0.000030, 29,-0.000197,0.000014,  30.874,     0.1
     7.4,-0.000018,-0.000029, 29,-0.000418,0.000014,  30.875,     0.1
     7.6,-0.000017,-0.000031, 29,-0.000688,0.000000,  30.872,     0.1
     7.8,-0.000025,-0.000034, 29,-0.000662,-0.000014,  30.871,     0.1
     8.0,-0.000035,-0.000038, 29,-0.000511,-0.000028,  30.869,     0.1
     8.2,-0.000034,-0.000033, 29,-0.000228,-0.000042,  30.866,     0.1
     8.4,-0.000041,-0.000030, 29,-0.000169,-0.000042,  30.870,     0.1
     8.6,-0.000038,-0.000037, 29,-0.000172,-0.000028,  30.868,     0.1
     8.8,-0.000044,-0.000037, 29,-0.000221,-0.000014,  30.870,     0.1
     9.0,-0.000036,-0.000043, 29,-0.000184,-0.000035,  30.870,     0.2
     9.2,-0.000034,-0.000045, 29,-0.000124,-0.000035,  30.868,     0.2
     9.4,-0.000034,-0.000044, 29,-0.000049,-0.000021,  30.866,     0.2
     9.6,-0.000031,-0.000043, 29,-0.000033,-0.000042,  30.865,     0.2
     9.8,-0.000031,-0.000041, 29,-0.000033,-0.000021,  30.866,     0.2
    10.0,-0.000037,-0.000037, 29,-0.000053,-0.000021,  30.863,     0.2
    10.2,-0.000031,-0.000042, 29,-0.000064,-0.000056,  30.864,     0.2
    10.4,-0.000028,-0.000043, 29,-0.000084,-0.000021,  30.863,     0.2
    10.6,-0.000034,-0.000042, 29,-0.000109,-0.000021,  30.867,     0.2
    10.8,-0.000031,-0.000046, 29,-0.000093,-0.000007,  30.865,     0.2
    11.0,-0.000034,-0.000051, 29,-0.000062,-0.000021,  30.860,     0.2
    11.2,-0.000039,-0.000051, 29,-0.000006,-0.000021,  30.857,     0.2
    11.4,-0.000037,-0.000050, 29,-0.000025,-0.000056,  30.862,     0.2
    11.6,-0.000034,-0.000053, 29,-0.000066,-0.000021,  30.856,     0.2
    11.8,-0.000039,-0.000051, 29,-0.000133,-0.000021,  30.856,     0.2
    12.0,-0.000039,-0.000046, 29,-0.000148,-0.000021,  30.854,     0.2
    12.2,-0.000044,-0.000048, 29,-0.000144,-0.000056,  30.855,     0.2
    12.4,-0.000052,-0.000052, 29,-0.000130,-0.000035,  30.853,     0.2
    12.6,-0.000049,-0.000052, 29,-0.000096,-0.000035,  30.852,     0.2
    12.8,-0.000053,-0.000050, 29,-0.000270,-0.000056,  30.851,     0.2
    13.0,-0.000059,-0.000055, 29,-0.000522,-0.000035,  30.849,     0.2
    13.2,-0.000056,-0.000055, 29,-0.000848,-0.000035,  30.852,     0.2
    13.4,-0.000056,-0.000054, 29,-0.000877,-0.000056,  30.852,     0.2
    13.6,-0.000061,-0.000050, 29,-0.000794,-0.000035,  30.849,     0.2
    13.8,-0.000058,-0.000040, 29,-0.000606,-0.000049,  30.852,     0.2
    14.0,-0.000063,-0.000043, 29,-0.000502,-0.000063,  30.847,     0.2
    14.2,-0.000068,-0.000052, 29,-0.000375,-0.000056,  30.849,     0.2
    14.4,-0.000061,-0.000058, 29,-0.000242,-0.000056,  30.848,     0.2
    14.6,-0.000061,-0.000060, 29,-0.000186,-0.000056,  30.847,     0.2
    14.8,-0.000064,-0.000064, 29,-0.000166,-0.000028,  30.846,     0.2
    15.0,-0.000056,-0.000062, 29,-0.000171,-0.000014,  30.843,     0.3
    15.2,-0.000056,-0.000060, 29,-0.000166,-0.000014,  30.841,     0.3
    15.4,-0.000059,-0.000059, 29,-0.000174,-0.000014,  30.842,     0.3
    15.6,-0.000056,-0.000053, 29,-0.000181,0.000000,  30.840,     0.3
    15.8,-0.000058,-0.000049, 29,-0.000206,0.000000,  30.842,     0.3
    16.0,-0.000061,-0.000049, 29,-0.000258,-0.000014,  30.841,     0.3
    16.2,-0.000056,-0.000050, 29,-0.000314,-0.000014,  30.840,     0.3
    16.4,-0.000053,-0.000055, 29,-0.000333,-0.000014,  30.841,     0.3
    16.6,-0.000056,-0.000054, 29,-0.000343,-0.000014,  30.843,     0.3
    16.8,-0.000051,-0.000053, 29,-0.000333,-0.000014,  30.843,     0.3
    17.0,-0.000051,-0.000054, 29,-0.000333,0.000000,  30.837,     0.3
    17.2,-0.000054,-0.000054, 29,-0.000329,0.000000,  30.834,     0.3
    17.4,-0.000049,-0.000049, 29,-0.000319,0.000000,  30.833,     0.3
    17.6,-0.000051,-0.000042, 29,-0.000274,0.000014,  30.833,     0.3
    17.8,-0.000051,-0.000040, 29,-0.000218,0.000000,  30.833,     0.3
    18.0,-0.000049,-0.000042, 29,-0.000150,0.000000,  30.829,     0.3
    18.2,-0.000051,-0.000045, 29,-0.000140,0.000014,  30.817,     0.3
    18.4,-0.000049,-0.000043, 29,-0.000146,0.000000,  30.819,     0.3
    18.6,-0.000054,-0.000047, 29,-0.000187,0.000000,  30.822,     0.3
    18.8,-0.000046,-0.000052, 29,-0.000175,0.000000,  30.818,     0.3
    19.0,-0.000046,-0.000052, 29,-0.000146,-0.000014,  30.819,     0.3
    19.2,-0.000052,-0.000052, 29,-0.000107,-0.000028,  30.811,     0.3
    19.4,-0.000046,-0.000048, 29,-0.000103,-0.000028,  30.817,     0.3
    19.6,-0.000049,-0.000052, 29,-0.000124,-0.000028,  30.813,     0.3
    19.8,-0.000068,-0.000057, 29,-0.000152,-0.000042,  30.817,     0.3
    20.0,-0.000082,-0.000057, 29,-0.000134,-0.000042,  30.813,     0.3
    20.2,-0.000108,-0.000065, 29,-0.000100,-0.000042,  30.819,     0.3
    20.4,-0.000116,-0.000074, 29,-0.000057,-0.000042,  30.815,     0.3
    20.6,-0.000106,-0.000078, 29,-0.000171,-0.000028,  30.814,     0.3
    20.8,-0.000099,-0.000079, 29,-0.000354,-0.000063,  30.813,     0.3
    21.0,-0.000097,-0.000078, 29,-0.000605,-0.000028,  30.811,     0.3
    21.2,-0.000092,-0.000065, 29,-0.000926,-0.000014,  30.811,     0.4
    21.4,-0.000085,-0.000062, 29,-0.000916,-0.000014,  30.810,     0.4
    21.6,-0.000083,-0.000065, 29,-0.000818,-0.000014,  30.809,     0.4
    21.8,-0.000073,-0.000061, 29,-0.000633,0.000000,  30.810,     0.4
    22.0,-0.000065,-0.000059, 29,-0.000532,0.000014,  30.808,     0.4
    22.2,-0.000066,-0.000059, 29,-0.000431,0.000000,  30.813,     0.4
    22.4,-0.000056,-0.000059, 29,-0.000339,0.000000,  30.811,     0.4
    22.6,-0.000053,-0.000059, 29,-0.000303,0.000014,  30.813,     0.4
    22.8,-0.000056,-0.000058, 29,-0.000294,0.000000,  30.816,     0.4
    23.0,-0.000053,-0.000054, 29,-0.000324,0.000000,  30.812,     0.4
    23.2,-0.000053,-0.000052, 29,-0.000520,-0.000021,  30.814,     0.4
    23.4,-0.000054,-0.000053, 29,-0.000806,-0.000035,  30.816,     0.4
    23.6,-0.000046,-0.000054, 29,-0.001191,-0.000035,  30.811,     0.4
    23.8,-0.000041,-0.000057, 29,-0.001205,-0.000070,  30.811,     0.4
    24.0,-0.000042,-0.000057, 29,-0.001078,-0.000049,  30.811,     0.4
    24.2,-0.000034,-0.000053, 29,-0.000817,-0.000049,  30.809,     0.4
    24.4,-0.000034,-0.000053, 29,-0.000718,-0.000084,  30.812,     0.4
    24.6,-0.000037,-0.000050, 29,-0.000636,-0.000049,  30.810,     0.4
