Run Name,ARL Linear Grad
Run Date,11:47:58 AM   04-08-08
Method Name,Linear Gradient
Export Format Version, 1.00
Method ID,  516
Points/Second, 5.00
Number of Records,   5880
Offset from Run Start Time,00:00:00
Run End Time,00:19:36
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity,Volume
     0.0,0.000819,0.000695, 10,-0.000482,0.000920,  13.434,     0.0
     0.2,0.000821,0.000693, 10,-0.000461,0.000885,  13.436,     0.0
     0.4,0.000821,0.000690, 10,-0.000441,0.000906,  13.426,     0.0
     0.6,0.000821,0.000690, 10,-0.000432,0.000906,  13.425,     0.0
     0.8,0.000824,0.000688, 10,-0.000432,0.000871,  13.427,     0.0
     1.0,0.000821,0.000692, 10,-0.000462,0.000871,  13.428,     0.0
     1.2,0.000819,0.000690, 10,-0.000518,0.000906,  13.423,     0.0
     1.4,0.000822,0.000697, 10,-0.000585,0.000858,  13.421,     0.0
     1.6,0.000828,0.000707, 10,-0.000585,0.000879,  13.424,     0.0
     1.8,0.000832,0.000723, 10,-0.000556,0.000900,  13.418,     0.0
     2.0,0.000834,0.000717, 10,-0.000505,0.000865,  13.424,     0.0
     2.2,0.000837,0.000714, 10,-0.000474,0.000886,  13.420,     0.0
     2.4,0.002724,0.000705, 10,-0.000443,0.000900,  13.416,     0.0
     2.6,0.002700,0.000703, 10,-0.000408,0.000879,  13.420,     0.0
     2.8,0.002691,0.000702, 10,-0.000383,0.000913,  13.419,     0.0
     3.0,0.002690,0.000702, 10,-0.000373,0.000927,  13.420,     0.1
     3.2,0.000000,0.000700, 10,-0.000365,0.000892,  13.419,     0.1
     3.4,0.000000,0.000695, 10,-0.000105,0.000927,  13.413,     0.1
     3.6,0.000000,0.000699, 10,0.000269,0.000000,  13.416,     0.1
     3.8,0.000000,0.000000, 10,-0.000240,0.000000,  13.412,     0.1
     4.0,0.000000,0.000000, 10,-0.000240,0.000000,  13.415,     0.1
     4.2,0.000000,0.000000, 10,-0.000240,0.000000,  13.415,     0.1
     4.4,0.000000,0.000000, 10,-0.000240,0.000000,  13.416,     0.1
     4.6,0.000000,0.000000, 10,0.000000,0.000000,  13.410,     0.1
     4.8,0.000000,0.000000, 10,0.000000,0.000000,  13.412,     0.1
     5.0,0.000000,0.000000, 10,0.000000,0.000000,  13.411,     0.1
     5.2,0.000000,0.000000, 10,0.000000,0.000000,  13.413,     0.1
     5.4,0.000000,0.000000, 10,0.000000,0.000000,  13.418,     0.1
     5.6,0.000000,0.000000, 10,0.000000,0.000000,  13.414,     0.1
     5.8,0.000000,0.000000, 10,0.000000,0.000000,  13.419,     0.1
     6.0,0.000000,0.000000, 10,0.000000,0.000000,  13.416,     0.1
     6.2,0.000000,0.000000, 10,0.000000,0.000000,  13.411,     0.1
     6.4,0.000000,0.000000, 10,0.000000,0.000000,  13.412,     0.1
     6.6,0.000001,0.000000, 10,0.000000,0.000000,  13.409,     0.1
     6.8,-0.000000,0.000000, 10,0.000000,0.000000,  13.413,     0.1
     7.0,0.000003,0.000000, 10,0.000000,0.000000,  13.411,     0.1
     7.2,0.000004,0.000000, 10,0.000000,0.000000,  13.409,     0.1
     7.4,0.000003,0.000000, 10,0.000000,0.000000,  13.409,     0.1
     7.6,0.000003,0.000000, 10,0.000000,0.000049,  13.410,     0.1
     7.8,0.000007,0.000009, 10,0.000085,0.000063,  13.409,     0.1
     8.0,0.000006,0.000005, 10,0.000060,0.000049,  13.407,     0.1
     8.2,0.000008,0.000004, 10,0.000046,0.000063,  13.414,     0.1
     8.4,0.000011,0.000006, 10,0.000046,0.000063,  13.410,     0.1
     8.6,0.000008,0.000011, 10,0.000055,0.000028,  13.409,     0.1
     8.8,0.000008,0.000010, 10,0.000066,0.000007,  13.403,     0.1
     9.0,0.000008,0.000012, 10,0.000082,-0.000028,  13.410,     0.2
     9.2,0.000000,0.000013, 10,0.000088,0.000007,  13.411,     0.2
     9.4,0.000003,0.000011, 10,0.000094,0.000021,  13.409,     0.2
     9.6,-0.000006,0.000011, 10,0.000093,-0.000014,  13.410,     0.2
     9.8,-0.000014,0.000009, 10,0.000077,0.000007,  13.405,     0.2
    10.0,-0.000011,0.000005, 10,0.000053,0.000021,  13.409,     0.2
    10.2,-0.000008,0.000001, 10,0.000017,-0.000014,  13.408,     0.2
    10.4,-0.000016,0.000004, 10,0.000008,0.000007,  13.413,     0.2
    10.6,-0.000021,-0.000000, 10,0.000018,0.000021,  13.410,     0.2
    10.8,-0.000020,-0.000004, 10,0.000033,-0.000028,  13.409,     0.2
    11.0,-0.000022,-0.000006, 10,0.000007,-0.000021,  13.406,     0.2
    11.2,-0.000020,-0.000006, 10,-0.000039,-0.000007,  13.411,     0.2
    11.4,-0.000022,-0.000006, 10,-0.000098,-0.000042,  13.408,     0.2
    11.6,-0.000022,-0.000007, 10,-0.000421,-0.000021,  13.408,     0.2
    11.8,-0.000020,-0.000009, 10,-0.000885,-0.000007,  13.407,     0.2
    12.0,-0.000022,-0.000014, 10,-0.001499,-0.000042,  13.405,     0.2
    12.2,-0.000028,-0.000019, 10,-0.001543,-0.000021,  13.406,     0.2
    12.4,-0.000033,-0.000021, 10,-0.001371,-0.000007,  13.408,     0.2
    12.6,-0.000028,-0.000021, 10,-0.000990,-0.000042,  13.405,     0.2
    12.8,-0.000025,-0.000019, 10,-0.000836,-0.000021,  13.408,     0.2
    13.0,-0.000033,-0.000016, 10,-0.000691,-0.000007,  13.407,     0.2
    13.2,-0.000035,-0.000016, 10,-0.000556,-0.000042,  13.406,     0.2
    13.4,-0.000032,-0.000016, 10,-0.000451,-0.000021,  13.407,     0.2
    13.6,-0.000034,-0.000015, 10,-0.000367,-0.000007,  13.406,     0.2
    13.8,-0.000039,-0.000015, 10,-0.000307,-0.000056,  13.408,     0.2
    14.0,-0.000031,-0.000018, 10,-0.000231,-0.000035,  13.408,     0.2
    14.2,-0.000036,-0.000018, 10,-0.000161,-0.000021,  13.403,     0.2
    14.4,-0.000041,-0.000020, 10,-0.000095,-0.000070,  13.403,     0.2
    14.6,-0.000045,-0.000016, 10,-0.000261,-0.000035,  13.405,     0.2
    14.8,-0.000056,-0.000014, 10,-0.000560,-0.000035,  13.404,     0.2
    15.0,-0.000053,-0.000018, 10,-0.000975,-0.000035,  13.405,     0.3
    15.2,-0.000060,-0.000016, 10,-0.001005,-0.000035,  13.414,     0.3
    15.4,-0.000068,-0.000016, 10,-0.000907,-0.000049,  13.409,     0.3
