Run Name,22% c group 10 march 17
Run Date,06:07:22 PM   03-17-14
Method Name,22% c group 10 march 17.7
Export Format Version, 1.00
Method ID, 1961
Points/Second, 5.00
Number of Records,   2254
Offset from Run Start Time,00:00:00
Run End Time,00:07:35
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity,GP Pressure
     0.0,0.000532,0.000307, 22,0.005343,0.000033,  26.504,   87
     0.2,0.000528,0.000312, 22,0.005331,-0.000003,  26.503,   88
     0.4,0.000530,0.000312, 22,0.005325,0.000033,  26.507,   89
     0.6,0.000542,0.000307, 22,0.005314,0.000033,  26.502,   88
     0.8,0.000539,0.000307, 22,0.005344,-0.000003,  26.503,   87
     1.0,0.000544,0.000304, 22,0.005379,0.000046,  26.501,   89
     1.2,0.000369,0.000304, 22,0.005414,0.000046,  26.504,   90
     1.4,0.000349,0.000000, 22,0.005414,0.000010,  26.500,   89
     1.6,0.000356,0.000000, 22,0.005403,0.000059,  26.504,   87
     1.8,0.000354,0.000000, 22,0.005367,0.000046,  26.499,   87
     2.0,0.000000,0.000000, 22,0.005811,0.000010,  26.501,   86
     2.2,0.000000,0.000000, 22,0.006493,0.000059,  26.497,   86
     2.4,0.000000,0.000000, 22,0.003867,0.000000,  26.501,   86
     2.6,0.000000,0.000000, 22,0.003867,0.000000,  26.498,   87
     2.8,0.000000,0.000000, 22,0.003867,0.000000,  26.500,   89
     3.0,0.000000,0.000000, 22,0.003867,0.000000,  26.496,   87
     3.2,0.000000,0.000000, 22,0.003867,0.000000,  26.499,   86
     3.4,0.000000,0.000000, 22,0.000000,0.000000,  26.502,   86
     3.6,0.000000,0.000000, 22,0.000000,0.000000,  26.499,   86
     3.8,0.000000,0.000000, 22,0.000000,0.000000,  26.500,   89
     4.0,0.000000,0.000000, 22,0.000000,0.000000,  26.498,   91
     4.2,0.000000,0.000000, 22,0.000000,0.000000,  26.497,   90
     4.4,0.000000,0.000000, 22,0.000000,0.000000,  26.499,   88
     4.6,0.000000,0.000000, 22,0.000000,0.000000,  26.498,   87
     4.8,0.000000,0.000000, 22,0.000000,0.000000,  26.496,   87
     5.0,0.000000,0.000000, 22,0.000000,0.000000,  26.496,   87
     5.2,0.000000,0.000000, 22,0.000000,0.000000,  26.500,   87
     5.4,0.000016,0.000000, 22,0.000000,0.000000,  26.499,   87
     5.6,0.000006,0.000004, 22,0.000000,0.000000,  26.502,   87
     5.8,-0.000001,-0.000001, 22,0.000000,0.000000,  26.496,   87
     6.0,0.000006,-0.000003, 22,0.000000,0.000000,  26.499,   86
     6.2,-0.000001,-0.000002, 22,0.000000,0.000000,  26.498,   87
     6.4,0.000006,-0.000003, 22,0.000000,0.000000,  26.500,   88
     6.6,0.000010,0.000001, 22,0.000000,0.000000,  26.500,   88
     6.8,0.000010,0.000007, 22,0.000000,-0.000010,  26.494,   89
     7.0,0.000006,0.000008, 22,-0.000182,-0.000033,  26.495,   88
     7.2,0.000012,0.000007, 22,-0.000229,-0.000069,  26.494,   88
     7.4,0.000012,0.000005, 22,-0.000270,-0.000033,  26.489,   87
     7.6,0.000006,0.000004, 22,-0.000275,-0.000056,  26.492,   87
     7.8,0.000012,0.000008, 22,-0.000287,-0.000069,  26.496,   87
     8.0,0.000006,0.000010, 22,-0.000275,-0.000033,  26.493,   87
     8.2,0.000002,0.000012, 22,-0.000258,-0.000056,  26.493,   87
     8.4,0.000005,0.000014, 22,-0.000264,-0.000069,  26.492,   86
     8.6,0.000005,0.000016, 22,-0.000269,-0.000033,  26.497,   86
     8.8,0.000007,0.000018, 22,-0.000310,-0.000056,  26.494,   86
     9.0,0.000010,0.000020, 22,-0.000293,-0.000069,  26.493,   88
     9.2,0.000005,0.000018, 22,-0.000245,-0.000033,  26.493,   90
     9.4,0.000002,0.000016, 22,-0.000186,-0.000056,  26.497,   89
     9.6,0.000008,0.000015, 22,-0.000340,-0.000069,  26.496,   88
     9.8,0.000010,0.000014, 22,-0.000617,-0.000033,  26.494,   89
    10.0,0.000003,0.000009, 22,-0.001001,-0.000056,  26.498,   89
    10.2,0.000007,0.000009, 22,-0.001007,-0.000069,  26.496,   89
    10.4,0.000007,0.000014, 22,-0.000883,-0.000033,  26.498,   88
    10.6,0.000003,0.000014, 22,-0.000641,-0.000033,  26.496,   88
    10.8,0.000000,0.000010, 22,-0.000576,-0.000069,  26.498,   87
    11.0,-0.000002,0.000006, 22,-0.000535,-0.000033,  26.495,   88
    11.2,-0.000006,0.000006, 22,-0.000523,-0.000033,  26.496,   88
    11.4,-0.000009,0.000001, 22,-0.000493,-0.000033,  26.499,   87
    11.6,-0.000005,-0.000001, 22,-0.000452,-0.000046,  26.500,   86
    11.8,-0.000012,-0.000003, 22,-0.000428,-0.000046,  26.501,   89
    12.0,-0.000014,-0.000007, 22,-0.000387,-0.000082,  26.504,   92
    12.2,-0.000011,-0.000008, 22,-0.000346,-0.000069,  26.501,   90
    12.4,-0.000020,-0.000010, 22,-0.000287,-0.000046,  26.500,   88
    12.6,-0.000019,-0.000015, 22,-0.000240,-0.000082,  26.500,   88
    12.8,-0.000017,-0.000012, 22,-0.000234,-0.000069,  26.501,   87
    13.0,-0.000024,-0.000014, 22,-0.000246,-0.000046,  26.501,   87
    13.2,-0.000023,-0.000014, 22,-0.000288,-0.000082,  26.501,   87
    13.4,-0.000023,-0.000018, 22,-0.000317,-0.000069,  26.503,   88
    13.6,-0.000027,-0.000018, 22,-0.000347,-0.000046,  26.502,   89
    13.8,-0.000030,-0.000023, 22,-0.000370,-0.000082,  26.503,   87
    14.0,-0.000030,-0.000023, 22,-0.000382,-0.000046,  26.503,   85
    14.2,-0.000033,-0.000025, 22,-0.000382,-0.000023,  26.502,   86
    14.4,-0.000036,-0.000023, 22,-0.000377,-0.000059,  26.500,   87
    14.6,-0.000036,-0.000027, 22,-0.000400,-0.000059,  26.500,   88
    14.8,-0.000036,-0.000026, 22,-0.000430,-0.000059,  26.500,   90
    15.0,-0.000036,-0.000024, 22,-0.000465,-0.000095,  26.495,   89
    15.2,-0.000039,-0.000029, 22,-0.000459,-0.000095,  26.503,   88
    15.4,-0.000039,-0.000029, 22,-0.000448,-0.000059,  26.501,   89
    15.6,-0.000039,-0.000027, 22,-0.000413,-0.000095,  26.500,   89
    15.8,-0.000044,-0.000027, 22,-0.000430,-0.000095,  26.503,   89
    16.0,-0.000047,-0.000029, 22,-0.000501,-0.000059,  26.499,   88
    16.2,-0.000047,-0.000029, 22,-0.000596,-0.000095,  26.499,   88
    16.4,-0.000050,-0.000029, 22,-0.000637,-0.000095,  26.500,   88
    16.6,-0.000050,-0.000033, 22,-0.000679,-0.000059,  26.503,   87
    16.8,-0.000047,-0.000035, 22,-0.000726,-0.000095,  26.508,   86
    17.0,-0.000056,-0.000037, 22,-0.000690,-0.000095,  26.502,   87
    17.2,-0.000056,-0.000041, 22,-0.000614,-0.000059,  26.503,   87
    17.4,-0.000056,-0.000041, 22,-0.000532,-0.000095,  26.508,   88
    17.6,-0.000056,-0.000040, 22,-0.000526,-0.000095,  26.501,   89
    17.8,-0.000050,-0.000039, 22,-0.000568,-0.000059,  26.506,   88
    18.0,-0.000043,-0.000034, 22,-0.000632,-0.000095,  26.502,   87
    18.2,-0.000043,-0.000036, 22,-0.000651,-0.000095,  26.502,   87
    18.4,-0.000046,-0.000043, 22,-0.000668,-0.000059,  26.504,   87
    18.6,-0.000050,-0.000048, 22,-0.000674,-0.000095,  26.503,   85
    18.8,-0.000053,-0.000051, 22,-0.000698,-0.000095,  26.501,   84
    19.0,-0.000051,-0.000049, 22,-0.000703,-0.000095,  26.507,   86
    19.2,-0.000055,-0.000054, 22,-0.000733,-0.000132,  26.502,   88
    19.4,-0.000055,-0.000056, 22,-0.000710,-0.000095,  26.501,   88
    19.6,-0.000049,-0.000047, 22,-0.000657,-0.000095,  26.500,   87
    19.8,-0.000053,-0.000045, 22,-0.000592,-0.000132,  26.499,   87
    20.0,-0.000053,-0.000045, 22,-0.000574,-0.000095,  26.504,   88
    20.2,-0.000050,-0.000043, 22,-0.000569,-0.000095,  26.501,   88
    20.4,-0.000047,-0.000043, 22,-0.000592,-0.000095,  26.505,   89
    20.6,-0.000047,-0.000041, 22,-0.000610,-0.000132,  26.502,   88
    20.8,-0.000047,-0.000042, 22,-0.000627,-0.000095,  26.501,   88
    21.0,-0.000047,-0.000040, 22,-0.000674,-0.000095,  26.504,   88
    21.2,-0.000047,-0.000041, 22,-0.000680,-0.000095,  26.504,   88
    21.4,-0.000050,-0.000037, 22,-0.000674,-0.000095,  26.500,   88
    21.6,-0.000053,-0.000034, 22,-0.000674,-0.000082,  26.503,   88
    21.8,-0.000053,-0.000035, 22,-0.000657,-0.000119,  26.504,   88
    22.0,-0.000053,-0.000033, 22,-0.000693,-0.000069,  26.506,   88
    22.2,-0.000047,-0.000031, 22,-0.000722,-0.000082,  26.507,   88
    22.4,-0.000044,-0.000031, 22,-0.000780,-0.000119,  26.504,   87
    22.6,-0.000042,-0.000030, 22,-0.000892,-0.000069,  26.509,   87
    22.8,-0.000039,-0.000028, 22,-0.001052,-0.000082,  26.505,   87
    23.0,-0.000039,-0.000026, 22,-0.001240,-0.000119,  26.508,   89
    23.2,-0.000042,-0.000029, 22,-0.001258,-0.000069,  26.506,   90
    23.4,-0.000042,-0.000027, 22,-0.001229,-0.000082,  26.506,   89
    23.6,-0.000042,-0.000027, 22,-0.001128,-0.000119,  26.507,   87
    23.8,-0.000038,-0.000027, 22,-0.001075,-0.000069,  26.505,   87
    24.0,-0.000044,-0.000021, 22,-0.001010,-0.000082,  26.505,   86
    24.2,-0.000042,-0.000017, 22,-0.000939,-0.000119,  26.510,   87
    24.4,-0.000038,-0.000020, 22,-0.000887,-0.000069,  26.507,   87
    24.6,-0.000044,-0.000016, 22,-0.000845,-0.000082,  26.511,   86
    24.8,-0.000042,-0.000016, 22,-0.000816,-0.000119,  26.509,   85
    25.0,-0.000035,-0.000021, 22,-0.000786,-0.000069,  26.508,   86
    25.2,-0.000042,-0.000020, 22,-0.000763,-0.000082,  26.509,   86
    25.4,-0.000042,-0.000017, 22,-0.000739,-0.000119,  26.507,   87
    25.6,-0.000035,-0.000021, 22,-0.000698,-0.000082,  26.508,   88
    25.8,-0.000042,-0.000021, 22,-0.000663,-0.000095,  26.505,   88
    26.0,-0.000042,-0.000016, 22,-0.000633,-0.000132,  26.507,   89
    26.2,-0.000035,-0.000016, 22,-0.000615,-0.000095,  26.508,   88
    26.4,-0.000035,-0.000016, 22,-0.000609,-0.000095,  26.508,   87
    26.6,-0.000044,-0.000019, 22,-0.000627,-0.000132,  26.508,   87
    26.8,-0.000044,-0.000019, 22,-0.000609,-0.000095,  26.508,   88
    27.0,-0.000040,-0.000017, 22,-0.000585,-0.000095,  26.508,   87
    27.2,-0.000047,-0.000019, 22,-0.000580,-0.000132,  26.510,   87
    27.4,-0.000043,-0.000024, 22,-0.000592,-0.000082,  26.507,   87
    27.6,-0.000043,-0.000022, 22,-0.000603,-0.000082,  26.508,   87
    27.8,-0.000050,-0.000028, 22,-0.000662,-0.000119,  26.508,   87
    28.0,-0.000047,-0.000028, 22,-0.000828,-0.000069,  26.507,   87
    28.2,-0.000038,-0.000024, 22,-0.001040,-0.000082,  26.507,   90
    28.4,-0.000044,-0.000022, 22,-0.001323,-0.000119,  26.506,   92
    28.6,-0.000044,-0.000022, 22,-0.001440,-0.000069,  26.509,   91
    28.8,-0.000043,-0.000021, 22,-0.001523,-0.000082,  26.505,   89
    29.0,-0.000053,-0.000024, 22,-0.001552,-0.000119,  26.512,   88
    29.2,-0.000053,-0.000021, 22,-0.001482,-0.000069,  26.511,   87
    29.4,-0.000043,-0.000015, 22,-0.001334,-0.000082,  26.507,   87
    29.6,-0.000050,-0.000015, 22,-0.001128,-0.000119,  26.512,   87
    29.8,-0.000053,-0.000019, 22,-0.001034,-0.000069,  26.509,   88
    30.0,-0.000049,-0.000021, 22,-0.000958,-0.000082,  26.509,   88
    30.2,-0.000053,-0.000021, 22,-0.000887,-0.000119,  26.514,   87
    30.4,-0.000058,-0.000026, 22,-0.000799,-0.000069,  26.511,   86
    30.6,-0.000054,-0.000030, 22,-0.000716,-0.000082,  26.514,   86
    30.8,-0.000058,-0.000032, 22,-0.000628,-0.000082,  26.511,   86
    31.0,-0.000061,-0.000032, 22,-0.000616,-0.000105,  26.510,   88
    31.2,-0.000054,-0.000034, 22,-0.000651,-0.000082,  26.517,   91
    31.4,-0.000058,-0.000031, 22,-0.000728,-0.000082,  26.514,   89
    31.6,-0.000061,-0.000035, 22,-0.000857,-0.000082,  26.515,   87
    31.8,-0.000054,-0.000034, 22,-0.000845,-0.000082,  26.510,   87
    32.0,-0.000058,-0.000037, 22,-0.000828,-0.000082,  26.516,   88
    32.2,-0.000054,-0.000033, 22,-0.000781,-0.000119,  26.513,   88
    32.4,-0.000047,-0.000032, 22,-0.000769,-0.000069,  26.515,   88
    32.6,-0.000054,-0.000030, 22,-0.000752,-0.000082,  26.518,   89
    32.8,-0.000047,-0.000030, 22,-0.000734,-0.000119,  26.515,   89
    33.0,-0.000050,-0.000034, 22,-0.000704,-0.000069,  26.514,   88
    33.2,-0.000054,-0.000032, 22,-0.000681,-0.000082,  26.514,   86
    33.4,-0.000045,-0.000030, 22,-0.000681,-0.000119,  26.517,   86
    33.6,-0.000042,-0.000032, 22,-0.000675,-0.000069,  26.514,   86
    33.8,-0.000046,-0.000026, 22,-0.000675,-0.000082,  26.521,   88
    34.0,-0.000045,-0.000021, 22,-0.000693,-0.000119,  26.525,   89
    34.2,-0.000047,-0.000023, 22,-0.000723,-0.000069,  26.522,   88
    34.4,-0.000051,-0.000027, 22,-0.000734,-0.000082,  26.525,   86
    34.6,-0.000047,-0.000025, 22,-0.000757,-0.000119,  26.525,   87
    34.8,-0.000047,-0.000023, 22,-0.000781,-0.000069,  26.526,   88
    35.0,-0.000054,-0.000021, 22,-0.000805,-0.000082,  26.526,   87
    35.2,-0.000050,-0.000019, 22,-0.000823,-0.000119,  26.526,   86
    35.4,-0.000053,-0.000021, 22,-0.000787,-0.000069,  26.527,   87
    35.6,-0.000059,-0.000021, 22,-0.000735,-0.000082,  26.528,   88
