Run Name,33% RL group 10 march 17
Run Date,03:35:08 PM   03-17-14
Method Name,33% RL group 10 march 17.1
Export Format Version, 1.00
Method ID, 1949
Points/Second, 5.00
Number of Records,   4853
Offset from Run Start Time,00:00:00
Run End Time,00:16:12
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity,GP Pressure
     0.0,-0.000200,0.000111, 33,0.001329,0.000161,  35.892,   93
     0.2,-0.000202,0.000102, 33,0.001433,0.000138,  35.895,   94
     0.4,-0.000203,0.000103, 33,0.001537,0.000174,  35.897,   94
     0.6,-0.000144,0.000100, 33,0.001607,0.000161,  35.896,   94
     0.8,0.000000,0.000097, 33,0.001607,0.000138,  35.897,   95
     1.0,0.000000,0.000097, 33,0.001578,0.000174,  35.894,   94
     1.2,0.000000,-0.000050, 33,0.001023,0.000161,  35.895,   94
     1.4,0.000000,-0.000050, 33,0.001023,0.000161,  35.898,   93
     1.6,0.000000,-0.000131, 33,0.001023,0.000171,  35.896,   92
     1.8,0.000000,-0.000293, 33,0.001023,0.000168,  35.901,   95
     2.0,0.000000,-0.000293, 33,0.000000,0.000145,  35.897,   98
     2.2,0.000000,0.000000, 33,0.000000,0.000148,  35.899,   96
     2.4,0.000000,0.000000, 33,0.000000,0.000000,  35.902,   95
     2.6,0.000000,0.000000, 33,0.000000,0.000000,  35.902,   94
     2.8,0.000000,0.000000, 33,0.000000,0.000000,  35.904,   93
     3.0,0.000000,0.000000, 33,0.000000,0.000000,  35.907,   93
     3.2,0.000000,0.000000, 33,0.000000,0.000000,  35.908,   93
     3.4,0.000000,0.000000, 33,0.000000,0.000000,  35.906,   93
     3.6,0.000000,0.000000, 33,0.000000,0.000000,  35.912,   93
     3.8,0.000000,0.000000, 33,0.000000,0.000000,  35.909,   94
     4.0,0.000000,0.000000, 33,0.000000,0.000000,  35.904,   96
     4.2,-0.000014,0.000000, 33,0.000000,0.000000,  35.909,   96
     4.4,-0.000012,0.000000, 33,0.000000,0.000000,  35.912,   95
     4.6,-0.000016,0.000000, 33,0.000000,0.000000,  35.908,   95
     4.8,-0.000006,0.000000, 33,0.000000,0.000000,  35.912,   94
     5.0,-0.000010,0.000000, 33,0.000000,0.000000,  35.913,   95
     5.2,-0.000001,0.000001, 33,0.000000,0.000000,  35.913,   96
     5.4,-0.000004,0.000011, 33,-0.000041,0.000000,  35.913,   95
     5.6,-0.000010,0.000017, 33,-0.000087,0.000000,  35.918,   94
     5.8,-0.000001,0.000014, 33,-0.000110,0.000000,  35.922,   95
     6.0,-0.000001,0.000014, 33,-0.000145,0.000000,  35.918,   96
     6.2,-0.000008,0.000009, 33,-0.000162,0.000000,  35.920,   95
     6.4,-0.000001,0.000008, 33,-0.000191,0.000000,  35.920,   94
     6.6,-0.000001,0.000003, 33,-0.000226,0.000000,  35.920,   94
     6.8,-0.000005,-0.000001, 33,-0.000232,0.000026,  35.921,   94
     7.0,0.000005,0.000000, 33,-0.000255,-0.000010,  35.919,   94
     7.2,0.000007,-0.000002, 33,-0.000284,-0.000010,  35.922,   94
     7.4,0.000003,0.000005, 33,-0.000312,0.000026,  35.921,   94
     7.6,0.000013,0.000009, 33,-0.000359,-0.000010,  35.921,   94
     7.8,0.000013,0.000011, 33,-0.000370,-0.000010,  35.926,   93
     8.0,0.000011,0.000013, 33,-0.000359,-0.000010,  35.924,   92
     8.2,0.000018,0.000013, 33,-0.000347,-0.000033,  35.926,   95
     8.4,0.000018,0.000011, 33,-0.000469,0.000003,  35.918,   97
     8.6,0.000011,0.000013, 33,-0.000636,0.000003,  35.922,   96
     8.8,0.000011,0.000016, 33,-0.000861,-0.000020,  35.925,   96
     9.0,0.000009,0.000018, 33,-0.000873,-0.000020,  35.925,   94
     9.2,-0.000001,0.000017, 33,-0.000797,-0.000033,  35.926,   93
     9.4,-0.000001,0.000019, 33,-0.000647,-0.000069,  35.929,   94
     9.6,0.000006,0.000021, 33,-0.000577,-0.000069,  35.926,   94
     9.8,0.000002,0.000016, 33,-0.000531,-0.000033,  35.926,   94
    10.0,0.000002,0.000021, 33,-0.000485,-0.000069,  35.929,   93
    10.2,0.000006,0.000017, 33,-0.000427,-0.000056,  35.931,   93
    10.4,0.000006,0.000014, 33,-0.000386,-0.000020,  35.929,   93
    10.6,0.000009,0.000016, 33,-0.000352,-0.000056,  35.927,   96
    10.8,0.000009,0.000013, 33,-0.000341,-0.000056,  35.928,   98
    11.0,0.000009,0.000015, 33,-0.000329,-0.000033,  35.926,   96
    11.2,0.000011,0.000017, 33,-0.000335,-0.000069,  35.927,   94
    11.4,0.000009,0.000013, 33,-0.000346,-0.000069,  35.929,   95
    11.6,0.000006,0.000009, 33,-0.000363,-0.000033,  35.927,   96
    11.8,0.000002,0.000006, 33,-0.000386,-0.000069,  35.931,   95
    12.0,0.000002,0.000006, 33,-0.000369,-0.000069,  35.930,   93
    12.2,-0.000001,0.000003, 33,-0.000335,-0.000033,  35.931,   93
    12.4,-0.000005,-0.000002, 33,-0.000283,-0.000069,  35.926,   93
    12.6,-0.000001,0.000010, 33,-0.000295,-0.000069,  35.928,   93
    12.8,-0.000003,0.000012, 33,-0.000329,-0.000033,  35.927,   94
    13.0,-0.000007,0.000005, 33,-0.000387,-0.000069,  35.932,   93
    13.2,-0.000003,0.000010, 33,-0.000393,-0.000069,  35.935,   93
    13.4,-0.000006,0.000012, 33,-0.000393,-0.000033,  35.932,   95
    13.6,-0.000010,0.000005, 33,-0.000370,-0.000069,  35.927,   97
    13.8,-0.000003,0.000005, 33,-0.000410,-0.000069,  35.932,   94
    14.0,-0.000006,0.000003, 33,-0.000485,-0.000033,  35.934,   92
    14.2,-0.000010,0.000004, 33,-0.000572,-0.000069,  35.935,   93
    14.4,-0.000003,0.000002, 33,-0.000537,-0.000069,  35.934,   94
    14.6,-0.000003,0.000002, 33,-0.000462,-0.000033,  35.931,   96
    14.8,-0.000007,-0.000002, 33,-0.000341,-0.000033,  35.928,   97
    15.0,-0.000010,-0.000002, 33,-0.000301,-0.000033,  35.935,   96
    15.2,-0.000013,0.000002, 33,-0.000278,-0.000020,  35.928,   95
    15.4,-0.000017,-0.000001, 33,-0.000249,-0.000033,  35.931,   93
    15.6,-0.000019,0.000001, 33,-0.000255,-0.000069,  35.930,   92
    15.8,-0.000015,0.000005, 33,-0.000267,-0.000033,  35.934,   93
    16.0,-0.000019,0.000005, 33,-0.000313,-0.000046,  35.930,   93
    16.2,-0.000022,0.000005, 33,-0.000365,-0.000082,  35.935,   94
    16.4,-0.000015,0.000003, 33,-0.000382,-0.000082,  35.936,   94
    16.6,-0.000022,-0.000001, 33,-0.000388,-0.000033,  35.932,   95
    16.8,-0.000025,-0.000002, 33,-0.000411,-0.000056,  35.933,   96
    17.0,-0.000024,-0.000004, 33,-0.000591,-0.000056,  35.936,   95
    17.2,-0.000033,-0.000011, 33,-0.000845,-0.000033,  35.934,   95
    17.4,-0.000033,-0.000011, 33,-0.001180,-0.000069,  35.932,   95
    17.6,-0.000029,-0.000013, 33,-0.001209,-0.000069,  35.936,   95
    17.8,-0.000038,-0.000017, 33,-0.001128,-0.000033,  35.936,   96
    18.0,-0.000032,-0.000015, 33,-0.000936,-0.000069,  35.934,   96
    18.2,-0.000022,-0.000015, 33,-0.000861,-0.000069,  35.934,   95
    18.4,-0.000026,-0.000015, 33,-0.000798,-0.000033,  35.935,   94
    18.6,-0.000020,-0.000015, 33,-0.000752,-0.000069,  35.936,   94
    18.8,-0.000020,-0.000017, 33,-0.000677,-0.000069,  35.934,   94
    19.0,-0.000024,-0.000015, 33,-0.000602,-0.000033,  35.928,   95
    19.2,-0.000014,-0.000018, 33,-0.000527,-0.000069,  35.929,   95
    19.4,-0.000017,-0.000014, 33,-0.000510,-0.000069,  35.930,   94
    19.6,-0.000024,-0.000012, 33,-0.000521,-0.000033,  35.931,   94
    19.8,-0.000017,-0.000016, 33,-0.000574,-0.000069,  35.930,   95
    20.0,-0.000020,-0.000009, 33,-0.000516,-0.000069,  35.928,   96
    20.2,-0.000020,-0.000006, 33,-0.000459,-0.000033,  35.926,   94
    20.4,-0.000020,-0.000011, 33,-0.000355,-0.000069,  35.923,   93
    20.6,-0.000024,-0.000004, 33,-0.000343,-0.000069,  35.924,   92
    20.8,-0.000020,-0.000002, 33,-0.000389,-0.000033,  35.922,   92
    21.0,-0.000020,-0.000007, 33,-0.000470,-0.000069,  35.923,   94
    21.2,-0.000017,-0.000007, 33,-0.000481,-0.000069,  35.918,   97
    21.4,-0.000017,-0.000007, 33,-0.000458,-0.000033,  35.916,   96
    21.6,-0.000024,-0.000004, 33,-0.000441,-0.000069,  35.918,   96
    21.8,-0.000014,-0.000006, 33,-0.000430,-0.000069,  35.919,   95
    22.0,-0.000017,-0.000004, 33,-0.000395,-0.000033,  35.915,   94
    22.2,-0.000024,-0.000009, 33,-0.000366,-0.000069,  35.918,   94
    22.4,-0.000021,-0.000012, 33,-0.000477,-0.000069,  35.915,   95
    22.6,-0.000024,-0.000010, 33,-0.000656,-0.000033,  35.917,   94
    22.8,-0.000030,-0.000014, 33,-0.000910,-0.000069,  35.916,   94
    23.0,-0.000027,-0.000013, 33,-0.000939,-0.000069,  35.907,   94
    23.2,-0.000021,-0.000011, 33,-0.000882,-0.000033,  35.911,   94
    23.4,-0.000027,-0.000010, 33,-0.000760,-0.000069,  35.908,   96
    23.6,-0.000025,-0.000011, 33,-0.000714,-0.000069,  35.906,   97
    23.8,-0.000018,-0.000007, 33,-0.000685,-0.000033,  35.905,   95
