Run Name,24% CR group 2 April 7 2014
Run Date,04:59:05 PM   04-07-14
Method Name,24% CR group 2 April 7 2014.5
Export Format Version, 1.00
Method ID, 2026
Points/Second, 5.00
Number of Records,  10560
Offset from Run Start Time,00:00:00
Run End Time,00:35:12
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity,GP Pressure
     0.0,-0.000129,0.000000, 24,0.000000,0.000000,  27.839,  121
     0.2,-0.000129,0.000000, 24,0.000000,0.000000,  27.834,  122
     0.4,-0.000128,0.000000, 24,0.000000,0.000000,  27.836,  123
     0.6,-0.000142,0.000000, 24,0.000000,0.000000,  27.837,  125
     0.8,0.000000,0.000000, 24,0.000000,0.000000,  27.839,  126
     1.0,0.000000,0.000000, 24,0.000000,0.000000,  27.833,  125
     1.2,0.000000,0.000000, 24,0.000000,0.000000,  27.832,  124
     1.4,0.000000,0.000000, 24,0.000000,0.000000,  27.831,  124
     1.6,0.000000,0.000000, 24,0.000000,0.000000,  27.831,  125
     1.8,0.000000,0.000000, 24,0.000000,0.000000,  27.831,  125
     2.0,0.000000,0.000000, 24,0.000000,0.000000,  27.829,  124
     2.2,0.000000,0.000000, 24,0.000000,0.000000,  27.830,  124
     2.4,0.000000,0.000000, 24,0.000000,0.000000,  27.830,  124
     2.6,0.000000,0.000000, 24,0.000000,0.000000,  27.830,  124
     2.8,0.000000,0.000000, 24,0.000000,0.000000,  27.831,  123
     3.0,0.000000,0.000000, 24,0.000000,0.000000,  27.826,  123
     3.2,0.000000,0.000000, 24,0.000000,0.000000,  27.832,  123
     3.4,0.000000,0.000008, 24,0.000150,0.000000,  27.832,  125
     3.6,-0.000019,0.000003, 24,-0.002382,0.000000,  27.835,  127
     3.8,-0.000016,0.000007, 24,-0.004099,0.000039,  27.832,  126
     4.0,-0.000016,0.000009, 24,-0.005004,0.000003,  27.828,  126
     4.2,-0.000016,0.000008, 24,-0.005092,0.000003,  27.830,  125
     4.4,-0.000013,0.000005, 24,-0.004399,0.000003,  27.828,  124
     4.6,-0.000011,0.000003, 24,-0.002882,-0.000033,  27.828,  123
     4.8,-0.000011,0.000005, 24,-0.002373,0.000016,  27.830,  122
     5.0,-0.000008,0.000004, 24,-0.001977,0.000016,  27.833,  124
     5.2,-0.000005,0.000006, 24,-0.001674,-0.000020,  27.830,  125
     5.4,-0.000002,0.000008, 24,-0.001398,0.000016,  27.832,  123
     5.6,0.000000,0.000010, 24,-0.001195,0.000003,  27.832,  122
     5.8,0.000003,0.000014, 24,-0.001060,-0.000033,  27.837,  123
     6.0,0.000003,0.000015, 24,-0.000903,0.000003,  27.832,  124
     6.2,0.000006,0.000012, 24,-0.000763,0.000003,  27.833,  124
     6.4,0.000009,0.000008, 24,-0.000650,-0.000033,  27.830,  125
     6.6,0.000003,0.000007, 24,-0.000521,0.000003,  27.834,  125
     6.8,-0.000004,0.000010, 24,-0.000432,-0.000010,  27.835,  124
     7.0,-0.000001,0.000007, 24,-0.000341,-0.000046,  27.827,  126
     7.2,-0.000001,0.000008, 24,-0.000274,0.000003,  27.830,  127
     7.4,-0.000008,0.000008, 24,-0.000234,-0.000010,  27.831,  126
     7.6,-0.000008,0.000009, 24,-0.000218,-0.000046,  27.830,  125
     7.8,-0.000001,0.000012, 24,-0.000213,0.000003,  27.830,  125
     8.0,-0.000001,0.000009, 24,-0.000218,-0.000010,  27.826,  125
     8.2,-0.000001,0.000009, 24,-0.000245,-0.000046,  27.831,  123
     8.4,0.000002,0.000009, 24,-0.000222,-0.000033,  27.826,  121
     8.6,-0.000001,0.000006, 24,-0.000211,-0.000033,  27.825,  123
     8.8,-0.000005,0.000013, 24,-0.000165,-0.000069,  27.826,  124
     9.0,-0.000005,0.000015, 24,-0.000165,-0.000056,  27.824,  124
     9.2,-0.000005,0.000010, 24,-0.000200,-0.000020,  27.824,  125
     9.4,-0.000005,0.000013, 24,-0.000240,-0.000056,  27.823,  125
     9.6,-0.000012,0.000011, 24,-0.000206,-0.000043,  27.823,  125
     9.8,-0.000008,0.000008, 24,-0.000168,-0.000020,  27.822,  124
    10.0,-0.000008,0.000008, 24,-0.000101,-0.000020,  27.821,  123
    10.2,-0.000010,0.000010, 24,-0.000101,-0.000007,  27.822,  122
    10.4,-0.000006,0.000000, 24,-0.000140,-0.000020,  27.819,  122
    10.6,-0.000006,0.000000, 24,-0.000218,-0.000020,  27.816,  124
    10.8,-0.000006,0.000000, 24,-0.000241,-0.000007,  27.814,  125
    11.0,-0.000006,0.000000, 24,-0.000241,-0.000020,  27.814,  124
    11.2,-0.000006,0.000000, 24,-0.000241,-0.000020,  27.815,  122
    11.4,-0.000001,0.000010, 24,-0.000224,-0.000056,  27.814,  123
    11.6,0.000002,0.000012, 24,-0.000247,-0.000056,  27.815,  123
    11.8,0.000002,0.000014, 24,-0.000292,-0.000033,  27.814,  124
    12.0,0.000005,0.000012, 24,-0.000319,-0.000069,  27.813,  125
    12.2,0.000002,0.000009, 24,-0.000291,-0.000069,  27.813,  127
    12.4,0.000002,0.000009, 24,-0.000257,-0.000033,  27.815,  129
    12.6,0.000002,0.000007, 24,-0.000178,-0.000069,  27.811,  128
    12.8,-0.000004,0.000005, 24,-0.000161,-0.000069,  27.817,  126
    13.0,-0.000006,0.000003, 24,-0.000155,-0.000046,  27.811,  126
    13.2,-0.000006,0.000003, 24,-0.000183,-0.000083,  27.813,  125
    13.4,-0.000009,0.000001, 24,-0.000206,-0.000083,  27.809,  125
    13.6,-0.000012,0.000004, 24,-0.000240,-0.000059,  27.809,  125
    13.8,-0.000019,0.000007, 24,-0.000296,-0.000096,  27.812,  124
    14.0,-0.000016,0.000010, 24,-0.000307,-0.000083,  27.813,  122
    14.2,-0.000013,0.000009, 24,-0.000297,-0.000033,  27.812,  123
    14.4,-0.000020,0.000004, 24,-0.000280,-0.000069,  27.810,  124
    14.6,-0.000013,0.000003, 24,-0.000297,-0.000069,  27.808,  125
    14.8,-0.000010,0.000005, 24,-0.000325,-0.000033,  27.811,  126
    15.0,-0.000014,0.000003, 24,-0.000382,-0.000069,  27.807,  125
    15.2,-0.000010,0.000006, 24,-0.000607,-0.000069,  27.809,  124
    15.4,-0.000010,0.000003, 24,-0.000933,-0.000033,  27.811,  124
    15.6,-0.000014,0.000001, 24,-0.001365,-0.000069,  27.809,  123
    15.8,-0.000010,0.000004, 24,-0.001545,-0.000069,  27.806,  123
    16.0,-0.000013,-0.000003, 24,-0.001657,-0.000033,  27.812,  123
    16.2,-0.000020,-0.000002, 24,-0.001679,-0.000069,  27.812,  124
    16.4,-0.000019,0.000001, 24,-0.001561,-0.000069,  27.812,  125
    16.6,-0.000019,-0.000002, 24,-0.001343,-0.000033,  27.810,  123
    16.8,-0.000023,-0.000004, 24,-0.001008,-0.000069,  27.812,  121
    17.0,-0.000023,0.000002, 24,-0.000857,-0.000069,  27.812,  122
    17.2,-0.000023,-0.000001, 24,-0.000733,-0.000033,  27.810,  123
    17.4,-0.000023,-0.000000, 24,-0.000642,-0.000069,  27.810,  125
    17.6,-0.000023,-0.000002, 24,-0.000525,-0.000069,  27.809,  126
    17.8,-0.000016,-0.000008, 24,-0.000407,-0.000046,  27.812,  125
    18.0,-0.000016,-0.000002, 24,-0.000306,-0.000083,  27.810,  124
    18.2,-0.000023,0.000003, 24,-0.000273,-0.000069,  27.810,  125
    18.4,-0.000019,-0.000000, 24,-0.000266,-0.000046,  27.809,  126
    18.6,-0.000012,-0.000004, 24,-0.000316,-0.000046,  27.809,  125
    18.8,-0.000015,0.000001, 24,-0.000328,-0.000046,  27.811,  123
    19.0,-0.000009,0.000003, 24,-0.000333,-0.000046,  27.811,  124
    19.2,-0.000013,-0.000000, 24,-0.000348,-0.000046,  27.807,  124
    19.4,-0.000013,0.000002, 24,-0.000353,-0.000046,  27.810,  123
    19.6,-0.000020,-0.000001, 24,-0.000371,-0.000046,  27.810,  121
    19.8,-0.000017,-0.000001, 24,-0.000359,-0.000046,  27.810,  122
    20.0,-0.000020,-0.000000, 24,-0.000370,-0.000083,  27.808,  123
    20.2,-0.000013,-0.000003, 24,-0.000410,-0.000069,  27.813,  125
    20.4,-0.000004,-0.000001, 24,-0.000466,-0.000033,  27.815,  127
    20.6,-0.000007,0.000006, 24,-0.000516,-0.000069,  27.816,  126
    20.8,-0.000013,0.000000, 24,-0.000527,-0.000069,  27.815,  125
    21.0,-0.000011,0.000003, 24,-0.000516,-0.000046,  27.812,  126
    21.2,-0.000013,0.000005, 24,-0.000481,-0.000083,  27.814,  127
    21.4,-0.000013,-0.000000, 24,-0.000470,-0.000069,  27.812,  125
    21.6,-0.000013,-0.000002, 24,-0.000481,-0.000046,  27.814,  123
    21.8,-0.000013,-0.000004, 24,-0.000487,-0.000083,  27.816,  125
    22.0,-0.000016,-0.000006, 24,-0.000430,-0.000069,  27.811,  126
    22.2,-0.000013,-0.000006, 24,-0.000382,-0.000033,  27.813,  124
    22.4,-0.000013,-0.000008, 24,-0.000304,-0.000069,  27.813,  121
    22.6,-0.000013,-0.000003, 24,-0.000287,-0.000069,  27.814,  122
    22.8,-0.000011,-0.000001, 24,-0.000310,-0.000033,  27.814,  123
    23.0,-0.000011,0.000002, 24,-0.000360,-0.000069,  27.814,  124
    23.2,-0.000008,-0.000000, 24,-0.000348,-0.000069,  27.817,  126
    23.4,-0.000012,-0.000005, 24,-0.000350,-0.000033,  27.817,  125
    23.6,-0.000012,0.000003, 24,-0.000315,-0.000069,  27.817,  124
    23.8,-0.000009,0.000008, 24,-0.000287,-0.000069,  27.823,  125
    24.0,-0.000013,0.000005, 24,-0.000254,-0.000033,  27.819,  125
    24.2,-0.000010,0.000010, 24,-0.000232,-0.000069,  27.812,  125
    24.4,-0.000001,0.000011, 24,-0.000243,-0.000069,  27.810,  124
    24.6,0.000002,0.000010, 24,-0.000254,-0.000033,  27.813,  124
    24.8,0.000002,0.000010, 24,-0.000298,-0.000069,  27.815,  125
    25.0,-0.000001,0.000007, 24,-0.000434,-0.000069,  27.815,  123
    25.2,-0.000001,0.000007, 24,-0.000608,-0.000033,  27.813,  122
    25.4,-0.000008,0.000005, 24,-0.000838,-0.000069,  27.818,  123
    25.6,-0.000001,0.000006, 24,-0.000855,-0.000069,  27.817,  124
    25.8,-0.000010,-0.000003, 24,-0.000815,-0.000033,  27.812,  125
    26.0,-0.000014,-0.000004, 24,-0.000691,-0.000069,  27.815,  125
    26.2,-0.000014,-0.000001, 24,-0.000630,-0.000069,  27.817,  125
    26.4,-0.000014,-0.000002, 24,-0.000556,-0.000033,  27.817,  124
    26.6,-0.000014,0.000001, 24,-0.000494,-0.000069,  27.819,  124
    26.8,-0.000014,0.000007, 24,-0.000449,-0.000069,  27.823,  123
    27.0,-0.000014,0.000008, 24,-0.000426,-0.000033,  27.824,  123
    27.2,-0.000014,0.000010, 24,-0.000409,-0.000069,  27.823,  122
    27.4,-0.000008,0.000007, 24,-0.000380,-0.000069,  27.822,  124
    27.6,-0.000001,0.000007, 24,-0.000369,-0.000033,  27.827,  126
    27.8,0.000002,0.000006, 24,-0.000351,-0.000033,  27.830,  124
    28.0,0.000002,0.000008, 24,-0.000334,-0.000033,  27.827,  122
    28.2,0.000005,0.000005, 24,-0.000318,-0.000020,  27.831,  122
    28.4,0.000007,0.000003, 24,-0.000306,-0.000033,  27.830,  123
    28.6,-0.000002,0.000012, 24,-0.000318,-0.000033,  27.831,  124
    28.8,-0.000002,0.000014, 24,-0.000317,-0.000033,  27.831,  125
    29.0,0.000001,0.000009, 24,-0.000345,-0.000033,  27.833,  124
    29.2,-0.000006,0.000009, 24,-0.000383,-0.000069,  27.833,  124
    29.4,0.000001,0.000014, 24,-0.000367,-0.000069,  27.834,  125
    29.6,0.000003,0.000016, 24,-0.000327,-0.000033,  27.835,  126
    29.8,-0.000003,0.000020, 24,-0.000282,-0.000069,  27.839,  127
    30.0,0.000001,0.000024, 24,-0.000282,-0.000056,  27.835,  128
    30.2,0.000003,0.000021, 24,-0.000294,-0.000020,  27.836,  126
    30.4,0.000003,0.000023, 24,-0.000327,-0.000056,  27.835,  125
    30.6,0.000007,0.000024, 24,-0.000310,-0.000056,  27.835,  124
    30.8,0.000017,0.000023, 24,-0.000300,-0.000033,  27.835,  122
    31.0,0.000017,0.000024, 24,-0.000283,-0.000069,  27.834,  123
    31.2,0.000014,0.000025, 24,-0.000306,-0.000069,  27.838,  124
    31.4,0.000023,0.000023, 24,-0.000333,-0.000033,  27.833,  125
    31.6,0.000021,0.000030, 24,-0.000388,-0.000069,  27.832,  125
    31.8,0.000011,0.000030, 24,-0.000597,-0.000056,  27.831,  125
    32.0,0.000014,0.000028, 24,-0.000901,-0.000020,  27.831,  125
    32.2,0.000011,0.000027, 24,-0.001289,-0.000056,  27.833,  124
    32.4,0.000011,0.000026, 24,-0.001284,-0.000056,  27.826,  124
    32.6,0.000007,0.000028, 24,-0.001115,-0.000033,  27.826,  123
    32.8,0.000005,0.000030, 24,-0.000813,-0.000069,  27.823,  121
    33.0,0.000005,0.000028, 24,-0.000819,-0.000069,  27.826,  123
    33.2,0.000001,0.000026, 24,-0.000903,-0.000033,  27.823,  125
    33.4,0.000001,0.000026, 24,-0.001054,-0.000069,  27.823,  124
    33.6,0.000007,0.000029, 24,-0.000987,-0.000056,  27.823,  123
    33.8,0.000010,0.000021, 24,-0.000836,-0.000020,  27.821,  122
    34.0,0.000007,0.000019, 24,-0.000616,-0.000056,  27.819,  122
    34.2,0.000005,0.000025, 24,-0.000526,-0.000043,  27.819,  124
    34.4,0.000002,0.000022, 24,-0.000470,-0.000020,  27.814,  125
    34.6,0.000005,0.000015, 24,-0.000452,-0.000056,  27.814,  123
    34.8,0.000002,0.000014, 24,-0.000424,-0.000020,  27.813,  122
    35.0,-0.000001,0.000012, 24,-0.000407,-0.000010,  27.813,  124
    35.2,-0.000008,0.000012, 24,-0.000390,-0.000046,  27.811,  127
    35.4,-0.000004,0.000007, 24,-0.000345,0.000003,  27.810,  126
    35.6,-0.000004,0.000005, 24,-0.000300,0.000003,  27.809,  125
    35.8,-0.000006,0.000003, 24,-0.000238,-0.000033,  27.809,  124
    36.0,-0.000013,0.000004, 24,-0.000199,0.000016,  27.805,  124
    36.2,-0.000016,0.000005, 24,-0.000182,0.000016,  27.809,  123
    36.4,-0.000019,0.000003, 24,-0.000187,-0.000020,  27.803,  122
    36.6,-0.000025,0.000007, 24,-0.000192,0.000016,  27.804,  123
    36.8,-0.000016,0.000007, 24,-0.000204,-0.000010,  27.804,  124
    37.0,-0.000016,0.000005, 24,-0.000249,-0.000010,  27.805,  125
