Run Name,Run 1
Run Date,04:38:38 PM   04-12-16
Method Name,13% isocratic
Export Format Version, 1.00
Method ID, 3250
Points/Second, 5.00
Number of Records,   6157
Offset from Run Start Time,00:00:00
Run End Time,00:20:36
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity
     0.0,-0.004221,0.000000,100,0.000000,0.000000,  87.179
     0.2,-0.003809,0.000000, 83,0.000000,0.000000,  87.172
     0.4,-0.002637,0.000000, 65,0.000000,0.000000,  87.167
     0.6,-0.002125,0.000000, 48,0.000000,0.000000,  87.167
     0.8,0.000000,0.000000, 30,0.000000,0.000000,  87.174
     1.0,0.000000,0.000000, 13,0.000000,0.000000,  87.171
     1.2,0.000000,0.000000, 13,0.000000,0.000000,  87.122
     1.4,0.000000,0.000000, 13,0.000000,0.000000,  87.118
     1.6,0.000000,0.000000, 13,0.000000,0.000000,  87.111
     1.8,0.000000,0.000000, 13,0.000000,0.000000,  87.109
     2.0,0.000000,0.000000, 13,0.000000,0.000000,  87.103
     2.2,0.000000,0.000000, 13,0.000000,0.000000,  87.101
     2.4,0.000000,0.000000, 13,0.000000,0.000000,  87.094
     2.6,0.000000,0.000000, 13,0.000000,0.000000,  87.097
     2.8,0.000000,0.000000, 13,0.000000,0.000000,  87.097
     3.0,0.000000,0.000000, 13,0.000000,0.000000,  87.095
     3.2,0.000000,0.000000, 13,0.000000,0.000000,  87.099
     3.4,0.000000,0.000000, 13,0.000000,0.000000,  87.098
     3.6,0.000000,0.000000, 13,0.000000,0.000000,  87.097
     3.8,0.000000,0.000000, 13,0.000000,0.000000,  87.110
     4.0,0.000000,-0.000041, 13,0.000000,0.000000,  87.108
     4.2,-0.000019,-0.000045, 13,-0.000092,0.000000,  87.106
     4.4,-0.000023,-0.000055, 13,-0.000153,0.000011,  87.105
     4.6,-0.000023,-0.000048, 13,-0.000235,0.000025,  87.112
     4.8,-0.000019,-0.000055, 13,-0.000277,-0.000028,  87.122
     5.0,-0.000023,-0.000058, 13,-0.000359,0.000011,  87.133
     5.2,-0.000023,-0.000060, 13,-0.000410,-0.000028,  87.138
     5.4,-0.000023,-0.000060, 13,-0.000451,0.000025,  87.137
     5.6,-0.000032,-0.000070, 13,-0.000523,0.000011,  87.152
     5.8,-0.000027,-0.000076, 13,-0.000554,-0.000028,  87.174
     6.0,-0.000026,-0.000077, 13,-0.000626,-0.000014,  87.182
     6.2,-0.000035,-0.000081, 13,-0.000760,-0.000028,  87.196
     6.4,-0.000031,-0.000078, 13,-0.000884,-0.000067,  87.205
     6.6,-0.000026,-0.000078, 13,-0.000925,-0.000053,  87.209
     6.8,-0.000035,-0.000078, 13,-0.000976,-0.000028,  87.236
     7.0,-0.000031,-0.000075, 13,-0.000986,-0.000053,  87.293
     7.2,-0.000026,-0.000068, 13,-0.001016,-0.000053,  87.308
     7.4,-0.000031,-0.000065, 13,-0.001046,-0.000014,  87.323
     7.6,-0.000027,-0.000066, 13,-0.001057,-0.000039,  87.342
     7.8,-0.000015,-0.000060, 13,-0.001098,-0.000053,  87.363
     8.0,-0.000020,-0.000061, 13,-0.001118,-0.000014,  87.383
     8.2,-0.000023,-0.000061, 13,-0.001159,-0.000039,  87.401
     8.4,-0.000015,-0.000059, 13,-0.001180,-0.000039,  87.418
     8.6,-0.000016,-0.000057, 13,-0.001231,0.000000,  87.438
     8.8,-0.000012,-0.000047, 13,-0.001303,-0.000025,  87.453
     9.0,0.000004,-0.000045, 13,-0.001303,-0.000025,  87.477
     9.2,0.000011,-0.000042, 13,-0.001334,0.000014,  87.490
     9.4,0.000015,-0.000027, 13,-0.001313,-0.000011,  87.511
     9.6,0.000019,-0.000021, 13,-0.001324,-0.000011,  87.528
     9.8,0.000022,-0.000025, 13,-0.001365,0.000028,  87.549
    10.0,0.000030,-0.000013, 13,-0.001396,0.000003,  87.583
