Run Name,lineargradient2 group8_3/6
Run Date,04:24:27 PM   03-06-14
Method Name,lineargradient2 group8_3/6.6
Export Format Version, 1.00
Method ID, 1932
Points/Second, 5.00
Number of Records,  12286
Offset from Run Start Time,00:00:00
Run End Time,00:41:05
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity,GP Pressure
     0.0,0.000600,0.000709, 20,0.007644,0.000555,  24.709,   83
     0.2,0.000598,0.000702, 20,0.007682,0.000568,  24.709,   84
     0.4,0.000591,0.000708, 20,0.007727,0.000532,  24.707,   85
     0.6,0.000598,0.000709, 20,0.007771,0.000555,  24.705,   84
     0.8,0.000602,0.000706, 20,0.007790,0.000568,  24.707,   83
     1.0,0.000598,0.000706, 20,0.007777,0.000532,  24.706,   83
     1.2,0.000604,0.000709, 20,0.007726,0.000568,  24.705,   83
     1.4,0.000598,0.000706, 20,0.007783,0.000568,  24.705,   82
     1.6,0.000591,0.000706, 20,0.007878,0.000532,  24.706,   81
     1.8,0.000598,0.000704, 20,0.007980,0.000568,  24.708,   82
     2.0,0.000595,0.000704, 20,0.007796,0.000568,  24.706,   82
     2.2,0.000588,0.000704, 20,0.007472,0.000532,  24.702,   81
     2.4,0.000595,0.000704, 20,0.007027,0.000568,  24.703,   80
     2.6,0.000595,0.000702, 20,0.007046,0.000568,  24.702,   80
     2.8,0.000586,0.000700, 20,0.007217,0.000532,  24.698,   79
     3.0,0.000590,0.000696, 20,0.007548,0.000568,  24.698,   80
     3.2,0.000584,0.000692, 20,0.007681,0.000568,  24.696,   80
     3.4,0.000578,0.000693, 20,0.007801,0.000532,  24.693,   82
     3.6,0.000584,0.000691, 20,0.007865,0.000568,  24.692,   84
     3.8,0.000584,0.000684, 20,0.007935,0.000568,  24.689,   82
     4.0,0.000580,0.000683, 20,0.007992,0.000532,  24.684,   79
     4.2,0.000578,0.000678, 20,0.008017,0.000568,  24.687,   80
     4.4,0.000575,0.000675, 20,0.008081,0.000568,  24.688,   81
     4.6,0.000571,0.000682, 20,0.008157,0.000532,  24.684,   80
     4.8,0.000575,0.000687, 20,0.008240,0.000581,  24.682,   80
     5.0,0.000582,0.000690, 20,0.008323,0.000568,  24.679,   81
     5.2,0.000578,0.000693, 20,0.008322,0.000532,  24.674,   82
     5.4,0.000584,0.000696, 20,0.008278,0.000532,  24.668,   81
     5.6,0.000587,0.000695, 20,0.008201,0.000568,  24.671,   80
     5.8,0.000580,0.000697, 20,0.008194,0.000568,  24.671,   80
     6.0,0.000587,0.000695, 20,0.008207,0.000532,  24.668,   81
     6.2,0.000077,0.000693, 20,0.008251,0.000555,  24.668,   81
     6.4,0.000081,0.000697, 20,0.008302,0.000568,  24.666,   81
     6.6,0.000077,0.000686, 20,0.008385,0.000532,  24.659,   82
     6.8,0.000078,0.000690, 20,0.008481,0.000555,  24.660,   82
     7.0,0.000000,0.000688, 20,0.008347,0.000568,  24.657,   81
     7.2,0.000000,0.000691, 20,0.008086,0.000532,  24.658,   80
     7.4,0.000000,0.000000, 20,0.007704,0.000555,  24.652,   80
     7.6,0.000000,0.000000, 20,0.007678,0.000568,  24.655,   80
     7.8,0.000000,0.000000, 20,0.007780,0.000532,  24.651,   80
     8.0,0.000000,0.000000, 20,0.007983,0.000555,  24.646,   80
     8.2,0.000000,0.000000, 20,0.008174,0.000568,  24.650,   80
     8.4,0.000000,0.000000, 20,0.008422,0.000542,  24.649,   80
     8.6,0.000000,0.000000, 20,0.010676,0.000552,  24.645,   82
     8.8,0.000000,0.000000, 20,0.010676,0.000588,  24.643,   83
     9.0,0.000000,0.000000, 20,0.010676,0.000562,  24.645,   83
     9.2,0.000000,0.000000, 20,0.010676,0.000536,  24.636,   82
     9.4,0.000000,0.000000, 20,0.010676,-0.003482,  24.633,   81
     9.6,0.000000,0.000000, 20,0.000000,0.000000,  24.629,   79
     9.8,0.000000,0.000000, 20,0.000000,0.000000,  24.624,   81
    10.0,0.000000,0.000000, 20,0.000000,0.000000,  24.626,   82
    10.2,0.000000,0.000000, 20,0.000000,0.000000,  24.620,   82
    10.4,0.000000,0.000000, 20,0.000000,0.000000,  24.618,   81
    10.6,0.000010,0.000000, 20,0.000000,0.000000,  24.614,   81
    10.8,0.000017,0.000000, 20,0.000000,0.000000,  24.608,   81
    11.0,0.000018,0.000000, 20,0.000000,0.000000,  24.611,   82
    11.2,0.000016,0.000000, 20,0.000000,0.000000,  24.607,   82
    11.4,0.000016,0.000000, 20,0.000000,0.000000,  24.600,   84
    11.6,0.000006,0.000000, 20,0.000000,0.000000,  24.600,   86
    11.8,0.000004,-0.000007, 20,0.000000,0.000000,  24.597,   84
    12.0,-0.000003,-0.000015, 20,0.000000,0.000000,  24.597,   82
    12.2,0.000004,-0.000013, 20,0.000000,0.000000,  24.594,   83
    12.4,-0.000003,-0.000020, 20,0.000000,0.000000,  24.592,   83
    12.6,-0.000007,-0.000012, 20,0.000000,0.000000,  24.589,   83
    12.8,-0.000007,-0.000013, 20,0.000000,0.000000,  24.589,   82
    13.0,-0.000000,-0.000018, 20,0.000000,0.000000,  24.588,   82
    13.2,-0.000004,-0.000023, 20,-0.000052,0.000000,  24.583,   82
    13.4,-0.000004,-0.000025, 20,-0.000103,0.000000,  24.580,   81
    13.6,-0.000000,-0.000030, 20,-0.000148,0.000000,  24.575,   80
    13.8,-0.000004,-0.000029, 20,-0.000180,0.000000,  24.573,   80
    14.0,-0.000004,-0.000024, 20,-0.000173,0.000023,  24.574,   80
    14.2,0.000002,-0.000029, 20,-0.000147,0.000000,  24.570,   81
    14.4,-0.000001,-0.000029, 20,-0.000096,0.000036,  24.570,   83
    14.6,-0.000004,-0.000027, 20,-0.000128,0.000023,  24.567,   83
    14.8,0.000002,-0.000030, 20,-0.000211,0.000000,  24.569,   83
    15.0,-0.000001,-0.000026, 20,-0.000339,0.000000,  24.567,   82
