Run Name,26% group 8 march 3
Run Date,06:30:01 PM   03-03-14
Method Name,26% CRL group8 march 3.5
Export Format Version, 1.00
Method ID, 1900
Points/Second, 5.00
Number of Records,   7110
Offset from Run Start Time,00:00:00
Run End Time,00:23:42
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity,GP Pressure
     0.0,-0.000758,-0.000507, 26,-0.002272,-0.000463,  29.776,   90
     0.2,-0.000766,-0.000511, 26,-0.002272,-0.000486,  29.778,   90
     0.4,-0.000770,-0.000511, 26,-0.002272,-0.000500,  29.782,   90
     0.6,-0.000778,-0.000511, 26,-0.002272,-0.000463,  29.787,   91
     0.8,0.000000,-0.000511, 26,-0.002272,-0.000463,  29.792,   91
     1.0,0.000000,-0.000517, 26,0.000000,-0.000486,  29.800,   90
     1.2,0.000000,0.000000, 26,0.000000,-0.000477,  29.800,   89
     1.4,0.000000,0.000000, 26,0.000000,0.000000,  29.799,   90
     1.6,0.000000,0.000000, 26,0.000000,0.000000,  29.804,   90
     1.8,0.000000,0.000000, 26,0.000000,0.000000,  29.806,   89
     2.0,0.000000,0.000000, 26,0.000000,0.000000,  29.802,   88
     2.2,0.000000,0.000000, 26,0.000000,0.000000,  29.801,   90
     2.4,0.000000,0.000000, 26,0.000000,0.000000,  29.806,   92
     2.6,0.000000,0.000000, 26,0.000000,0.000000,  29.812,   91
     2.8,0.000000,0.000000, 26,0.000000,0.000000,  29.807,   90
     3.0,0.000000,0.000000, 26,0.000000,0.000000,  29.811,   86
     3.2,0.000000,0.000000, 26,0.000000,0.000000,  29.809,   83
     3.4,0.000000,0.000000, 26,0.000000,0.000000,  29.813,   84
     3.6,0.000000,0.000000, 26,0.000000,0.000000,  29.817,   85
     3.8,0.000000,0.000000, 26,0.000000,0.000000,  29.822,   86
     4.0,0.000000,0.000000, 26,0.000000,0.000000,  29.824,   86
     4.2,0.000000,0.000000, 26,0.000000,0.000000,  29.821,   85
     4.4,-0.000009,0.000000, 26,0.000000,0.000000,  29.820,   85
     4.6,-0.000019,0.000000, 26,-0.000059,0.000000,  29.825,   85
     4.8,-0.000021,0.000000, 26,-0.000066,0.000000,  29.825,   85
     5.0,-0.000019,0.000000, 26,-0.000099,0.000000,  29.824,   90
     5.2,-0.000019,0.000000, 26,-0.000131,0.000000,  29.826,   94
     5.4,-0.000019,0.000000, 26,-0.000169,0.000000,  29.826,   92
     5.6,-0.000016,-0.000011, 26,-0.000218,0.000000,  29.827,   90
     5.8,-0.000017,-0.000015, 26,-0.000282,0.000036,  29.829,   90
     6.0,-0.000005,-0.000017, 26,-0.000309,0.000013,  29.828,   90
     6.2,-0.000002,-0.000017, 26,-0.000342,0.000013,  29.824,   90
     6.4,0.000003,-0.000024, 26,-0.000365,0.000013,  29.823,   90
     6.6,0.000002,-0.000024, 26,-0.000393,0.000013,  29.822,   89
     6.8,0.000010,-0.000022, 26,-0.000425,-0.000010,  29.828,   89
     7.0,0.000015,-0.000025, 26,-0.000457,-0.000010,  29.830,   89
     7.2,0.000014,-0.000025, 26,-0.000420,-0.000010,  29.823,   89
     7.4,0.000023,-0.000026, 26,-0.000350,0.000003,  29.822,   89
     7.6,0.000028,-0.000026, 26,-0.000252,0.000003,  29.825,   88
     7.8,0.000025,-0.000013, 26,-0.000268,0.000016,  29.825,   90
     8.0,0.000037,-0.000009, 26,-0.000327,0.000029,  29.825,   91
     8.2,0.000042,-0.000007, 26,-0.000418,0.000029,  29.822,   90
     8.4,0.000041,-0.000002, 26,-0.000434,0.000042,  29.823,   89
     8.6,0.000050,0.000006, 26,-0.000434,0.000042,  29.822,   88
     8.8,0.000055,0.000005, 26,-0.000401,0.000042,  29.817,   87
     9.0,0.000049,0.000012, 26,-0.000384,0.000055,  29.812,   86
     9.2,0.000055,0.000016, 26,-0.000346,0.000042,  29.807,   86
     9.4,0.000055,0.000020, 26,-0.000314,0.000042,  29.811,   86
     9.6,0.000049,0.000027, 26,-0.000265,0.000042,  29.815,   86
     9.8,0.000053,0.000029, 26,-0.000249,0.000055,  29.810,   87
    10.0,0.000050,0.000032, 26,-0.000242,0.000055,  29.809,   88
    10.2,0.000041,0.000035, 26,-0.000247,0.000055,  29.808,   87
    10.4,0.000047,0.000037, 26,-0.000210,0.000068,  29.809,   86
    10.6,0.000045,0.000039, 26,-0.000156,0.000055,  29.808,   87
    10.8,0.000037,0.000034, 26,-0.000085,0.000055,  29.807,   88
    11.0,0.000042,0.000034, 26,-0.000113,0.000068,  29.806,   89
